Benzaldehyde_10eneg6_Worm3_Neuron1,Benzaldehyde_10eneg6_Worm3_Neuron2,Benzaldehyde_10eneg6_Worm3_Neuron3,Benzaldehyde_10eneg6_Worm3_Neuron4,Benzaldehyde_10eneg6_Worm3_Neuron5,Benzaldehyde_10eneg6_Worm3_Neuron6,Benzaldehyde_10eneg6_Worm3_Neuron7,Benzaldehyde_10eneg6_Worm3_Neuron8,Benzaldehyde_10eneg6_Worm3_Neuron9,Benzaldehyde_10eneg6_Worm3_Neuron10,Benzaldehyde_10eneg6_Worm3_Neuron11,Benzaldehyde_10eneg6_Worm3_Neuron12,Benzaldehyde_10eneg6_Worm3_Neuron13,Benzaldehyde_10eneg6_Worm3_Neuron14,Benzaldehyde_10eneg6_Worm3_Neuron15,Benzaldehyde_10eneg6_Worm3_Neuron16,Benzaldehyde_10eneg6_Worm3_Neuron17,Benzaldehyde_10eneg6_Worm3_Neuron18,Benzaldehyde_10eneg6_Worm3_Neuron19,Benzaldehyde_10eneg6_Worm3_Neuron20,Benzaldehyde_10eneg6_Worm3_Neuron21,Benzaldehyde_10eneg6_Worm3_Neuron22,Benzaldehyde_10eneg6_Worm3_Neuron23,Benzaldehyde_10eneg6_Worm3_Neuron24,Benzaldehyde_10eneg6_Worm3_Neuron25,Benzaldehyde_10eneg6_Worm3_Neuron26,Benzaldehyde_10eneg6_Worm3_Neuron27,Benzaldehyde_10eneg6_Worm3_Neuron28
8.26289344336718,4.28283816633874,33.2679150296785,5.75948876634415,19.5607697917562,6.01435071331383,24.408975311602,5.46491298894766,27.9171391855663,10.1657857046458,12.4711541639771,26.5280105620231,15.9294652370825,13.8089156352997,3.38047803422119,17.3831529088553,13.3889525531918,13.4997775749171,2.22323389617291,1.5729554017059,8.28931722278688,6.80887674910919,4.96201269575995,9.36738638562568,2.66790726928999,9.82263251936078,14.5570386656198,93.9983501095245
7.39624647464983,6.06968769600626,33.3484901796201,6.57803010365823,12.2987659657473,8.89369799207282,22.2794113953271,4.98789719124608,23.6249348948323,11.1591646744436,10.8869979782949,21.4886105729002,11.9391788757007,13.3433029557724,10.0274457156558,19.6087039352223,14.1995732177411,11.1239498004558,2.1176394976414,2.35538440968519,8.8966163801078,6.34692739621919,3.91281754981467,9.5196802641255,5.7639801700753,8.92993911988576,12.0407407160085,95.1237707908522
5.15273764514344,7.43543906956235,28.7657563941566,3.87301155413305,9.13189147011257,3.63452354980347,26.6948643756645,7.17457837565393,20.2099049084483,7.67657797945336,10.0284325376418,21.0956573201499,13.5301988286408,14.8627722647894,11.4059398094111,19.0208212392664,9.71034750460158,8.80759915844566,1.4175751427556,2.67019234344406,8.80827539619227,3.88997516883968,4.44313994618294,11.7102693315258,6.23636662489154,7.40948824904952,12.0221244042583,88.5978843589263
10.4057587675609,8.10557828450736,33.8894146978312,8.32705972842431,7.03492324565884,7.81775640229852,24.0912859155583,6.68553673205405,23.5924948747831,5.88657525884088,12.0871718441095,21.3759168604737,13.3340876008743,14.8580651006191,10.3495130420012,18.3721810418749,12.6777500603128,9.28150871131608,2.46421219123641,2.84671578428209,5.0497555753549,7.2647853297104,3.96117801299888,8.61092542688693,6.20378158656686,7.55953969481217,11.8970085078999,88.0576709524256
4.49206612293449,5.63800052538521,46.5733618155764,9.32651439035982,5.2850821088117,5.06954847115816,28.735140964814,3.98476944876408,23.9451642784006,11.7363310054732,8.02454313844653,20.9814817254752,13.4850475985087,10.6897835282667,2.76702646044796,18.1510373188623,8.8507053338556,7.03950628285972,0.940933182209901,2.43152785520353,9.76782427800791,5.54205051806363,1.58462639181497,8.10467001600914,3.23524319545705,6.8419503176512,18.3595346075191,83.0311083652441
7.24794098176579,7.12720315214715,48.7340807768914,9.14719039296656,3.05576419523603,3.54232580895362,31.2853493917557,7.23993833298707,26.3613943276152,8.65500164644354,9.70682881547499,20.4098029738742,12.5291027254866,12.1911886489494,4.029488155004,17.9064527554901,11.5052681493535,8.80887047988261,1.61230690489979,3.39894656447531,6.7830864178079,5.02299888663702,1.84482608440815,8.38235175751363,3.09219718721799,9.3882843185859,16.5205405751448,92.5336434576575
6.97868320980538,6.08567699199368,47.0149987522531,5.40008183611996,2.25748163648852,5.81399080768516,32.5340715080987,1.15716590147191,19.1813412332014,8.81840352247039,9.12113110669057,18.9263045093161,11.4431759698636,12.7030012469915,8.67069605706396,16.3230553288825,10.4513130943302,8.69251487461405,1.06899951993157,0.330038520203201,6.55930757026075,4.44302826314282,1.86230750721953,9.2813294669952,5.44926738254015,8.25064194778135,12.6854634779977,90.6821326341755
6.76631468807261,4.3776286523877,42.7762050135444,6.10080961814465,0,3.80962943482135,28.5948023786608,4.00361002592653,24.2551828720752,7.06683793493896,12.9632753594367,17.3694204542477,11.3094823068987,13.7178206534075,9.03617770818698,20.4558752826947,11.2430094656185,11.4179305212362,1.28235920483697,0.989306517889956,7.190464305345,5.56972502293436,4.87742629090864,8.48364619071398,2.30788213598434,9.1485795095927,13.0270560178274,78.3689571178397
5.88699432989967,8.08339379034488,31.1772174855771,4.75488763326705,2.6738062581415,6.25216712572186,25.0464728527016,3.31083372130976,24.8720126103654,6.77825522086199,9.31143770348731,20.7924779112188,12.3000775370179,10.9169061976669,4.18142797791255,21.7806145426534,7.17664143655665,14.7778985827471,1.31426440394741,2.63214808449412,10.7795334331153,8.03180320970047,3.5886165128172,10.3406695696489,3.51785692363063,9.00444035687834,14.6217961481619,83.9739079904903
4.54029340720314,5.14253252799625,26.0305878968453,7.58636801098077,0.799112657790588,8.11353348914226,22.8453773604827,4.09242995901864,30.2069845776869,8.89320241264156,10.5562451717567,20.1853465876989,11.9069708280426,11.8800049165052,8.41856570997348,18.0762841650108,10.5955893391878,10.2629060155928,1.26416463817743,4.45272403559058,5.80579267546991,6.30084812471104,4.03164193318862,10.6392636969559,5.60197337599813,9.39972383134062,12.3293017359878,85.8300866056488
7.11320267079443,5.53908703584014,17.1975245021409,6.86604978685049,1.71374098916991,9.90313741190606,19.0519616726367,6.53550957899482,26.335493645891,8.85507654965088,5.80617981547163,23.1370673650965,11.8547091871218,9.07702077329035,4.25308855121181,17.8498269727002,7.51165153421696,12.38480130837,1.97862515913901,1.24263864316417,9.64275883890581,8.27994845295312,3.60196039161136,11.6878736289256,0.0098060440465353,11.285241406468,15.1001622210055,85.1239735482796
6.7482244048369,4.49031416870583,14.5261425395481,7.49765363314491,0,8.74757292718569,15.434489923861,3.6506148439855,20.3007996791029,4.95778429214731,11.3471282616021,21.1935954766492,13.9084018525312,9.57587034214658,3.7127959068936,19.1354113292379,10.3956457273095,9.62880141146329,0.950487661088903,3.74216212062597,2.94517599002777,3.40407879606045,3.13851132107045,8.85731794643253,3.66531360302919,9.19380335408925,10.5536895901304,80.4114971922271
4.70425207006757,6.2184329379958,14.4856524092862,5.93159191729877,0,6.72837160840959,12.5402996692475,4.15808667685381,22.8219676450549,9.18389959196328,9.77062257711198,16.9314590398063,11.1532259743869,10.3718315809003,6.58640544395651,18.6429629883205,8.70991303757189,10.0459133332398,1.3594843210719,3.42213298014574,4.20858626783199,6.76733728752066,4.35278479770089,12.4119843143449,3.90772668614494,7.37773393809121,13.7487074570454,84.778034887712
9.3030110169476,4.13343784270629,9.7949309783383,5.41859928503314,0.431081057255345,10.4209548137363,12.4896284895765,3.92902059183104,22.9042324112683,9.07059778854384,11.072928405928,21.8164574907089,8.1172639772168,9.46750445464975,4.9779116839624,15.8993868893933,7.7573940813779,13.3202217332856,0.0293300358225653,1.76151186099195,6.54741484035489,9.27789604529302,2.63286259583007,11.3258304114713,3.52344883391918,9.08610963890329,11.0599945817715,79.368892745085
6.51185794887545,6.1934382729942,11.9537538886487,4.46610627796654,1.69433618442732,12.3711002917432,8.7243934844545,5.00791517929372,20.9614992893448,8.66971205152019,11.4339521137637,23.29014504389,6.42827959733313,11.4633536042445,3.17691867992566,17.3307201864162,8.29794297510306,13.3563316306162,1.54102668382806,3.70999772767295,5.40413317442668,6.17173035353247,3.7903941576898,7.7111011018894,4.04697507758797,10.3372136590613,13.1226815076229,85.806046413968
6.74296927539876,5.53354984338483,12.026744841879,6.65987862418546,0.394046791643884,9.87378187538926,7.39670415074199,3.23467978606726,25.7879721758026,10.4368826309403,11.6180576798992,22.7716623619319,8.62053588728629,6.88303935153835,4.17070867232801,16.256029323179,2.94211573957036,11.2980124672992,0.680549399256457,3.80403925533211,4.03885895994542,6.20533238772662,1.28746508970135,9.93645400212139,5.42026588091267,8.44274349585623,16.0367832995995,97.0344549073045
4.85244180446588,4.11235976364963,8.25587887757568,7.61730895894128,0,6.64287974793222,7.04212325509117,2.34447286896635,24.8465045484396,4.28102763702201,9.66159956613938,23.3093324901701,5.60206424494942,8.96218998172731,6.60691037245785,15.1531023194797,8.72400609274596,12.5307740536099,0.916886904504792,2.69248122796102,7.0287349518932,4.30413091498635,5.69070218745579,8.45193331376372,2.27201800984155,9.23214998395671,13.5618272365346,91.1019719362409
2.38813268748056,8.76227077440019,11.2750559491159,6.13503336753591,0.384677264554273,3.58974829262318,11.1685969085356,1.93127398057868,22.343120572739,7.83849661914738,8.79746844370362,23.280372678705,6.77812272945406,7.52668227093873,8.99615773455713,15.9328810683527,7.59950294889342,15.6973815651943,1.14475242283992,5.22669549860818,6.25327093645818,7.89865064020892,6.33021790427339,8.38872498229316,3.81791147110342,9.61802011182136,14.7122543269443,91.3377408465441
5.13270166678399,6.73951354439744,9.41928824685151,6.28585861728973,0.173730538076434,12.1152143574486,5.18750198234913,1.20485471131016,19.9072835645615,11.6866591051841,11.7203411926979,20.9905020211552,8.5716280650816,5.38538235595706,3.54803972328737,14.5743426977701,6.63438044003088,16.3040275975934,1.49520362966726,3.8153538192016,5.04076892777879,10.6677247885508,4.15903197804873,7.53519592718328,2.30434277848232,7.0081494698587,13.1408190002901,101.422344254204
3.89669164913652,5.15178449157473,9.3983637424008,8.48257045481573,0,7.06424349382128,7.86688098257653,2.23263698180822,24.9986099105386,11.1777349873902,8.10595963632557,20.5814463059185,8.87509845077004,5.69102764474924,12.6690420850482,13.7539881046164,11.0553541782005,15.7865690752415,0.717726800354707,2.9924933787714,4.50652981327603,4.38433397371243,2.36890404078468,9.53402222989428,5.16215726686504,7.67962810415525,10.7224754779942,85.0244754764279
3.7844248278323,8.22602032283344,7.77566011906741,5.80782923265054,0.952651584120248,5.30464295094377,6.64473227834404,3.04456369943586,20.8245755943875,9.67940387434666,4.58704036239625,17.9144967929746,11.1649865895075,8.374247854093,4.87390305883354,13.9474587757718,8.66576832813823,16.2803741537437,1.47419465307783,4.27534148187416,0,3.88540916079721,3.16458944594235,9.09231481635006,6.16635827169024,9.47515745836823,9.26897253345641,89.6748718055038
6.71404341161921,6.11414070086775,8.68517092091484,7.52747526883605,1.02595047565224,4.49326233895143,6.0339899995104,1.4960516603754,30.15305722629,8.97642176274004,8.66415621464399,21.2221175313761,9.39368774933744,9.59650285591197,1.21541905516654,14.5027573707039,9.13227621577097,13.727169371026,1.65382515095866,2.4618421073891,4.37209999626785,4.03165595625544,4.18582629992915,6.47656481275648,5.06293634259026,9.2890343612093,10.907492901164,76.5321794598381
5.25821524405826,7.98098830028554,8.79273779301968,5.74972631373865,0.429983717276576,10.9858202545621,6.86272758982078,4.17456817634063,23.4730536775658,8.31284748059392,8.77093771019879,15.6900578137224,8.29575084067659,6.65865805186436,5.91544779377919,14.9978659936071,7.61785855567486,12.3804792502449,1.33094591442792,3.80371203649102,8.05139111289512,2.20511527657843,5.31348553929849,9.33443091417584,4.05172406620552,8.21433944572231,11.0054079219613,84.6790690882074
7.78910927552636,4.53819384550984,7.97321193968812,6.68741113250896,0,9.51733167827803,6.0462596658497,2.69754527780335,21.9679118544507,7.03988924783784,8.31751846751705,16.1476729479324,6.9180321271116,5.17193627713777,6.77025435180886,16.4678618901674,9.73171069961902,11.5181106240822,1.19832074938905,0,2.76066256409387,6.17516486678792,3.2133471155086,7.4022800183868,2.91138577020378,9.70203436376714,12.8303758725829,83.7849739167651
6.48029160066967,6.72231350091424,9.00282716332776,7.76008500158134,0,6.74001600098107,8.07135231715508,2.56930639482062,24.7231310923017,7.93073773588575,10.2464619398006,15.5729460881945,7.66484934195158,5.95541831483025,3.88018029064232,11.9033320790465,3.66005823168308,7.93375186016074,0.88819213298922,2.20818524470571,6.27968537471263,4.29926819071418,3.56389887474105,7.72994469247803,3.57901027974379,10.1072508951264,11.4697965754093,76.383867000758
3.67224874277449,7.4878985219316,7.55836852074734,3.0870522308537,0.550754045756981,4.18368603896216,6.37408334608407,3.01531687866414,27.6385882092823,8.16881023096326,10.5836648026964,15.3422726353789,7.8720146489755,6.43621281970898,6.35095041986067,15.0626599681569,6.93576523812265,7.68204062979853,1.49217370185604,3.45131574421399,8.16214876859097,7.09067073461699,3.13578563551994,8.52182107866168,2.24997098225752,6.32182507600386,10.9782931712674,71.5031339545538
8.41474827691173,8.0154592654695,11.0389025289145,11.2579839952075,0.450721744765734,4.83154330975054,8.42257272405178,0.451391141433659,21.2620438314763,4.75026315865841,7.56195214931333,15.9590137087395,9.52644171672539,6.28411395367247,2.59081698156254,13.4406869545553,7.95786496000806,8.708541155617,0.431297617007977,2.10953003853592,4.08056724351569,5.11675029090233,2.8666111163026,7.15219429038705,2.50035865000258,9.01055210186029,8.88988963536163,79.7717013195397
5.93728288538473,2.91201390584156,6.88679456758378,7.47152492592118,1.20863276198351,11.2604160679917,7.34157799828351,2.30581313460249,20.0753081876596,6.52462721493128,11.9163234607071,14.0328857854616,10.1469902200634,7.95483477595911,0,14.7785483238889,5.86791251638224,7.77496251122064,1.37419124518288,2.49131717575746,3.71841158232964,8.03053254527158,1.69561556846358,8.20351903346831,4.24160897740997,10.0633992750828,11.1869381918642,73.8273783473237
4.93515140571506,3.21629991100778,7.41609300325707,8.50211492184969,0,8.14875174956579,8.1044721380646,3.63575052224063,20.1241547918598,8.64048134213183,10.4054534589933,12.2590197425787,8.7264877210424,5.64514558319001,4.64443419611543,14.0954439775531,7.38460596412509,7.48432637574356,0.755203645252393,2.30652404728047,7.898476908994,6.06093508512675,4.56941377284208,7.79544521571602,4.43265554237865,7.58564566482471,10.9613483238681,67.5610869886325
7.21100173784337,8.63590339787506,8.05681816640081,5.72680712490757,0,9.93628024950365,5.32160813375947,4.44842793434102,15.0153685780221,7.92766276225913,9.65388879266431,14.7658284474159,8.40609160957053,6.64624661966999,7.36889252247653,13.6696735631562,2.49416190003693,6.97828571351966,0.656596586961163,0.739946757517965,7.01658668453011,5.57454528699562,2.06704051101794,7.28041302757682,4.07190039221881,8.5494218259217,10.8988356010918,70.4464377821547
4.31907012138809,6.93996556848465,8.8464528362009,6.24914978947371,0,10.89599868528,6.48236557435356,3.16128234023517,16.3728771836304,5.87783644233318,11.5365116144741,14.1089819005147,7.10110896295256,7.74852135102496,2.29704415617802,10.7103444406781,5.13673130581914,8.65586595121713,1.71102824750811,3.82258782090285,5.79407218706752,5.44601126337922,3.85701000257031,6.06062299667402,0.799763830676239,7.53230200499581,8.0914073572346,71.6129788439676
5.2939959552491,5.11073457971809,10.9266445941256,7.59229914427675,0.787287076253607,7.64883124813308,6.67135076047065,0.0206616449375007,15.3312903003273,8.03038458838615,6.56934321748346,12.8925010420212,8.08820074173908,5.55992456334855,7.63869055887651,13.1289679224022,9.26130330918126,6.04671920254072,2.03234925678568,4.92579520894508,4.83751276013439,3.5473449663749,2.64365137028427,7.8676571661696,2.31317025501265,7.37159657646366,10.4327676604547,61.8697433249572
6.93353975647988,6.36434084217596,8.76433038696071,8.7218869549807,0,5.6532657940729,7.68064068461091,0.922755062861117,22.8741879766366,9.32858549204095,11.8952233737859,12.4702509187471,5.82994728230416,7.77674446798047,3.2304966666882,11.629397486701,5.06129816382913,6.86097989565675,2.33960230935152,2.95036079829248,6.65194839580155,7.62823564894173,4.35300774712689,6.59983810343821,3.82556506334266,7.38624795416202,10.5422890940623,60.0521534983117
6.20472505998563,4.24279859331889,11.2198665417282,7.49171057468756,0,8.43888676925742,7.22729556998545,1.54771989265347,22.366064621151,9.92978381459369,8.98978828198507,10.38698150847,2.95959468702459,7.37506742019239,7.01250410727815,14.0566002774503,9.94735277583757,6.90922281291332,1.60111308059028,3.17101391790387,3.92850344493705,5.09897470752471,1.87035314959717,7.87306107040425,4.8446132868339,7.23990490729766,10.4982535972946,61.9913103112221
8.9080757297865,7.40489017739787,8.64043464546642,7.09789111053044,1.25137082776364,4.58810786043859,11.2829018065146,7.08226004329849,19.2944708651612,7.7503504873951,8.39911955813955,12.930026823157,4.90842875218521,5.79947629797757,4.43397254514889,11.5657176234252,11.1563372424656,8.36903658103118,1.44615060164062,3.50043035840837,6.13663735164857,4.8230124092735,2.24941650583302,8.06451089653389,1.17587139101384,9.01906849626516,8.88467633365252,49.3576963194288
6.31937537405287,7.52541440371683,6.39817913892496,7.42072060762781,0,6.81569768021735,8.04480460844113,1.59146231282505,19.8703995187311,7.58893309010427,7.11728491885949,8.40533895119125,5.44918521540395,8.20246078636417,4.59714300942007,14.1241244445233,9.05677490905139,4.9317775368039,1.70504377602607,2.67876014997559,8.13479833896368,5.12927993185025,4.09829572737212,5.16785659715274,5.22160509511176,7.72673801819806,12.6714989374413,52.6468314894983
7.84289031833314,7.28422964235429,6.81293451648022,7.25326674078455,0.440423678573518,0.731001703701285,5.77743072964946,4.66656529695452,20.0735965856686,7.75057862022887,5.86718414486079,13.1179897141481,6.99664485826035,6.70613540733979,6.35508028201351,12.71104526222,5.33472150148664,5.88849164738288,2.15646749746704,2.4575675684598,6.48713483918825,3.2993943362,1.69290502600145,6.82580898771356,4.67650522497929,7.7726546628399,15.3216518462453,58.6372494941452
4.63966358556614,7.74133511041567,8.65002180563718,7.97304202134876,1.50000295169761,3.69629399081316,4.54715900483076,2.85252656904997,20.846175750102,4.92616551169948,9.82910652872107,11.232817245856,5.43805257964759,7.51983426109022,0.433733622969761,12.8461905938179,5.51458197100847,6.15580577687466,1.58198163830629,2.9320986254673,5.79723957306412,7.90842156827865,4.61606502154014,7.12879822656503,4.35749833036714,9.28969798090328,14.3030095675228,49.528312701844
5.12253132345356,2.63607032442298,6.25252565255612,8.63338646002852,2.32007370355059,5.47059696842875,6.53690574537548,2.55121835797312,15.3319062428029,6.28369118545426,10.0295204078795,10.3544646753335,7.57767097513947,8.44652637149311,4.9642654049489,10.5863221250511,7.95806768626772,6.55534297299784,1.64267482603203,2.76438506476708,7.27699477459507,4.78876927827857,3.50715671795491,5.61010798542716,5.36308491692252,9.74591099735209,24.3435441854009,53.1135429307973
0.926859938079833,9.18220428747479,8.83242137434436,7.04099674513634,3.40793930588016,4.505783829235,6.45402729880622,3.55588689473176,14.7826541823805,6.43936766590457,8.20349725094074,11.3652761294152,6.23457804820556,6.5580528835947,5.16352905548643,12.831713581477,6.78939415129383,8.00316123013256,1.86550083981005,3.44084225582855,7.16195710740384,7.19684808920629,4.73066011075639,5.51681389268943,1.2025998153635,8.3682272663926,27.33871364528,48.7767248122773
3.39058686592427,5.83964226933782,11.9262405117756,4.83723533758451,0.0846069646960668,8.42333556425985,9.05298422951961,4.03699312423102,14.7329080627407,4.41148372667787,3.90521132577134,14.9048349174628,5.16291499757924,6.13473064431242,1.38801866519024,11.024448037826,7.37235785882023,7.2489613625079,2.04807524877566,2.89798719593485,3.05255180451518,3.34008208188389,8.39325412273757,5.90563911049024,3.70049771635242,8.26047130339545,23.5630123228904,46.6087825417317
8.01135262650625,6.59428754814871,9.99239442117421,6.58393102196291,2.94005426766639,7.71490771241046,7.71723647441908,5.26984655186802,14.0291259367544,7.40161996699526,5.57633266433721,11.0295864859995,5.3257029463141,7.1571798620367,6.07591419095744,11.3591285472577,8.419856635788,6.45458871381734,1.46740314380854,1.35358692211851,1.47629465526616,6.51118224864456,6.2111130693203,6.20004563565693,5.57586878308201,7.79446519280276,23.7907536036946,47.3110594975888
8.37846824633185,6.57847823311252,9.33178826971706,8.92355347132559,2.51988814308475,1.46267600577882,4.56834420873727,3.33882605433182,17.4459436106652,7.08424130504005,9.11166085535026,9.57009832061794,3.15045333771057,8.44446467910258,2.7877461071524,12.0167731028345,6.96596884807943,6.40204824564349,1.21725115067105,1.04288759969236,1.57843983927396,5.74416468051951,5.0692287280372,4.34385497260037,1.94175665576993,7.12296919364103,28.2644158650048,47.6301113436299
2.89217931377544,6.91014103509967,9.94633204713028,6.80374208138631,0.63140263795176,2.96566127163071,6.57976579398188,6.45457035273493,9.53045965891069,6.84738104116153,4.88562718531198,10.1389319752424,4.74987004008413,6.51236674821976,3.23619328448284,14.4174798817922,5.97414365356109,9.06951691444234,1.61899619786736,3.99569361430503,3.87421189646912,6.59796739603722,5.44762972188419,4.58934288087076,5.65275506424241,6.58316083028333,24.7505856731248,48.0685073488658
4.95355115397845,6.94216952341675,9.16881116925033,5.74984387592053,2.42597375370601,4.7267424330401,5.73409817898043,0,13.5511439260112,7.4367603438965,10.5966414353202,10.1550777849747,5.41932098300449,5.32687707024496,4.74381876833216,11.0746600472202,6.15408063748146,6.1573689225417,1.5369252251525,2.2445566331185,4.55576324844675,5.31245380198933,6.82615123256422,7.47082565661025,2.35694287294414,7.71377828552997,23.8039377264254,40.0283817250626
7.86952734759147,6.26245058811709,8.02909263975388,5.58793331356212,1.6955511438077,7.79733325284029,8.76951271873709,0,16.5484984397995,7.10847250104206,10.0503770661531,8.18705307425962,5.82173570081747,6.91630762196541,6.50336881292696,12.509578357494,2.95589521430912,5.90727976130987,0.51002275429543,0,6.29535758876482,4.12291375984557,4.51128355484181,5.2972898730088,4.72684264741145,7.45890123193278,19.2097194596212,35.6164493197136
