Diacetyl_10eneg5_Worm3_Neuron1,Diacetyl_10eneg5_Worm3_Neuron2,Diacetyl_10eneg5_Worm3_Neuron3,Diacetyl_10eneg5_Worm3_Neuron4,Diacetyl_10eneg5_Worm3_Neuron5,Diacetyl_10eneg5_Worm3_Neuron6,Diacetyl_10eneg5_Worm3_Neuron7,Diacetyl_10eneg5_Worm3_Neuron8,Diacetyl_10eneg5_Worm3_Neuron9,Diacetyl_10eneg5_Worm3_Neuron10,Diacetyl_10eneg5_Worm3_Neuron11,Diacetyl_10eneg5_Worm3_Neuron12,Diacetyl_10eneg5_Worm3_Neuron13,Diacetyl_10eneg5_Worm3_Neuron14,Diacetyl_10eneg5_Worm3_Neuron15,Diacetyl_10eneg5_Worm3_Neuron16,Diacetyl_10eneg5_Worm3_Neuron17,Diacetyl_10eneg5_Worm3_Neuron18,Diacetyl_10eneg5_Worm3_Neuron19,Diacetyl_10eneg5_Worm3_Neuron20,Diacetyl_10eneg5_Worm3_Neuron21,Diacetyl_10eneg5_Worm3_Neuron22,Diacetyl_10eneg5_Worm3_Neuron23,Diacetyl_10eneg5_Worm3_Neuron24
18.7584200365239,4.15245699213112,7.33363049203991,8.79640047377244,13.997428938987,15.1638601892776,37.3487855274599,15.814986831446,29.5669124487373,51.9116513342529,0,29.5004323379674,25.2278308313528,38.3052662490001,29.127175208632,4.76292144560378,0,10.7825962063025,12.7788003639529,18.9879888967143,15.2171380644621,29.8285085022744,8.21626756067113,24.631055811239
15.9768906394882,6.04178474879924,4.35797803732161,7.40128376743697,16.9989487109735,14.2149639297148,42.5613666106162,19.646345336396,31.1994807196169,43.9376379607978,0,27.6864502282133,26.1900873350879,46.5931936417416,34.342522070895,6.60753640570329,0,8.61716376290852,15.4651254491924,20.7491823309016,14.7853477500067,26.8850245318189,7.49138661028213,22.3955668377066
12.9247812155887,5.35304057388122,10.8987718891392,11.9422315268228,15.1669742046229,14.6508590915516,31.5300142312136,17.0462871754592,28.3923903669789,44.8846635485442,0,24.8387570554385,25.0449178224715,48.5602843099982,30.578822632093,3.89257804310469,3.98721740382982,8.30596209635794,11.4724040442983,23.3970521099307,17.2399780396708,28.5217250625726,9.90960628357433,24.5124268939536
16.3155011851704,7.29010462232487,4.87391358871698,6.83722206460736,18.9330920186845,12.8459776193605,44.372328939984,20.9285789098306,28.9858387431068,46.694850919698,0,30.7948141281953,24.0220676248978,45.7049431224413,32.2691662897216,6.68675581451854,0,6.03838122539712,13.7841959154625,17.0251759958669,14.7043342907903,28.4915331664411,7.14406798675302,30.8879736430697
13.0942563089789,5.24654907634488,13.6744672318077,8.42794003490644,18.5818978786825,13.5315223193158,42.8163664341002,18.290049791273,33.6296329436852,43.8962148073711,0,23.8180249072533,27.5439533096886,43.1239170711281,26.9415666178682,5.34190718380014,0.113953772456838,7.76970057852581,11.4601833940109,18.0029877793704,13.0486836548371,25.04342676026,9.21532205781068,22.4822418783105
11.5733679359955,6.02845903135833,8.31195907340388,7.42037869343235,11.3053815997485,13.2177182453431,46.0646195356047,16.3782812968672,26.5852774688303,45.4477359607919,0,28.6409788770363,23.98092588196,51.7488623547843,24.6627266915122,4.17330857339706,0,9.40947174232224,12.8209948811269,18.53997111493,15.7491660943069,26.7197460297257,4.71599836938257,21.03298461772
15.6485659427322,5.58860547556223,5.75761306297272,6.92645721392416,14.7957994989115,11.8335357889956,36.6909073623092,16.1228718364076,32.4407068192868,45.0996454899197,0,29.1766260181476,24.0365133489036,47.0437279445652,31.8431038626167,5.42821647043661,0.0711389400528624,7.38749475882009,15.2274023293343,19.3762802072051,16.6374450709312,25.3296883569027,8.83823792708916,17.968650471386
15.4380727689681,8.77074228486828,10.9390535671065,6.8851973165254,13.1513700503343,12.597678980754,41.3451459283494,17.9727175573956,27.0989709892874,43.9614328810133,0,30.2962250300669,23.8590852120374,47.5983027690312,31.8815875474671,5.20276460404552,0.624837782749771,9.12393914808984,10.2717465271486,14.0731924250506,12.6446022778139,25.0249604794988,5.04246815064965,21.6287961629627
13.8196015183718,5.09747019763595,2.82565961242062,8.57343075294549,15.9268051539424,11.8364268506742,40.6160019792815,16.0704598972837,31.5301711361057,47.5503927619607,0,24.2978810738204,22.9825806439158,45.7615703112835,29.5687535575211,5.59896580515515,0.255000248410388,9.19792356343189,12.010097917105,16.3701266413145,16.3282229574595,25.9431537225266,8.52551433095153,33.1083167676329
15.2435838368304,2.25185200419332,12.1575409575169,6.49974838319046,17.1918319326099,17.1233682652484,34.7599873975966,16.3846741647519,27.4357175813451,44.1926945560376,0,22.8389720118059,19.7261230999365,48.3240603198997,25.3263800589801,4.88235276748044,0,11.4981415972969,11.5928670868649,20.9746278414308,13.8343732272155,23.2447520562182,8.86860208977144,15.8317621403532
15.9374495082114,5.34789256665022,11.3593654055883,7.31022261326855,19.2126143236871,22.4597572334409,46.4761249793133,15.1251643675798,34.7737012999444,46.4745536977649,0,28.2016178358792,18.3322290318415,44.5424629895815,27.378824293484,4.63562655553689,0.459918590462765,12.1305866339438,12.7272653600013,18.7435813870576,14.7426339885524,26.566703995302,7.55977376251791,28.1461583723879
16.2585531893417,8.92941674478434,12.2254010914932,7.68709815551363,24.6571012441276,26.0980373704721,50.536004505457,19.6862451022253,27.1303512398153,42.9936587300335,0,17.3973679801829,17.7929373874981,37.8838242457362,29.3609107034989,4.91841689112216,0,12.9137574359515,14.3656975442849,22.2188518071283,13.9487250223886,30.584721037948,6.85681312109846,22.6458630136929
19.5905048127065,6.98189539672935,5.43881693647974,8.77619198578102,31.5753438714751,33.5638251045922,40.7428900404662,18.5786238441899,28.115807857602,47.3635717969295,0,20.094720044554,17.6229017973667,36.6722860343489,29.3000681299382,4.6980619717569,0.655464673595442,13.1007550053378,12.7170299304785,16.8599408566798,13.6178739952139,27.7264489345312,6.99487576488723,21.2126701930591
15.6012234607723,5.36321475737513,8.29095511555419,8.53296570635212,29.8422693679642,30.5333029625737,44.1995577087775,18.4491784880689,30.1945057721501,39.4247609978131,0,21.6696358330031,19.897774445399,33.4157063076358,34.1146099948875,5.50656400302896,0.373229475422944,11.4057729374076,13.7234907690633,19.9565600681526,16.3399595604879,23.4456603201314,6.74095918303955,29.3411834904701
21.3499925352997,6.78520737571495,3.87370453352939,7.5022820626525,28.3282361613533,38.8279310756922,39.6714706943435,18.8148483718516,23.6047285408481,47.959396347514,0,18.8285573660868,18.1820165870083,29.4970121277934,32.8024869346237,3.97725896421752,0,16.1232853049381,10.2190480314213,17.8727005504814,13.7406641495082,27.1527317504864,11.8325161364178,20.9170133435533
17.2330216577572,3.30316158594734,5.01740310036941,7.71588628933003,31.6770011004965,37.385199356845,35.3010039989067,16.9628299558667,27.4061279813459,45.20959469285,0,19.0236647092789,16.5277947552865,26.6794126723295,29.0664622749004,5.02180910531843,0,16.51523982133,14.3976964106818,19.3094276471471,14.6059340409794,25.8678514467015,11.8415079572012,23.6380584254223
11.2164644173179,2.86275590801508,1.46646592854854,6.75926182755013,24.5564788541394,32.1786500300258,41.3666879546668,19.113086491862,32.6104117314513,45.5395998341252,0,16.5102897442307,17.8823882891145,31.8207903890091,30.8643147866109,4.50864837506438,0,15.2176214482229,12.8338160431769,14.1893150153538,14.02209214391,26.9402557643565,8.66643814366079,18.1945656468964
18.2697835785548,4.58752642112314,1.38996128819462,5.53250623881685,27.6942870974768,22.4450201536406,33.9032759665646,12.3438356141272,29.084334213552,46.6273381446501,0,15.7287411635866,15.6324430752859,29.4195294162008,32.8384640874656,3.42573852764122,1.74840137287489,14.6107472072542,12.4681838057843,20.3970831729215,16.1547005606526,23.5865982722628,10.4127087072466,23.8732672687104
19.6502344012033,5.87505595060309,12.0618081445482,7.01971776958869,24.1530911922777,22.7820018458527,37.8913681573427,18.7697128150198,26.2231372603237,45.2835431630491,0,17.1813065503711,14.5548007713131,28.9394722422827,24.7151231814368,4.03745646279041,0,11.6831957921315,13.0007469614641,18.8993459125336,13.5163183369786,26.4136856099869,6.12939952241475,20.6740063865527
17.2456192476723,5.72312694658178,9.0724911635732,8.60371392336994,27.1948068228981,20.5397814103476,45.5754024447654,18.8056172823021,32.8619460940383,44.9562276224729,0,21.2633334428086,14.5621492016841,22.4487087682829,34.7538505770594,4.87168250018205,0.169068173560991,12.7587322300515,12.57170543581,18.6819403395056,14.0340347735093,28.2346081979828,9.89233721953086,23.0503625726328
14.3102604794651,3.09613549958053,4.53583354670667,5.66975940264052,16.7956295755676,19.9947802848186,38.9821855001495,17.5552192026661,29.9072780071057,42.6629833549085,0,16.3088161394714,14.3977599472997,25.4422359641936,30.4735592118826,4.69078291896851,0.518283487485585,12.2277749064935,12.1225127483939,16.9696383068773,13.4280877111712,24.9638098022782,6.6878901957746,25.7019184901472
12.3781204853823,0,11.5854162480234,11.1684923691445,23.9163032252068,18.2464569236464,35.7124026944329,15.9841686967248,21.1476678999629,43.6049483954992,0,11.4940331974577,15.7515760653455,24.8866126808066,27.1325853227907,3.32225570496424,0.0756722778086323,12.4893440011246,19.9099865447225,18.6299330041321,15.4098985935061,26.3902554586253,6.90328903126403,18.6530433016785
14.6746615478745,6.01625174382242,2.61277860970974,8.95780143993733,20.581919639457,16.1244561445984,44.4838979730262,14.5381757854213,26.3421570256229,41.8658098528861,0,16.4031084504424,15.3715018364369,23.2033534813988,31.6732954576977,3.21929470705134,2.90707526309787,12.9235420432093,14.3495374791397,11.7185290622561,14.177014204291,25.9426259091984,7.52159439823303,24.1877977238995
15.509116908959,1.90501457100416,14.5853734669448,9.43781562776938,18.2945830937104,15.8954081642401,36.8468692460594,14.4139922974279,27.2988291585262,45.1528988592537,0,14.1521810358746,15.4182441273398,21.644718856735,33.5234406293945,3.62582453043644,0,13.4252579913135,13.6526140299341,18.694736797232,11.7986714304957,24.2096445092207,8.89973958205096,12.2759095224212
16.7203047348744,3.77971540966898,4.79926926798591,7.56774252605158,21.0661833739461,14.3265212511623,27.0592068418967,15.5671918722526,25.3443195857624,44.1325373078748,0,14.2280281118577,14.3743974586853,19.4510661725895,24.896003683539,3.27225596474086,0,11.8026629607787,6.81229821435171,18.3055656174925,13.9689489085704,26.1397618254897,8.54295807389522,20.1238704329367
14.2881308774686,4.2832243924003,5.28102587945789,6.22915857590238,25.1287143056709,12.7637106157308,41.556195334198,21.583475345341,28.3473072210983,39.2906063019038,0,16.4872629426876,14.926608942711,24.0531106016414,31.3148432678922,5.74826028713491,0,8.92064597624954,14.0746687606941,16.7464535269463,11.8518293223914,27.1631268833968,8.58558119812675,16.2939180872768
17.338030789478,0.993179019760815,13.5824110309805,8.66881698174927,19.0953879434525,16.6989900213284,35.2578286368536,17.7724878704498,24.2802143030694,44.5665751663834,0,14.9710246048189,15.6068415276989,24.0867621530293,26.6790981973285,3.93196572872896,0,7.78829777410655,13.6780757237386,17.9684598267544,12.9627624655221,26.5274989769027,6.6055156639137,19.0744197615691
12.2313586542104,3.96134428992062,0.887219744548745,9.23667119616462,19.7147027213035,15.52926294071,44.3322176087677,20.2373814736562,22.1524154622262,40.6611407482352,0,18.2897242632012,17.2782203442871,27.8146096332233,29.2984898604449,4.00766537621455,0,10.627973485705,11.5044185979999,16.2487073020105,13.0261299940965,23.5628599230694,9.7232381715282,23.694514542024
15.2894691371645,5.18233995634553,5.0680387436974,10.0994333967143,14.524459427369,13.5337706307655,39.3569528653148,13.1638582108708,28.0741171763741,47.9522616466252,0,9.15805031807598,16.4308341983209,24.312496819383,24.6114739884184,3.6307424642493,0,7.44548519626174,11.999320971382,15.7633013777762,14.3841245768717,29.2405917857925,6.78016583569479,17.4280340557834
14.0749622532061,2.752883508626,7.09662879556041,9.51721539902239,12.2618513349819,13.8342610683717,36.5529363954943,15.0342185462987,33.4153377491712,46.9823376020224,0,17.5133283309031,15.4999131359123,23.2482313923207,28.3608461523761,2.80245653609552,0.533865158000327,6.58550685078976,13.0575915005675,18.7694390535156,14.5317391539376,28.0732294972276,9.24404361004866,17.5112704545928
13.7234480476446,3.77057694867366,4.23800583487364,9.64975432562847,18.699222414645,17.113050583271,27.1467469594328,16.0033779485499,29.2293063708469,40.7978811725549,0,20.9132272087064,17.1586261983802,20.4695072723619,24.2700085645068,4.15199008845421,0,8.51321138816362,13.178127010602,19.4939078179609,13.6645512046634,25.8186311491384,10.6778720262863,20.7347568955127
13.3045744680719,2.80594186943639,8.5589843716631,8.38653862129413,15.2532637438866,21.3987890555402,24.9909228891679,16.2187561816703,28.2867508587849,46.0035119937732,0,14.0577385762432,16.1185377988212,24.2829446777514,29.4926059687751,5.1034649060528,1.35261664161997,8.36387572988525,8.14197944436372,17.0784779923162,13.9879743140956,25.2680221522643,7.71714529412061,22.458886580163
13.5641428158252,3.945039020367,3.72283301274973,7.09942733236772,13.7811849781614,22.8534417996032,33.4925608139504,15.0832371809548,26.7286136918953,45.7942958618504,0,18.2477458727743,17.794704382703,21.4748660044233,26.6801435414489,5.64066570608503,0,7.52130207315725,14.334936323863,14.4661314832231,13.2735956448543,25.3231602759263,8.29274027273315,21.4427875807299
13.8115685267052,1.33037760049652,4.2262591773177,5.10696410371148,13.006941619196,22.55830508689,29.9256919635089,15.2629266460928,20.6100331708191,29.2507526082293,0,12.9474859940158,12.7592835254966,19.3081293413389,18.1519940881978,2.25223477705063,2.73012862560551,6.06578526484041,6.99038735253142,11.9082443132689,11.458060457855,23.3594711073354,5.00002815723325,5.66964664728778
12.0966168950436,4.00081819671603,4.36520945619034,7.67381566604656,15.0625267571292,26.0777511290525,25.3410961016601,12.1473496502725,23.237029763261,32.7434775114794,0,16.0476492324036,18.861833584002,24.1027269082049,24.1864020215168,3.11661656889362,5.32397771799935,4.25900839523573,8.31869230098919,15.2997405359709,10.7302087276809,22.3439088434312,2.86442718772136,7.73661265410593
10.3431496586855,2.4606746878281,14.2623196472112,9.1727909597902,12.2958285511241,22.6071187179505,30.7149584823784,14.9477621747844,23.5536832122966,26.9864477158316,0,13.7264893049739,19.6824749831122,21.2784037853075,18.8348161265379,3.26135403156749,2.22334048290539,6.11700899083759,4.82064689846535,16.2210410573487,9.91736054453768,24.6633042964867,4.66606457877087,5.09983831813055
13.3076990635695,0,7.38254150465099,6.34813868103508,17.714029533128,26.9292457670795,25.6174832639834,15.02422657791,25.3440082791619,27.5605435979441,3.21161658914812,15.7052524705988,17.270439389213,20.3226875101309,22.3885302947761,1.83278688605204,3.4906664837588,8.54400173799349,11.7965773933243,13.8735518635579,11.1080001787217,25.7545460427224,6.00721321862164,11.4025743764403
13.1287412505525,0.349589597482577,7.94257245698,6.22098193970744,11.4692148893552,32.8917683370843,15.9534225907946,13.8297860882693,20.666893876086,25.5339813158883,0,19.1319218277072,16.1834508926935,22.5133255584424,21.135597215031,2.13213132771764,2.40627775372845,6.08197598587389,7.40504870677196,10.7635519274835,11.7930296729198,22.5482174782602,4.41788161623671,9.17700677258523
12.9898611018037,5.78890248946278,7.27155008658426,11.5516550976379,11.2103064573123,35.2510389996951,25.9578056165384,12.0608256129122,17.0927482997539,22.5964275396049,1.48254486998514,16.8482644518124,18.1113157740922,18.0806541617335,20.6916696592704,2.50611377572314,2.60531758039736,7.64492211530931,5.81044468606716,11.2125759155712,9.74058608856287,25.1519112608654,2.40610464155284,2.23063920628234
13.6760199219553,0,8.22516786466695,6.49537808503,14.2965918489484,27.8162622337131,24.4547024019483,15.8470833465614,22.975703810307,22.6537424807744,2.73740307863409,20.5881277127492,19.5193656698409,21.8410032686114,19.3718333819387,2.61225086556484,1.65579776071609,5.74451051389562,8.72257168886416,10.6521892860857,9.69295449445401,23.4855735581017,2.41432040730591,7.2787565724643
14.3433970874063,3.13131831424106,7.27258801701017,8.84541189574638,15.1856376964109,30.1264966746067,24.1507444343245,13.4496668102499,19.1571690537986,21.1160672765408,0,23.7713312679712,15.6301560670963,27.9342469148498,17.5599964581286,2.84178420746444,0,7.03114779957085,9.05141459558795,10.9691735199137,14.9555103793282,23.5153194984805,6.04241558973941,0
15.712631198881,2.42163980176867,7.43283538158127,6.17767468050521,21.0376921634714,24.5401657986304,18.13555670892,10.8740032893844,19.8799456791243,26.6623448494035,1.74549061179329,15.8800831359387,14.905417003682,22.4914483556974,20.3276213725201,2.18891258411149,1.84638733075189,7.14406881876548,5.19997931076089,8.48794147915958,11.8409013727024,20.8942044354554,5.16715020091643,10.9400050881925
15.8938324338105,6.02551800385241,11.5443028247652,9.1410921100891,17.7749857509227,21.9368802701853,20.6525460333435,13.6828394862124,13.622974867574,25.7592020586969,0,16.4651393272959,13.1122966899125,25.3865818731954,21.1952162615128,1.58795731336538,1.75518802252021,7.02098071914719,6.14881481665826,10.873290987762,10.8033706031157,22.4358951622538,5.57241278513544,3.75187014885443
12.1842220671557,0.796804935975586,1.18124316246568,4.7623999234872,14.5643827529866,19.3313360630827,21.6327123700122,11.0430635408893,21.1468048716143,24.2677174770591,0.989125978915985,19.7389070079858,15.5191670345934,23.8123256844212,9.88307012371019,3.51883128725489,3.98465226700379,6.0742059632351,11.5785614232549,14.0607489526147,11.2695847638193,21.5304154716427,3.86689454628408,7.9563396906179
14.5524223447605,0.964737690036923,9.68911285885472,5.76270461126851,15.0050246305596,18.0961134918661,23.8019364500904,14.4607072660916,22.8801274789039,30.5332166253589,0,20.4553459597187,12.9867640887061,20.858122514026,18.5004714261252,3.08354230731,2.59769816813821,7.54587835016326,11.6671108206555,14.0767212970992,11.7181731771019,24.2959942947131,5.48849244903529,6.85482596631191
9.37781774502031,4.34877794187766,19.4064476564113,8.33447863383066,15.0953851092369,16.6854214531463,18.4271709855421,12.0242324417716,25.1863408837809,27.7236708286291,1.48718990623962,13.3213746938836,12.1186113901393,21.1564061322946,18.274786365132,1.96206422887969,4.45697751868487,7.81534105602594,14.4942955518103,11.7761100769729,12.1712495271566,21.1229455268326,5.24912531180364,3.27658712666085
12.7205468981971,2.15799911362968,10.0082625881208,5.62304320552518,24.93474418723,13.0043716788332,26.5499594206678,15.8036798443068,16.5848997849395,31.2884776942445,0,17.8606583582485,11.4996041372294,22.1076536960243,21.5691013441542,3.82117384750623,2.80456747669407,12.0856171389419,11.5536331343682,16.1281741613799,12.8750724489968,24.7356960855724,4.2112424871099,10.0180003639517
13.6267519518833,3.55545901673867,5.77400742965287,11.1029665796777,20.5059862789133,15.0476136525017,19.2648524331829,15.4527537950695,19.2523044443885,28.3792210077486,2.24542617163708,19.9947444867589,15.3681305924981,19.2652748157327,17.0720205125424,2.2924931141463,1.42313911352431,10.2601964227334,7.78300125475799,11.8949292263386,11.111826284245,19.420887206793,4.65042918561827,5.88807644871646
13.9628802115572,2.91034702037008,2.98436109389734,8.3707459239997,30.9230350629811,16.0054830540692,24.7682450012183,15.4154887251073,22.6682655971214,27.8228514282181,0,19.5944516845794,12.4886871812124,18.242406728403,15.1046319696367,1.39681150322217,1.79233741577465,7.72694194543438,10.5386886918313,15.2471252722891,10.2862224117534,19.7399755545951,5.78414473651756,6.89846475773904
13.3796607882604,1.07782194398622,6.61080639267221,10.4655579458114,24.1280915512916,14.2355689834408,22.3846365473107,17.1806949321529,23.0539228487502,28.3551631727639,0.520710287427664,14.1765562712452,10.3064371205983,18.2384856929476,19.7304202736195,1.77055476754774,4.18767297923207,9.577126585872,10.9452200495632,12.7676260413063,11.5744346263108,23.1803010763635,4.49520596250614,0.731219060511719
12.2201395424902,4.10602999207299,11.6031409564724,7.15328213862489,34.1986826854659,16.6503177914462,21.0428639655202,13.602452952558,15.7894472643633,33.2430635801053,0,18.3817063100666,12.3326133521957,17.3698264977428,23.4756490766362,3.19864406465593,3.81858057626839,12.018604698027,11.1151588991824,15.0246593554118,10.2696148724539,25.7166978207493,0.986385092564134,8.20129402912388
12.7467502951107,1.17408443251193,7.76043382340461,7.98024191270326,26.818381367602,17.7857451295785,25.271106147292,14.0376151837069,18.1873522907287,23.2866859759815,0,18.190194750578,13.6382135031369,16.8908035119369,20.7120145533394,1.52138482404547,3.28634007325716,7.01268997072348,7.54158110065,12.9132863241445,9.79588466446322,19.8443344630263,4.52835783610063,11.2461693956541
11.4699042604314,3.58198939688141,5.59844541492119,5.93866506259711,24.0308299764196,12.8892320153426,26.007214516318,15.1770932867072,16.6270608935951,30.2326428567338,0,23.8616166252729,12.0739182917752,20.3736977768132,16.4955648327967,3.30847004506884,0,10.6034178400612,7.66727461374521,13.2500677852173,11.9804720222959,21.8564627280598,2.68716314695609,10.6962855368421
