Benzaldehyde_10eneg3_Worm2_Neuron1,Benzaldehyde_10eneg3_Worm2_Neuron2,Benzaldehyde_10eneg3_Worm2_Neuron3,Benzaldehyde_10eneg3_Worm2_Neuron4,Benzaldehyde_10eneg3_Worm2_Neuron5,Benzaldehyde_10eneg3_Worm2_Neuron6,Benzaldehyde_10eneg3_Worm2_Neuron7,Benzaldehyde_10eneg3_Worm2_Neuron8,Benzaldehyde_10eneg3_Worm2_Neuron9,Benzaldehyde_10eneg3_Worm2_Neuron10,Benzaldehyde_10eneg3_Worm2_Neuron11,Benzaldehyde_10eneg3_Worm2_Neuron12,Benzaldehyde_10eneg3_Worm2_Neuron13,Benzaldehyde_10eneg3_Worm2_Neuron14,Benzaldehyde_10eneg3_Worm2_Neuron15,Benzaldehyde_10eneg3_Worm2_Neuron16,Benzaldehyde_10eneg3_Worm2_Neuron17,Benzaldehyde_10eneg3_Worm2_Neuron18,Benzaldehyde_10eneg3_Worm2_Neuron19,Benzaldehyde_10eneg3_Worm2_Neuron20,Benzaldehyde_10eneg3_Worm2_Neuron21,Benzaldehyde_10eneg3_Worm2_Neuron22,Benzaldehyde_10eneg3_Worm2_Neuron23,Benzaldehyde_10eneg3_Worm2_Neuron24,Benzaldehyde_10eneg3_Worm2_Neuron25,Benzaldehyde_10eneg3_Worm2_Neuron26,Benzaldehyde_10eneg3_Worm2_Neuron27,Benzaldehyde_10eneg3_Worm2_Neuron28,Benzaldehyde_10eneg3_Worm2_Neuron29,Benzaldehyde_10eneg3_Worm2_Neuron30,Benzaldehyde_10eneg3_Worm2_Neuron31,Benzaldehyde_10eneg3_Worm2_Neuron32,Benzaldehyde_10eneg3_Worm2_Neuron33,Benzaldehyde_10eneg3_Worm2_Neuron34,Benzaldehyde_10eneg3_Worm2_Neuron35,Benzaldehyde_10eneg3_Worm2_Neuron36,Benzaldehyde_10eneg3_Worm2_Neuron37,Benzaldehyde_10eneg3_Worm2_Neuron38,Benzaldehyde_10eneg3_Worm2_Neuron39,Benzaldehyde_10eneg3_Worm2_Neuron40,Benzaldehyde_10eneg3_Worm2_Neuron41
3.51389421984616,6.41524333954048,6.074152935397,5.26750532504531,8.12245467377886,23.3168200877678,6.08429390972099,6.82734610375519,7.43558713927503,5.63236795492193,9.65690332269862,4.33626312514874,10.3252479606571,3.82075775595788,4.49844037555371,6.88095885348182,3.48530726676637,4.0949279498201,2.04637615628201,9.22779104375449,8.9806683960508,4.38515944930817,4.86431541732937,3.49165547649151,7.88569538528217,3.26287045134745,5.56479963667881,6.84615869391579,5.62016060831821,4.94474637319784,4.88281443636799,5.06606421489046,4.57069585936157,8.45184291740957,4.55204316286732,3.50954706135265,3.14723183394333,7.03509639486594,4.24755729704754,6.03926036820961,12.4550318347519
3.04060746889965,5.48214278094969,5.16752894001169,7.3184670656332,4.18042707829435,20.5476124477358,4.54318925842051,8.60200294944951,7.40760496636032,6.98952884466909,17.505933518778,2.51582430929107,10.140915397619,6.2295912489781,3.73243669487141,3.87774309011486,4.68120486743675,6.89727475134711,3.26578782923716,10.8480724235593,3.60232753304247,6.52859252164805,4.24237259160641,4.35379486281448,7.77413618958672,4.3942658294718,6.23497850422042,4.80567588300825,3.92150824417552,4.56719877001263,3.89694126103713,3.40792859202337,4.05275381586546,4.4118607042189,6.39665757005837,4.58566959086698,4.48397497230991,5.60830778582145,3.51739574051382,4.56571148673752,9.59601912267512
4.72128491730864,7.6133201710774,6.39193766028812,6.20657014350758,6.07836077675738,20.9438354202399,1.97730910218736,6.35308215925193,4.74193297662815,7.86368730881329,11.1231750733383,2.42975115960063,8.29330034228272,8.59582588075134,5.13570230884352,5.62140428717628,2.23308394529184,2.93937248849289,2.18833764169363,7.40822849300725,7.42627948403059,6.70618379213366,7.73025505722036,3.305559317245,8.29721586175426,2.53236100475305,4.99769367944182,6.51797009456378,6.04575402472617,6.10911629888223,4.52458021076002,3.46625384318563,2.7222262139751,7.45450988865263,6.71521375140268,2.52696617205704,4.28306492726313,5.83501083348474,3.45590905857155,10.4900675563534,13.1557854624536
2.20747798605864,5.81987568133543,8.09473256571426,3.44966014348408,5.57791708453906,20.8956241557366,5.21342937588143,6.59138832950273,3.98531596811005,4.67980289319412,8.71066867206377,2.56449598879125,7.65346438098024,6.09135390182875,5.56251306173661,6.27214068545134,3.2228127176046,4.30449066142297,2.56891205100915,7.80258729250459,7.66902493528645,3.86165429811652,4.17507233807995,3.68258106231412,11.0426557959256,2.77499371441248,4.17378203577957,5.17527392098871,5.37764692510676,4.69697001350724,4.50619008400864,2.34248223938419,1.93636639656051,7.40025809709148,5.27119202781675,4.70725784607745,3.99332226601154,4.6694722492591,3.80442174991654,8.45340286511594,10.8407808302574
4.43020004048534,3.28191567881674,6.32059342646934,4.18904977387442,5.23879525193637,21.0221189166275,3.48750413593125,6.79688730891273,5.17152003043585,7.22082222027642,9.33519934278361,4.85515185755574,8.00453325265479,2.81733744126439,5.64602660886078,5.51057040470153,1.77989450563206,4.98776166350648,2.23165711548899,10.2553491869537,5.21773695077003,2.08392941914818,2.82220113075286,2.76814973422403,5.57425186482136,3.23596378923449,8.15495632437886,6.19253134832884,4.96545837423262,7.64356383132855,5.76930390046401,1.73102774378172,4.13116030960153,5.90598890504404,3.34673499307873,0.920288606007942,2.91987232178483,5.43930625381571,2.74169338948749,5.51912412215678,7.30314301286717
2.53568962129698,2.81402060368465,7.16729898939368,6.06320586542744,3.60673884984178,20.6025611120945,4.08458710891511,4.47653157832014,5.36518712391867,5.17122618866068,9.10706059278787,4.00351940257166,7.01520378015322,5.84878255225834,6.6599732117619,8.13615753892882,3.06783441735197,3.50904597764668,0.789874171994668,6.56610187708305,8.67180407384799,5.25444632892712,3.74870930341407,5.55487407919359,5.49324829716548,4.61569026447731,2.67472534190566,3.88683937324556,7.42027023550544,6.15988295876656,4.95137578210484,1.65979515050158,3.8591272528137,5.09047648459554,4.194517875687,3.86737129315901,3.68540942862163,8.85225471235364,2.54598446934546,2.19257250897328,8.01725413616084
2.05672446508251,6.50094516452867,7.46399766615346,2.06766393485846,5.22941641340005,24.2154326775674,6.36865796267533,8.68948797665873,3.28711785231759,7.96142150288546,8.97219575657501,3.32398548410254,6.93646598379987,3.71263774273743,6.78786874135301,7.73891691210908,3.58116193552581,5.16786226108176,0.429479372732367,7.35377003607472,9.33401712233509,4.06345211567012,4.15064454997178,4.21179190077142,9.32301556988996,5.73616869332438,5.99470859821834,4.88976785516065,2.16478837994279,5.47685639592555,4.83727119857787,3.79415865655541,4.53474371619889,8.68030503599577,5.11474400903782,2.49043466123642,3.52613034795516,6.0745696715649,3.30939033659898,1.11168040573236,9.50139123008669
4.02132521567558,6.59842876265503,6.8206707181014,4.90577449278658,6.01424463722261,21.9027750544466,4.40421530658376,8.46026205191768,2.70222576470771,5.93228834710122,5.34612378726705,2.94912114220809,8.60787393561858,3.43447393486562,4.20666806621437,5.11757048177769,2.391380687868,3.22094559665247,2.21504235117363,10.2616654489086,8.70920496697002,3.66096772316808,5.7033290595776,3.00308602311794,6.70661008970221,4.76343996586276,4.3582059928458,3.41576430268916,3.31096761248228,4.32919351265257,3.29604283001815,6.66314700835595,2.54168601637297,5.52238508799461,3.62416002231622,5.36685552764499,4.05965432516712,5.19250880942579,1.73032011997502,3.36338315846168,11.7003794909635
3.09645148871722,5.36554999654197,6.50024541576277,6.71172417201724,5.07356804174869,16.5003470645629,6.28701514983902,4.4800032679842,7.20873298487537,5.79199650645009,7.98554821807479,3.9761485638595,6.87092002876169,5.99883267350682,8.02278451455424,4.49035801418335,2.28017602202388,2.91372108231054,2.22033879852858,8.60717469692602,7.45214897170742,5.22373070450858,5.8187698789368,3.56098633988581,9.85478129315179,3.61938100455459,3.3114391113612,8.56392598726194,6.42577019254621,2.73730044446706,4.31078984430044,1.89899337201876,5.19273109440938,5.92555626949862,4.3397480907181,3.59015240324988,2.33950728316793,5.18081860741313,3.45065712299896,7.43961540379,8.1175958316468
0,7.08828157142963,10.0736750168028,11.6127174525158,3.17202561491783,15.4823432195706,3.85650714636544,5.03746135694812,1.68481471028616,6.22750337101335,11.8212205066237,3.34671450234647,8.2960791775494,6.73837209721904,5.07285609520651,7.18312387243039,4.57833428593544,2.08152913118128,4.63335586445019,10.0072096944948,6.65946651317597,6.83382237800246,6.1695836166136,4.21395064854635,7.52361780611491,3.10158633777894,5.63280203773896,8.63482766011439,5.31870744226367,3.47744689019295,5.63474191341983,3.36891931165382,4.88030622747274,9.03174153619326,4.48369871173124,5.43740532039098,4.3024880059312,2.0092098813942,3.29805151549386,10.2708052004275,7.2085714341474
3.08260159510026,7.29725672099683,10.6880099051259,11.3170905081511,7.39682815291135,18.1327431254509,3.9229724679782,5.29258627966297,3.04445656817767,5.24575755370395,5.08135438746609,3.61157938783985,5.11621696355857,1.95835748256567,2.83098284596359,7.00182358562336,2.93860630695358,5.31964928625867,2.21372197795803,7.44054117675015,10.7524230184749,5.80800475573835,4.67001334725692,2.27503904081656,4.92102613615998,2.45095002524585,6.22800594776672,6.18549676262502,2.48707551467791,5.01183394346067,5.08818251776845,4.57064600381682,3.39555260013059,6.51025467458869,2.72877215377392,1.97264835508746,5.33310364211595,5.24160021671554,4.52448114143533,17.9874409272032,7.62420337077952
5.48147032594281,5.12617267982292,12.8133244730301,11.3688192280432,6.5833449955769,22.6569891125838,3.77111592316145,5.1214384761892,3.33592423311799,5.58632172445907,8.01261121354301,4.51749307355775,5.20077026892239,3.58404028957024,3.36647999993767,8.28895499440939,1.49836166256841,4.73802420829081,2.81532125931896,6.17648184391812,4.97506382888032,5.51160223418187,8.20365702707417,3.82787014997193,5.11989698218503,4.02548671401168,4.09171213187412,9.21794471544079,5.3403313835064,2.63969371693753,6.53639662585943,5.47881404854214,3.03369775013746,4.66259907873854,4.61304913032949,1.5827279970601,6.11255550477052,4.79736511957289,0,16.1064867379927,10.2503177518077
4.21891280763939,6.00376439134016,12.041076274189,7.5121001599944,6.8162778793613,19.3595115290742,2.10657428543491,6.6430018398629,2.25097274725659,9.15775198911777,6.97150289043277,4.05236739780784,4.22471287247079,3.82345021195237,4.67155642332535,7.26569359405192,4.68250996155128,3.51214636097942,2.84177732631771,7.60233235484461,6.36839272745728,6.34910452099926,5.94262384310955,3.55090873042861,6.66270600484753,1.81852253328601,4.76515038282593,4.92014569845552,5.75674699103363,4.15757088669086,5.77306332601002,5.94505218312001,4.90587865765942,7.35910549708185,5.01332974355186,3.20783642727615,6.59964729252548,4.34827427526389,4.64145888016012,14.814826262746,14.9825590390567
3.52398943396108,5.52700299518511,9.74330417536074,10.6259958512054,5.31522216848053,20.1438867046947,3.92146906387082,5.49282642380101,7.76541201797448,5.77082534026268,8.48113611179967,2.86771588770453,9.12596381767732,8.09627486535822,6.30896193016981,5.4996313663814,1.99291690075146,2.21815784149023,2.80531337413725,4.14850121826508,5.57784890655786,6.22977063197594,4.22930768164353,3.09875214600071,7.79881590559237,5.56281910844847,7.23875034775942,6.24629755270062,4.90954736274296,3.33217910974519,2.85327945357871,6.88421894722658,5.59309210806599,3.3703048138589,5.61265056196915,4.07589227917143,6.59670422309611,10.9370603742339,4.95690833674985,17.7748635787886,10.8189295807271
3.99818484582719,5.7502543551576,8.79590419244443,13.9012310525351,5.06507192834332,19.9526824009803,2.6703474315643,3.43414322824284,6.78319307881907,6.74514764081762,4.30790875931219,3.23440181256587,3.34037914431617,7.11730274563568,5.76116825380594,5.85801872421007,2.72530648144236,3.46430897241832,3.09205813133407,11.0746399610739,3.40002786257768,4.69891022583942,5.44571628503819,2.63958128647182,4.03413259920053,6.59353816852636,2.80851617326346,4.55511850860279,5.23732101898173,4.21275005431506,3.64022569830827,4.11918549391789,4.13272370957553,8.5050438747288,1.6498086189429,7.00070315537771,6.9333435299838,6.98829666932265,3.24163589656644,21.2496652334239,7.48701796321988
0.0675047151697314,6.21874227645956,8.85851131012747,10.1087679158003,8.23020959493506,17.3220468039998,3.76948632004519,4.48437614648724,7.16578601091521,6.30561741526294,4.22751209114941,2.3837629731494,3.4132352165569,6.63244789987388,5.46786829407049,7.0118750866687,3.61120179928146,3.12894584454981,2.8454354910718,9.43431891303272,8.82354818692313,5.79656981537065,5.34772358366109,2.9694614504378,2.57959748537807,1.27541883337894,6.47781669216091,4.7007074607928,4.52691081324225,4.93701478237719,6.15194760068765,5.74798168834717,4.07655602507057,10.9520670647307,4.29559967742728,3.32871294090548,5.20280003841177,3.67495714794722,4.42908984582498,18.8979071778494,8.21308960327169
1.68935082971118,5.8360922270579,10.839038233591,9.60019140537229,5.95538423823268,19.1220922455248,4.52674100649145,4.54538016985646,7.81872390333873,6.37618022304996,10.703955722697,2.40021794744922,8.39222146266367,6.09324361221381,5.90773382750124,7.27959146738124,3.26937405686178,2.76858743706962,2.69695907504776,6.93891381176045,4.03765188155095,3.87779676151835,4.25296188567992,4.36119389145971,2.68249345179867,2.36322556643969,3.52467745288225,5.90679122040109,6.81099259395479,5.77982909081151,5.69069768347422,3.4146358798811,6.20197157281151,6.26616656704858,4.46397505057792,2.10193912068685,4.88268699626561,7.02677445459132,3.4432174132715,12.1822820548094,9.52704235793812
5.47547730245698,6.17226269354634,7.09252774302542,7.77573419224785,4.1752438121318,17.1107880537098,2.20602884121304,3.63494248805973,6.70613432453384,6.70180896552934,8.47475269436824,3.32973738214576,8.47903394052267,7.78783987278624,4.59587256529957,5.92485526637929,3.87741187403006,2.37564223868659,3.33542535721208,7.62261595233482,6.71645589996477,5.77476473016209,5.4637173294829,4.12233181028599,2.09497113539126,1.32594449945248,3.17088458563785,7.10362750606126,4.35777196558216,5.44500126016239,6.94765189650344,3.5790600394301,3.19432092842533,5.2693127615842,4.687154993803,6.12171090799169,5.66846058381093,6.36999321514853,4.49199930567091,15.1218865816492,8.319543432063
3.25095238370978,3.6006298852954,9.13787475313722,9.02798386053021,6.57179620043906,15.6563597325205,5.94136512780877,6.78876522962195,8.00663514743601,8.6498003809625,12.3618149831489,2.81144179995087,7.78598130639822,7.23529302773633,3.40071586715513,7.9629608449197,3.79301695548115,3.38272114806869,2.03016281096201,7.71124300367389,8.0197710248692,3.61954632789558,6.63122332001566,3.86875904683746,6.20581579349717,4.67675286620622,8.71337955453196,10.0215705089728,3.34861902627425,4.44679873943469,5.14187850535897,6.45313969476181,3.12519962095337,7.78169128522098,2.90845094083899,4.2309549780566,4.96487362684676,6.11394140488149,4.37894714433968,11.5487126367093,10.1816076019856
0.82999505820003,5.75934253912039,8.24900022236144,8.51972809436645,6.42539863024689,14.0899823941878,2.1261179551122,4.86237693592335,5.06631971165109,6.54600733358134,7.52243553361428,1.92447404610995,3.46777393336175,6.69669505264705,6.5570281137655,6.34432254093401,2.72222703728225,4.27051511680644,3.79900799949361,5.66552938890259,7.84045318585043,3.81043996673219,4.41518717052911,3.41287423244024,4.12689652876307,3.53189040441446,7.37164784167328,7.91139693531741,2.57508483425924,3.35626544334947,3.39183195831058,3.22720546593658,2.02464609686527,6.58451024431417,5.07249941191332,1.7445566658282,4.74653840884722,4.06847087605345,1.17256001416464,9.74870916223372,11.7155390037688
1.48477631217805,6.04185843046981,7.77045466309862,8.34358574384376,5.2424440127146,16.8157382466212,3.46009721595716,10.4025445598226,3.7281462191032,4.3828697619722,7.37797680050064,2.94476373904253,4.27175725949911,5.41810342773705,5.65166984239474,11.0263674158763,2.91944022030659,2.91822057036787,3.90414495343162,7.53128298034981,6.94658370302978,7.06136064939271,4.94434931749519,4.40825517638558,4.20312564931313,5.03163177572222,5.88913905181045,4.77502483108531,8.12390077555479,4.01582362973178,3.94995825919507,3.2764672475147,6.80649587110778,4.27775012206059,6.03902198702245,5.1649659972178,5.10979920121066,5.3369576074964,3.2662146620653,15.3117570353107,14.2854699675359
0.334920044484057,5.13939208197344,8.73324380433337,8.90637211400403,3.57400053966421,21.2230125493171,3.81444494173802,5.58135193340051,1.7783615065895,6.94065616074312,6.32078373620064,2.67014470706688,2.95156794576227,6.7884077988998,4.45113888622769,6.9601750104785,3.86472091552038,3.61780106145226,2.60707597545577,7.96680012007236,8.50079002975773,4.22184706718964,4.11953831806422,4.36837253398058,5.56988751997122,0.896079825363606,4.47314744411171,8.24096526257355,4.78328173967806,5.79995464086197,4.48842687106664,3.25650833582451,1.58930596566665,5.64146485398093,4.10895545542713,1.8976261272199,5.76480625829181,4.60572282892751,5.63625563271693,9.68684530280861,9.19447518554908
0.704398967874641,8.2107542600185,10.8351182864147,6.92198085756568,6.34255371336463,21.7630168198295,5.07764949152319,6.64608795909267,5.34386386430354,7.18672134990821,4.66592791986112,2.03388652572805,3.66464192616442,4.306167410129,4.78557342010031,10.4393065453381,2.42791732493189,3.86297850866424,2.62660716278251,11.0685570322122,6.43053283854441,3.64624162518124,3.75333881988047,3.70277375869777,2.81427586757123,2.87231458304939,5.75314171125945,7.28222201030614,5.69323123196893,4.66132707806633,4.06764206997699,4.70311546585155,2.65102609148807,5.57559862817835,4.0781568358896,2.00659547341752,5.07750158073882,5.22587738244727,4.06690170902477,8.58855922736724,10.1826532113779
5.27630512092693,2.94730639614955,6.72127273640684,7.35012132121313,4.07973305849973,20.9363584438378,2.65808415664782,7.8490959147879,7.23522257244249,5.67407493337579,5.87260987877583,4.8904053811578,0.797617080750553,6.02864931446344,6.13781060931167,6.10068341672931,7.01082447405364,3.62342946000357,2.77885714590184,4.33627916184735,9.46350459684367,5.41351244442932,4.5829324386758,4.62890834416987,5.42944500839811,4.79928583108472,5.34377993038305,2.92190246331203,5.3330008008002,5.69348106939581,3.54839805390686,5.03272595447681,4.54765138780828,7.34048887498183,4.2506870968209,2.87526362722877,4.01711828032825,6.04783113205932,1.57866658085505,8.53017609580319,9.91893512621577
0.0290852508483627,3.8608906529908,8.36898728965151,8.92343903364346,5.00314601123403,21.7255665793165,2.03254986268598,2.73473916375072,5.23319967092075,6.77168162500203,4.24043463829898,2.22736597022911,3.89693221679635,5.57915165643432,7.55972522384712,8.40197509970157,2.75760283451658,1.67198790748856,2.11917293335542,2.69929296238318,7.54161084289863,5.61825653614267,4.94545045960641,3.8269183002917,4.28040549843365,2.46141314865627,5.93807486636683,6.9990989117554,8.43962228319181,5.69069329102733,7.46540645311463,4.83580172824754,1.99716778599375,6.11950978897731,6.39619234380124,1.32061856026917,3.61687220362275,4.47697692766429,0.26709124628602,10.3463519681892,9.19342907352529
2.54864357939324,6.32795396418848,7.46898948781234,4.18026213680077,4.68230554792952,21.0165452622503,3.53552560775349,5.38175621248788,4.55891856397995,6.27656183984003,4.20130868726907,3.64823546131216,5.54078891917247,2.78683586133837,3.57834648769177,7.20737219966605,5.31455998859795,3.18514847885387,1.06765032708855,6.91229559152825,10.1607496707116,1.9047660237776,6.42824954683948,3.47438896651513,4.14098278518138,3.53008557659761,5.66015495754755,7.68969958614029,3.43385002513189,3.23441269771146,0,2.73623847601756,3.39454887249532,6.38864318920439,6.31459822199258,4.08223780935144,4.25130373832028,6.84305744938274,3.65491696563483,10.1214822625154,8.33503371289693
