NaCl_200mM_Worm3_Neuron1,NaCl_200mM_Worm3_Neuron2,NaCl_200mM_Worm3_Neuron3,NaCl_200mM_Worm3_Neuron4,NaCl_200mM_Worm3_Neuron5,NaCl_200mM_Worm3_Neuron6,NaCl_200mM_Worm3_Neuron7,NaCl_200mM_Worm3_Neuron8,NaCl_200mM_Worm3_Neuron9,NaCl_200mM_Worm3_Neuron10,NaCl_200mM_Worm3_Neuron11,NaCl_200mM_Worm3_Neuron12,NaCl_200mM_Worm3_Neuron13,NaCl_200mM_Worm3_Neuron14,NaCl_200mM_Worm3_Neuron15,NaCl_200mM_Worm3_Neuron16,NaCl_200mM_Worm3_Neuron17,NaCl_200mM_Worm3_Neuron18,NaCl_200mM_Worm3_Neuron19,NaCl_200mM_Worm3_Neuron20,NaCl_200mM_Worm3_Neuron21,NaCl_200mM_Worm3_Neuron22,NaCl_200mM_Worm3_Neuron23,NaCl_200mM_Worm3_Neuron24,NaCl_200mM_Worm3_Neuron25,NaCl_200mM_Worm3_Neuron26,NaCl_200mM_Worm3_Neuron27,NaCl_200mM_Worm3_Neuron28,NaCl_200mM_Worm3_Neuron29,NaCl_200mM_Worm3_Neuron30,NaCl_200mM_Worm3_Neuron31,NaCl_200mM_Worm3_Neuron32,NaCl_200mM_Worm3_Neuron33,NaCl_200mM_Worm3_Neuron34,NaCl_200mM_Worm3_Neuron35,NaCl_200mM_Worm3_Neuron36,NaCl_200mM_Worm3_Neuron37,NaCl_200mM_Worm3_Neuron38,NaCl_200mM_Worm3_Neuron39
20.3418943903371,146.257094176542,42.0145602051441,30.5769229045453,68.4779180143773,56.9028009175616,59.4067907020227,15.9622862863867,14.5761589529292,74.349451291887,86.1302475549675,99.053039749152,25.8920227498678,88.4359261944908,7.6556372497871,41.0975172406514,6.49758232386056,107.616465425536,30.5286781287159,13.8329730117979,15.2272669195074,30.3122078204304,43.6825031716858,0,31.5417090566439,28.9020254362855,64.6102699456044,63.7549229798679,49.974746102949,15.8275791988395,1.3454183352803,29.725200164627,2.29252113573347,27.5938484559587,49.9991888549645,12.0736633328997,501.771258446046,158.910184791896,148.704809815972
23.8533558421161,138.860306234491,4.50239397037985,17.9332747448525,77.6080264700821,55.1485273298027,117.257729902532,14.7149324389698,18.974053174333,76.3531265493419,93.3194650144515,47.5165646083394,19.6688946300744,76.8935021215208,13.3458554654087,26.5123404054875,0,85.8543684842913,30.6080655993969,8.86649916711682,18.5125957397309,23.6886304931143,35.8370804210829,7.14416977992731,29.6014809757977,33.0581512349097,59.128690193569,61.5310715017208,57.3397556532828,21.7329048056631,5.65733001229299,36.3080800965288,0.403776350520363,41.3785589159767,42.6372848167042,17.6589428314232,479.444330293936,155.326028550118,163.983158833897
14.316015643455,144.516385449862,22.622485612091,15.0746301158063,68.0429098010089,57.8901645797738,103.275702304349,18.5291268623199,16.3179025896086,70.8784770853933,76.8036759176383,48.3082520404375,27.1703264400778,79.7733341642283,12.3939628393602,33.9799971519482,0,90.6175222380105,28.8939363635008,19.4335777417399,18.6788354129662,20.9411950242502,36.5739316066464,0,38.6540863195944,50.5614814612852,63.8780339958212,61.5805037502195,51.1544617810207,11.6692019834852,14.7711788599506,29.9285995995226,3.13974892937735,48.426238408154,45.0054908012622,13.4321731309052,477.833498689355,145.671135320269,144.304752894909
24.6948535584851,126.470374226528,46.7443066102072,20.6350392275026,63.4007472396167,60.4625815588695,77.0220014850006,14.8879565322191,12.7829212116148,67.8291934596459,78.7314487776532,107.79262865264,29.9956168225254,75.0206553555037,12.6747700715525,29.1194235371636,10.3422428827982,100.979479169568,29.0926173998353,12.9357629612588,20.1105561208847,23.4958038442791,32.7622355803523,0,24.564293652275,42.2589587737418,48.6010440495415,63.4957628535113,49.493319954808,11.768339024992,6.70960309600445,30.4268890631121,4.77518648706412,32.1176481735211,46.6738862605373,16.1335827132243,454.113988468859,151.696778459021,147.890481656149
32.807432029023,145.654798517604,18.472552076618,18.9300169774685,76.7961160196835,63.5256407652211,64.204704402452,20.0391632127168,17.2188774313193,67.6112875779486,76.7138106132169,90.9748851986725,15.7307019994766,98.4059825089151,13.7130414902487,27.2712110025664,17.2973696098811,103.262519995261,28.9944603953257,14.0893740842391,22.3438177184584,18.3235386519367,35.2301778228045,5.00933013045628,29.8431127793121,29.5371735039548,47.3711450318839,69.9008433787517,59.4098866609975,14.3633899064906,2.54904010190496,31.7500571984056,2.6510711602867,24.8215934946112,43.524518720303,16.0215301142202,446.073462224875,154.313349510384,145.821865502712
38.0841566134863,133.462111303467,8.62265942304837,26.4716315193283,62.102374360863,58.541172475127,103.836116727059,21.0389022113787,14.557278464037,64.985252510962,92.739597044825,49.3937393910648,12.1970941186657,93.5602617412947,8.65559302325199,13.4379110400951,0,94.7123176480099,35.0304409968507,6.89580274207961,14.8617848985417,16.1993284180156,22.8862808641367,11.1668418181753,26.3271794514106,31.959151173107,45.4639326141638,68.3420543779369,53.0232027506307,15.7728693549237,1.06619001400823,31.1806612348663,0.0611248616442617,35.6025576876627,41.3993970405248,15.807296033733,433.896654925405,135.163041480227,144.386075912304
31.4286159088388,144.713134518497,14.515831206056,27.2440448363642,64.4272334487308,59.8312158997204,71.1731811275402,18.1352081163584,16.6846514110353,59.7695917268952,87.6387923401101,101.055146399737,16.4596161096667,87.583915699667,8.86047582103174,29.6678289339486,24.3452027515195,99.7478206163596,27.2474780591568,12.4597992378042,16.2180112237668,16.6570583110591,32.2344736433257,7.06680720984444,35.5619146688348,35.4833327923502,50.7918123867245,69.0184677948816,60.8366104328383,16.844234007082,7.4293753233691,32.4178425603717,0.724921393544289,24.7702681843943,39.0299792218612,15.9966767823354,418.290314137867,143.099177280688,142.084174121539
19.1005610044114,154.806559048046,5.37254469811564,15.7448765600844,58.5707871171518,58.2051198449651,103.073085789247,21.0804269850525,13.7268578693188,64.8768937956394,74.3757152768379,41.1558999292443,16.6497538915426,100.079866196206,17.1881975549502,19.3428099036691,0,106.812874326498,24.6206977183856,4.2628831437286,15.53853204805,30.2769577603862,41.7057187212612,7.7523819661547,27.8554978271919,33.5810646176456,50.4600966087208,45.3014098249004,48.9142626480632,15.6809279427463,9.19811346748009,34.1168526085059,5.44453911578205,27.8793833333292,37.3130199696722,19.1200860203439,394.279225108579,131.453395612659,134.587098166912
20.4482095339484,150.936306530752,23.1924796478237,15.3943131366097,58.0739975849161,55.3698075878566,59.2910429351082,24.1754587211991,11.957843618655,60.0400320368666,58.0059074302353,80.1752782205777,15.4469280970323,92.0967683857046,12.9333068412086,20.8223812178337,11.072250831658,105.274132075968,30.7383888098382,12.407152024065,7.53116763655994,37.9782992331452,38.488943573162,3.65950063724831,30.0398517854526,43.5053401809091,50.8216018773216,58.3558545318045,61.2526440447113,14.2862823591564,12.2715719657451,37.8082975912623,2.26774977213536,35.0531527958675,33.3683959295896,13.4034637128267,401.621481719271,143.667300983923,139.017185634341
18.9018684737662,154.200572788209,0,20.3515694034795,54.2217375138117,78.6408462006882,91.1713836833921,19.0537243673618,20.4578996653775,64.2729793454118,74.4061443595521,41.5528235767328,12.5630059341703,97.5027591107095,12.7336191764705,17.0110729392502,0,86.9527846051187,27.7643875701925,13.9164483611312,6.08042621866968,29.4694570880927,22.3629149656899,10.9412956169733,24.7144104761999,40.2703833152871,45.3111496803534,50.1897205639308,47.3233954382009,15.3609296323493,6.80854161156508,25.917082521196,3.04013780674567,38.0991208266551,30.0106371983308,15.063344531244,381.712890903561,119.036236756572,136.561251654127
13.2721179594534,145.811020585121,10.0570615068824,12.1452028154338,50.2008161161508,69.5954490402869,98.9350195749556,18.2908640833546,17.3051094160154,64.7551649695021,78.8281094810624,25.9265399846437,11.8291773209841,86.9078887184362,11.3137819009775,14.6828673122271,0,106.458425957896,27.7284675361132,12.1129088129044,14.9600603502373,35.8759085306043,28.03803087078,0,27.5628118554673,51.1190745390815,49.5029256886803,48.2598488019367,54.3466622319397,16.3475432193537,8.29949663801565,30.4798239044773,2.26278664943429,30.9342267119845,27.2181355136206,13.1504479473361,375.974065226089,136.304987443179,131.880578071386
31.5728432013619,166.049111586449,13.8824891481107,25.0702489724868,44.6388730811079,71.5681975495458,103.404792158369,23.2067188170933,20.0684923271987,59.7483969818402,74.218972959512,32.1287402861446,16.327656037405,84.6258408524562,10.8446730702516,8.25987478478125,0,88.7706895723733,26.6686539293487,15.7521649527901,12.7062236772101,41.4075659265466,27.9677572602289,4.99180363068456,33.7535156059284,46.188839957076,44.961984358614,50.1461767590559,51.5002247344139,19.398140582443,6.68403184058138,13.4733739663876,3.64413773361889,34.3147692555207,30.6667878194446,10.6905647009621,377.550827112929,125.463065569842,136.049048144207
29.2265741240199,161.068886617926,0.697875143666657,28.639340619934,45.661958972465,70.0003510887434,98.9450283746658,20.1388461276016,13.8622459423189,55.7110974429951,74.3101072966949,42.1510036921924,12.2289993724621,79.7847815595172,10.9871764762019,10.0497897440355,0,91.0110485585692,26.774062099308,9.31025457944802,9.73004235112041,33.7464985485345,23.7324058556444,14.2051912789785,39.3449387058859,40.0784456678185,45.5080620410663,45.0911917361652,42.5222198978572,16.1555226980476,9.66222916516478,30.0498833898672,4.39968835488647,28.2943393452945,33.8410178338114,16.4849799563413,357.207176844334,116.263944837989,134.578140116349
23.1218525039247,152.781918042624,11.8977735104397,22.8799714791216,45.4134209260714,74.175396074483,101.126481190426,19.7902872189519,16.4973933813052,59.4613731602422,79.1159413968095,44.0764067047794,17.4413808089574,84.4612637950276,8.38049583679379,5.84802915895238,0,94.3991332816659,29.038681144143,13.2578446459082,9.38784435007802,30.665418071043,32.9501258640192,8.20988338656038,24.350159684464,38.3912254675438,47.6862433895466,50.7105788987463,50.3397531730868,16.6234234164996,8.03303471412666,34.9491747343538,4.05500232354034,34.3211882914465,34.1601498340182,15.3129329043911,352.36734763168,125.849112483109,132.226410367839
36.6979559965778,147.904228224761,4.41475090281992,28.9810118857206,48.6145360929884,71.1023165848806,94.2048498757689,23.025787167131,23.1777027334071,60.0358563802386,81.8887229599034,42.4556533989271,13.5478089348429,83.872801522881,10.1088092948687,12.9401824229167,0,112.343873972235,30.7951547312051,12.4877106715669,17.9588994644487,27.9242250134165,33.8246572314393,10.0419480244432,43.2854935993441,28.1556843301613,44.8476735396168,54.8155177670948,55.6534620592764,22.4713730649884,15.0420293186351,26.2416377375995,1.88181095780234,34.1248487640308,34.1392919596782,15.3999860912037,356.783278593575,117.749185211818,121.659891521386
32.3362788975902,152.245707980598,11.8174985710685,26.51648228735,54.8829088380517,67.7067074296559,100.178222652866,18.6343566399373,17.5620103359458,48.1291230305463,69.0628641550794,38.4122929800688,13.3571963139461,87.9149576260063,11.1147620061465,4.06637200686804,0,93.8327011639428,24.8975110805046,23.1119278407613,17.7005164202251,22.4656210830534,14.2884115375395,8.23275912173666,45.3272628399977,41.7542813277318,41.211000249345,58.8538411065783,48.3143175933918,23.5751853257897,20.3097698152434,36.1817262896818,2.91752310049359,36.6737613402264,30.4810464876336,13.6300420940432,364.932201426543,119.349055343028,131.718901700471
32.4175008335822,170.314092603795,11.6288383077834,27.7424318023031,43.6470415724823,76.4610695176646,99.5118076550662,23.5064183749451,11.1514993062765,59.3256946970283,75.6431404973032,30.1857295561732,11.0697785147352,102.243830826929,5.98522895279528,11.3755696462356,0,101.890812387577,30.8013257650958,6.57199315936648,16.7077007186136,31.3451781860636,21.7917317951948,11.0900934695939,36.6462582054471,39.7088700967775,46.2476213223528,46.5118425793226,38.9154893640336,14.6314731795681,0,32.5077886426924,3.20369791422732,33.6200275617472,36.0845444531691,18.9179636264843,340.491484217972,119.537052528477,132.235985732396
42.3163847369005,150.828324700307,7.49257732558526,26.2942114024634,33.2725026831185,76.6441509874135,84.7117817541063,20.9339531556905,13.4107450106083,55.4863549713669,82.7742187914972,33.014314136197,15.5137260671309,95.5778054684051,13.0413507938167,11.3412253765449,0,104.788025224634,29.5870731681834,10.3431139396076,21.5650793027358,23.4739457069337,21.3932016634249,9.12170298412278,37.8701967282618,35.4447997225934,42.8735498604782,48.0133879749222,46.6880325291035,14.7716613682937,17.8955155045284,29.9203198422311,3.60879611566937,39.8807817969403,33.3458045008453,13.0364234976907,344.144441052383,111.901851466864,127.586727078331
44.2602667121395,168.523379252995,1.47331067649532,33.6945238810985,48.7757819473915,77.6330363811278,74.660651915667,17.0309287163426,20.7264714481312,54.5227885429765,69.3190846766386,29.4700374704247,16.6436237263772,102.85104899942,10.22331010069,5.30361915011554,0,106.626240834727,29.6370570239296,11.6395759947692,9.30805443970696,15.4164816024891,16.0142100100901,9.3824127017612,43.5003606433687,44.2526035664335,48.0547027957463,43.7061925443713,52.6282811768211,23.5864869298491,12.4341907990415,36.6383086085261,3.58896087090284,38.1019025341985,35.5356713416979,16.1241699594115,343.133923393398,112.448752683254,126.39624543669
29.7150576872429,151.91705007601,8.45377952622971,19.5483267952421,48.4669351350241,64.4378875570232,73.4775700688157,17.7718826657047,14.44409644688,52.161075140162,85.9664155799301,29.6029656037567,17.8535315765556,104.579808243663,8.61374114039299,0.47179834168469,0,97.0253385802191,29.9931095477426,19.3302463318341,19.8203103226773,11.842805840245,11.2374452243493,8.14149309887317,44.8868801086301,34.2724725800478,50.8542233908503,53.5054662347439,51.4693140261164,19.6420735660915,10.8312398679845,32.7633221309437,2.32729959585807,40.0106943714985,30.7209953990209,17.389037387814,324.163792531329,111.48957164915,121.799209966091
51.5094850909523,159.496424470359,21.5048544388142,32.4624980530885,38.4280577462328,68.3060794507265,86.3910009351371,15.557317832811,16.0780821625709,54.8311202718752,74.6501222180389,24.5438215637242,19.3264278084908,95.590006045089,13.1300371158633,13.7891609392137,0,96.3477783502,32.6998024186854,19.3558718473954,20.7258900059243,10.9245505218084,9.25933775659102,1.29278916101197,51.8245850290462,45.6782781948611,49.7259327290465,54.1781867547815,34.9799463108331,14.2439670403728,9.25324071581279,32.6628836836811,5.49149936345733,32.8918504098469,37.8067850557536,15.1261628051094,304.960857115545,111.437252613373,130.265934438205
31.5423496729252,161.508182432664,7.57085552391205,26.8941532439451,40.5178040787976,71.4833908229847,79.5344122204396,13.9439387803346,14.4733574292099,54.3844756378751,84.3832165681334,24.4973081509881,17.2649131720142,107.891027261371,9.09521144458326,1.1371962803075,0,103.33413245254,31.5306134740888,14.9041022125458,27.2147666436063,10.9388700385936,10.4148375329885,6.0728340058613,32.3335530839462,51.0204883865828,41.6977610522297,58.004093192739,49.2874420566466,18.6269207658793,0,28.2954271240056,1.08659523382249,32.8438092675161,35.5870093164157,13.9470041350899,318.209265901356,122.439633933726,116.469389512936
40.1081237398288,151.318448362543,7.89981497164255,27.7607302957767,32.7040945615899,76.1768866271827,68.932054089718,20.6813182902557,15.7861652992995,56.8954193260459,77.7254971085154,27.4124758010174,11.9252456298948,99.5540454589439,6.0526762870047,6.73751763409727,0,110.654372514776,33.8397440004105,15.3989693321325,14.7194136965879,14.7289009071435,19.7653967619804,8.31344297015372,29.1685407698612,43.7247523417548,43.2237621264152,50.8854807903016,45.2145530838241,16.193937170637,4.94944430161254,27.8835046842166,3.21496717739124,35.0580378099383,40.1416215278981,15.3188401789668,314.835877105033,106.654304733419,123.055582834847
34.9413662245349,153.835576377156,5.86269199242549,28.2071998340643,44.1085109707196,68.9994532156774,77.074064250712,18.1760763020743,18.529088354387,52.309215960521,77.0471738713957,21.2898755659337,11.092524077326,96.1257754746097,14.431521521692,8.97592111842028,0,100.198814038396,31.3959890940708,12.1650619133456,13.3993196896698,10.8158763822796,24.2797475466464,10.2787421251299,44.2343233522029,37.6451107162988,49.1266783839028,43.5436194065219,51.6949867812484,11.8903824176294,11.7474144085918,27.6558969148368,1.94036034224322,31.504219817867,35.6482439371029,18.6380224676516,308.204821210696,109.190620956104,120.89741771746
14.1364746437903,145.476663537198,5.66782451141402,12.1166280635769,36.8202003980994,59.5653632980638,60.7145675795143,20.8480686345952,15.4589751440401,52.0808135866006,67.2168899533925,20.5757184915013,11.5503049854724,95.9983512596321,6.62438399981824,8.21480787294973,0,98.7298340785154,33.7882387305668,13.5383972671863,21.7934411080793,13.9927472241017,1.9240509856799,7.12325702285574,48.2019307055193,42.4820931710143,45.2313744420985,46.3763868797908,42.8966970207688,14.630811109774,11.6325633059206,30.0986729806099,0.0060607862853262,29.5309479791564,30.5598763923625,12.3576671629927,314.753817506373,116.449542590746,124.119367877211
35.8556632420759,146.166793800479,17.3867647632082,20.6196297846764,42.2483629264874,54.592848293049,36.5595614224137,21.7027731705418,14.8144348279161,48.0572956214075,55.9090339972987,57.7382506896437,15.0490451310302,88.0493935113572,8.85583749937009,7.03008306344868,10.0421914936403,112.837658356787,35.6906203006411,10.5222321051193,17.4712019180249,18.5231827077568,22.6025807372097,11.493478834124,49.1660836828869,41.0267393321178,43.4607438205473,45.0039221999992,44.8182497871091,15.9708092032248,19.5541318681846,29.3760568793751,7.19327413508698,28.6813015409317,32.9069178558754,18.2155363045196,318.407485763359,114.07535228283,117.435507023941
33.60297249331,136.808872347412,16.1434952828986,19.6283693057739,34.7783263202561,60.8284687148884,75.4950923958852,18.2794628607498,11.6959660742488,51.2446758706722,70.1800954606427,26.5442177072016,17.7959079564804,81.827618386079,10.3089830985439,3.35810563154478,0,91.2646463961004,30.528324230678,15.0544095978629,11.7976126163762,14.6969513771526,15.5594055484095,6.68578915774422,42.5387489257458,47.1707492565921,45.8720450291439,53.9972179159201,34.9298938240382,13.5952022370598,25.2794072554192,36.36219188335,0,35.6436733579394,33.4235694343514,17.8525956426135,316.609954046188,104.691371660828,111.122592933043
49.0209170229678,153.723440936946,10.4689462591657,37.6464968664811,36.9288396395882,50.5865819707198,69.0318667250107,18.8616000402353,18.7597775116981,47.9862633648347,66.2606714020924,16.3510084469267,15.408157227339,89.8644000545885,9.04215547135164,9.37265989963577,0,99.7330819201006,30.1304167713675,15.7535437238545,13.0782032960793,12.9282432493458,17.4239994116261,7.64041826697338,45.5775211994193,45.86035249375,44.988786762631,56.6995291955038,46.8549850507056,15.6984619084824,14.8080871121505,29.6721498570986,6.55638385830668,34.5204247141411,28.549444446087,17.167308612791,302.334367498494,109.065334203722,118.507213672403
38.4720470594412,139.761864877965,14.747005363235,26.0484834846799,43.654674419765,47.2568270820945,66.4301787454514,18.8776311507669,13.9724523513247,53.9484163614969,69.720024917723,10.8940595790992,16.4344675666161,94.5790511086785,11.0691681043743,7.64874913843944,0,101.375201300017,30.7001756414944,25.239190368969,14.3644009473096,9.52577442754529,19.7526680337566,7.45683337062762,54.324139070465,50.8564479277947,45.8158357012432,59.0497759897001,44.7242464428556,16.6253544846519,13.8083715096691,38.1224575323754,3.88873361112099,28.5776529724414,29.2837418906101,16.3388142905386,305.804062161156,106.799046835406,117.968178401674
52.15779205596,149.510308398252,6.0123609402969,36.1031976244818,31.663281063375,45.0673290638171,60.3513323377348,19.3510226437645,12.7851084699943,48.9283808436526,64.387122178783,9.710765358904,13.1028462918959,106.222396066762,7.61887010949846,6.872388667616,3.24032089284028,88.724204665944,39.0014501656796,8.55757104926707,16.6248856701303,12.0124558530102,21.6694373095266,12.2433528906365,52.9952752551272,41.9886217894183,50.9879182673825,57.6436108430582,45.6355289150924,22.1772315086924,14.0161155879262,28.9428846802274,2.81056451946638,32.4363842361662,28.900427864243,15.9662412261636,299.126175566483,109.412506999026,125.24294154236
48.7356055956868,140.499563902257,7.50826969015393,32.6646377911091,40.8023411102263,45.0413694437389,67.2046114119987,17.7659280432365,16.1874462556653,45.3675688355776,72.0480558188372,22.7312260699746,19.3874821587001,91.1908963471931,9.71931240550298,19.7932433044777,0,93.2726795300252,34.423556196785,12.5127665295786,8.35978856055,9.45686542380396,18.4097788341578,13.3008840479464,56.2126376897251,49.2719871674326,45.1338300275932,52.6589660646227,49.8217336312475,14.9177412599546,14.5977823045141,44.302905962678,5.75986240838622,33.4058369503721,32.1643251038219,17.7966125652402,306.479234774301,100.796180798898,121.041195800127
39.6152946138132,125.359461200717,14.5786551074952,28.1441449944612,35.7353872338066,41.7405325740325,78.881044108236,17.5386434065421,15.9730977540036,53.0810803369308,63.5110857107721,19.2112234983301,15.6310524787466,85.3434404401165,9.55876012224176,12.735733101793,0,93.2613723379431,36.3434148634104,5.27150573589926,12.1670903616445,4.90617733111773,18.6955469500809,7.22367223913979,43.2208959970518,49.7182374473912,40.0628605529141,61.3624141396968,52.8647519486524,12.4169582659081,18.6673848591386,34.1382598199649,3.36160084418861,35.2518549109322,29.4806929112123,16.5232930693018,309.121282435717,104.701213868431,123.66547129316
