IAA_10eneg4_Worm1_Neuron1,IAA_10eneg4_Worm1_Neuron2,IAA_10eneg4_Worm1_Neuron3,IAA_10eneg4_Worm1_Neuron4,IAA_10eneg4_Worm1_Neuron5,IAA_10eneg4_Worm1_Neuron6,IAA_10eneg4_Worm1_Neuron7,IAA_10eneg4_Worm1_Neuron8,IAA_10eneg4_Worm1_Neuron9,IAA_10eneg4_Worm1_Neuron10,IAA_10eneg4_Worm1_Neuron11,IAA_10eneg4_Worm1_Neuron12,IAA_10eneg4_Worm1_Neuron13,IAA_10eneg4_Worm1_Neuron14,IAA_10eneg4_Worm1_Neuron15,IAA_10eneg4_Worm1_Neuron16,IAA_10eneg4_Worm1_Neuron17,IAA_10eneg4_Worm1_Neuron18,IAA_10eneg4_Worm1_Neuron19,IAA_10eneg4_Worm1_Neuron20,IAA_10eneg4_Worm1_Neuron21,IAA_10eneg4_Worm1_Neuron22,IAA_10eneg4_Worm1_Neuron23,IAA_10eneg4_Worm1_Neuron24,IAA_10eneg4_Worm1_Neuron25,IAA_10eneg4_Worm1_Neuron26,IAA_10eneg4_Worm1_Neuron27,IAA_10eneg4_Worm1_Neuron28,IAA_10eneg4_Worm1_Neuron29,IAA_10eneg4_Worm1_Neuron30
43.2523305082879,194.429646003037,18.1219411883554,181.964572846285,107.342555388078,42.7135290751128,22.5504211584955,0,29.9040527196718,86.402538775189,22.4888103643807,17.6409877381303,22.2548199404607,17.7362819406023,39.6552913911933,73.2330946749683,32.3724161088609,35.9821222131354,18.8270310800008,47.7584784952098,23.1487167826117,18.7121677100575,215.752867353838,132.009380720597,241.286243468301,79.1259097173755,232.067459651092,212.018761803177,18.7814244984115,20.6858655342483
38.2334423879217,176.270136442949,18.9214272788245,166.405191578411,109.748490213245,59.5803928289792,19.3594314736066,3.52768489732771,21.9362352066772,73.4621956085126,12.7058258404765,11.9702874404704,24.5457406694926,16.3191404607308,67.6385683648417,70.2416027338704,26.6075395314379,34.5369065158442,22.7040868711754,51.8840226537314,24.1037573347723,11.6409809515162,198.275199094992,110.007237812671,233.370691461054,80.0405750112083,216.431489260639,170.819366620066,15.7046341930039,24.2723355876884
28.1601950392908,159.859027961211,15.2041031841985,144.373996628318,111.784500571616,61.7288817327915,19.592513164594,5.63743230981167,24.7672004933089,51.4032547014509,14.1945236517331,12.687781298646,30.5756057768601,14.1150235538723,48.0377056657832,65.1060694505009,27.9678755843365,31.5225351832457,35.0685210732289,45.84483150162,23.7005225682992,16.2662933595618,202.299867915097,103.330300423118,196.578382457761,73.1985808825116,219.715434794866,149.815138485481,10.084878335099,23.2954006988933
20.7326651561843,140.343418776152,14.7292782685836,136.425339872384,100.035008024599,67.3329080693563,20.8965175822581,0,20.038726547206,57.0180142720892,17.7362165424052,13.2516532166255,31.6164070816635,13.6136287045385,37.7463429385003,69.7118440864553,34.2964124003822,33.0005075495457,26.8674888516472,62.7401123821048,26.3920562640981,14.535024641944,187.148584421098,79.8156463370052,199.245548896402,78.1129061983856,209.03537422895,141.234697263322,14.1431619964604,29.2330436219275
18.6955111269726,110.673274871675,16.1588131846955,126.447120903238,90.6226631371257,75.5398767043848,22.1032405946418,0,15.1811730694398,52.8277290248393,11.3285486545027,11.3586668242116,43.2192027964366,9.91675894670392,30.675366233914,65.1806857197945,32.5898283595754,46.1054085685379,35.4958372038852,58.3633013906077,28.7974638228468,17.351694968385,183.620163777393,72.5914172051176,167.302078243106,66.4684771590835,204.032831039774,124.720747373063,9.98605609317587,25.7679038664833
20.187415558235,107.482772867581,12.4004225635728,110.720086414735,73.7554159364673,83.602368233256,17.1218686531153,1.15661704351597,12.0459896361481,50.4937566645451,7.91787100377693,5.32202046595335,47.7979947520626,8.85124062511186,21.0969589085493,68.7141310715641,35.4103733997596,36.078152383779,25.8637131413235,67.8037442673168,28.5802824705007,16.6495974144056,169.557736156601,59.8189171004081,164.115467793058,60.1766313337113,208.615336622223,121.614362904199,12.673523996975,27.1997156827839
5.24243460978321,89.4929023300454,12.7177691743605,102.713899913262,77.1850182663079,90.6090813518009,22.4272145728213,0,10.378027724713,43.8029828146987,8.71659630094244,8.26346995125069,62.2604525005212,11.5206482846148,19.3704664556663,76.3274262938353,34.7971880259036,35.6180650951294,32.0869987782922,80.2728450482195,31.208500291482,19.3858141518475,172.649825402326,60.2039457086742,156.906485752778,65.7811385933439,209.080731481086,92.7008472332182,13.4725874056396,30.5201218307603
6.06794221169177,79.8642260775188,7.23665446709883,93.5763346705348,87.7930655930891,92.3717773695572,17.0133590783603,0,7.88145297078189,39.4525337905036,10.3351433555088,8.63597325621489,76.000007580186,4.07782513935346,15.1128072450488,78.4912796258538,47.4522668027335,31.782456831573,29.1850456191934,73.1586168024492,33.7123787133601,18.5435861401563,153.736697991869,50.1367579113217,141.143842437695,52.1652136473929,197.004532190179,81.4074814206034,11.7545463301831,26.7900194646636
15.6024026422789,69.7644947656009,7.68472018363795,86.409596272235,74.5298597685264,101.702793785449,15.7929089080909,1.02044961419702,8.23444150838619,37.4699275406356,8.61842684342744,5.56313880437383,80.4697563607497,10.3345620100446,17.292379827436,85.2015662609812,46.7961732249395,38.8059469741865,33.5270577182511,76.8648643778905,38.7135729716348,14.9833702919267,145.670500700911,45.8168381244446,136.462607815689,58.1980665439677,200.441139844937,69.5430291450176,12.8555822850431,23.1426699669043
9.35952878972287,52.726075712885,9.98051454835621,81.5976454626283,83.6191617938205,98.7438902182976,20.2098236017805,5.03030164846308,3.31327620572682,39.1951320477737,7.43912243690568,4.52615534563566,93.6618472596889,9.16887950836938,19.1709446041197,83.9430114763359,41.0692278458309,27.4776007066021,30.7388295954766,86.2345405031223,36.4957357450097,12.8652917364356,135.739368334067,43.0836382038673,136.514831121602,54.4778248187042,204.246338781494,74.4318892051205,10.4071888913492,27.298780897004
13.6036038140294,50.5240322783442,14.0320852830542,74.4291029080345,85.5312057019993,106.715937498627,21.2638103439988,0,5.54985166465146,38.0219263053866,14.9425894335245,7.07773387017203,93.7375912108549,6.04541806769187,20.596228347258,81.5783575846991,36.7274818392612,29.9649455163061,29.4507378323591,75.1462471770732,33.5560087331115,17.2942547295695,134.720423030471,38.0847109992661,116.35637122133,48.6092173892595,186.948296264052,107.912145394271,11.4956053968898,26.67740150724
6.33169002085217,34.1106943935776,8.55900822576611,67.4882901797853,78.5348339672133,91.7233527181182,21.0922016755363,1.59126076494204,4.92118241213193,37.097532008951,9.24259430075856,12.2293439120495,112.836050082026,10.7414198864096,25.1171406571566,82.5514233253777,41.8699597179963,24.3935975445504,40.3627560119655,69.1759831865413,32.2577444081825,15.3202701336266,114.47140475923,37.8698376981586,122.664295791933,48.9572770138919,211.565570216435,128.191497713817,12.8268420692234,29.3796460535991
7.31036209673295,38.1015438598621,14.5763704444499,63.0017407199492,83.8030694341966,94.7237444248972,19.531331967573,2.42082168028376,5.328526367261,26.5324738073247,14.0884391693524,5.83128594264493,108.318670041784,6.81915671331181,29.0748840993293,89.1068740692929,43.0058722338394,27.4499478987443,19.8531816731799,68.385844630234,39.7457856401719,11.2252423772982,124.94099806019,34.3586072161567,119.963771852359,44.6821527694403,204.92301969106,92.7551069258445,13.8095029613131,28.2093613422335
5.85548895348223,35.603070215203,15.4149908843901,61.2938319158915,65.901286898183,100.774162923687,22.1627029657663,0,5.63235890392819,34.1105600317662,11.3898493074629,6.33955507229199,121.890696960628,6.94406060053124,24.4993107871729,92.7815525466383,40.7659855621841,26.9988474260312,26.9365225154281,53.6977246105713,38.7028005874485,15.0496775921932,104.276381898937,25.8953356559205,109.094654065239,45.5779228035905,186.197829649209,72.7465716269859,13.2369982031658,27.2097160837895
9.73760595038786,31.6675729879621,10.7133792764866,52.5065500893197,70.5813252582749,115.357089221342,11.2295148172492,4.15916871410895,2.51267790637708,31.0267239340589,11.7302616146947,5.28832478194163,119.500340331172,11.5502770872904,8.42596525358171,86.7052941560656,42.1208343039912,25.09051364499,27.1123688345516,59.968038906713,41.8778996407571,17.5281093171643,102.710243937741,18.4150945578462,99.9217236792153,44.232254173128,194.451123533018,52.6593876001688,9.66083039575015,29.8411359214168
0,28.3979026014831,10.7255519696634,51.3090371770086,74.0804405821274,112.293336409718,14.801221334975,1.46760214059891,5.61051934562934,25.2018423399403,9.52864156228483,8.10671316167884,117.711344047557,9.00783489077324,14.54897349444,79.3258396394088,39.4508211741205,26.0402976839663,35.6669209299896,53.3914649444218,39.4976662623737,12.4364535361408,106.049673572809,19.7470035842296,88.5547215527419,44.6934339250018,189.912981615315,39.2306042570032,12.2260225714786,27.017431983045
9.92043695620686,26.3934227315595,14.0458308737273,40.0674274382863,71.552919257478,110.991910956337,13.5529977859635,3.6026634709297,3.58874159191227,24.6647398559632,10.4049144901002,8.96527387101831,113.863275849142,8.43855018445017,29.2951867650272,92.8004966836439,53.8855976993463,24.8364966469512,24.6250707752264,52.9322911928847,42.5233676797265,15.0123269592862,102.555717383118,15.8909442851853,95.3267243973815,44.9225223610438,176.272172141866,33.4960566928999,12.2536571437752,29.0592751970809
5.63009530559276,17.6640413568718,10.2529289733824,41.2705429298113,63.2806209261331,121.394757398365,10.0618720607149,0,4.60425817540089,27.1605789704584,10.2735257428295,7.39358300101777,121.23087354522,12.0391761818388,15.3650138706358,94.5054752402054,47.4454993654984,29.5194097275332,18.3475235234472,50.1193339386562,45.0959154983575,20.0356962387048,101.285453630852,16.3703981528147,100.134032175392,48.4631986169731,171.91063953548,41.7775654481675,11.7454876176313,34.253025214037
9.06464029899375,17.026030866502,13.7222874777265,40.4887870851826,45.9859336660914,119.4139658395,11.5278407468684,0,2.955602160461,21.8464378741135,6.59899201695476,9.4639381395537,118.020759107343,11.0561047628813,8.36681619621934,86.3262905976166,49.1190381131101,28.7325254863748,22.8043448747368,49.0608343824423,42.9898796568156,13.3836143154097,85.3374866066323,12.6995857068566,84.1680288794555,34.8843607324624,165.769465736481,35.4601587386148,14.7975270080673,37.8012899154529
4.79732790946283,14.7557710460961,13.4702236339096,39.1845350539369,56.7029561115257,109.020776826852,17.7354066355258,8.39564331907787,6.07091895613243,23.9872010787222,4.47005501370143,10.3483811093321,116.641809686375,10.3034512848765,14.2080319168653,84.2530479382601,40.0299411181412,26.3665388697351,18.1220299124044,50.1470605863767,46.3524531905642,15.963029569181,103.345628973481,8.35417094814292,85.3386869485589,49.0415199737565,171.421937011511,26.4192510479185,12.502501157,52.6856790623208
7.14115262976341,12.3489813993276,10.6144160299079,33.9738873769857,59.3409710890242,105.673335986481,12.1565647870513,4.50404260284896,6.14180862241882,22.6096968466504,7.30400617300124,9.87758129630582,115.438279208088,9.03087734247745,18.4586556082572,81.5675684972794,38.5856975798405,22.0946567979089,10.0067764204577,40.6421387185093,40.7912371005521,17.3832972495604,83.9950292558796,11.5050677822302,78.0327815693209,31.6846565816472,160.346487230511,27.4180005765444,10.8140484417368,74.5470875437558
8.98620463389292,9.559795609505,8.88524580916901,36.7705209051462,50.0125638677863,100.444965858015,14.6247695395863,0,5.79549384740347,10.9603517140901,9.02538248602576,3.23173619407,122.630278353663,8.72617186139619,1.68698990571292,74.0265793606191,48.5933920292307,26.6341910152218,14.1665007180934,47.4596025172252,45.1510719798753,19.3039747084178,81.9787759772624,6.56377587228861,72.5277038493897,40.0907331856289,162.364120378977,26.2058860730615,12.7566823441916,98.006150382137
12.9275648222744,7.61652270341985,12.6100822297593,25.4301600053137,56.5358923100346,106.258532531505,15.2981144578504,7.60675514428359,3.97053751959013,9.56120564993109,15.342136479238,7.21850511629531,108.315672423228,7.33318223837354,19.3645733059536,74.5905389403201,45.9708449322004,21.3004117246682,22.8546680115487,46.0523452720402,43.6137913754503,11.8513066306311,72.5262327807528,8.69843780729495,67.3799448462858,38.5181271980989,149.736013901685,28.4775766031824,8.54051189677176,109.481820661671
13.4980194492285,6.42191848170424,10.5660143778823,30.0611834209328,52.0291633688326,112.654853565991,10.7704427614735,0,5.32938981086469,12.6998590722584,17.7203560224813,11.6455805464523,120.317186521189,9.06399598303779,6.63355616186642,74.3658649872823,48.7498006507086,22.7833360905294,18.9096894160495,44.2093338135175,45.8895509476933,14.1123221772591,83.5691636508406,10.4710417447149,70.4874723700663,28.4603422120256,150.416079214756,44.8108266773424,13.3735735323811,133.051645991797
12.7195287749817,0,15.6125486696358,25.5837203064162,42.2950628867076,112.278730972763,14.2908709805389,3.09660266580948,3.52542699079153,9.04665836705258,10.8093724319991,13.9615687273703,105.089653708401,7.91793259310893,29.4543292612207,70.9141090112677,49.465322124334,22.7044130798207,21.0940222046339,41.3407310579021,44.3675467768146,15.2463596116824,47.576912092395,6.17948992522218,57.3061709016604,32.7943205676588,144.705249248731,27.8484701560901,13.0725634133016,146.611841678405
0.226137708258838,10.5359323382411,14.1885421335799,18.3229251692785,49.1130005889931,127.653050081259,16.0939453965554,2.79185257976899,3.92735917710388,19.6101516549523,7.31481526186028,2.90599705584741,106.532315249526,9.56153525690453,7.7839023685022,71.1483477337067,39.3441618930187,15.2384427670943,15.6560315917667,50.2829841079303,51.684539794833,13.141256311363,67.297422535759,13.3890561898724,55.876989459581,24.550465422078,136.04797085468,35.5698027427628,12.0327839830492,178.074443552735
13.7979245111341,2.26270537745031,13.0443823829333,18.8122654900161,47.7290566930913,130.108905222901,15.1620846857177,0.963162871556448,3.43764512326242,10.9760599560126,11.8072992448994,7.49962742342654,105.915741533804,7.86679589419141,3.24826501358538,69.1870802421707,52.6628588540336,16.7242947265869,17.7963830285642,47.9796334370868,52.9666780745822,16.1153598343769,60.7373925807114,11.9130028227136,44.0823956692251,26.5331213556015,127.248826909352,36.8834311378818,8.37939367520805,198.419293122079
12.5713916709642,8.14518507717887,11.8443333491015,20.4805062146984,36.1205118692162,141.987173013689,12.0291962776689,6.53119453301566,4.1858384264307,10.7402628191538,16.7171952991304,8.81278015398273,102.208306399297,8.2685985705093,22.880177191479,66.1513233582454,53.1179108599979,15.686159103352,22.0843230692312,49.1189957409162,60.4730488313422,15.544749332402,49.2664891868928,9.94634713300608,41.8431687826328,32.2479751082559,126.945892473516,29.0625676109086,10.7351372491796,210.239880012345
8.2946392667773,3.09229418219285,17.5503038198843,18.700426731868,52.1231745448791,134.691960154662,14.4475908632272,10.3011716296591,1.43011198926285,17.7137486369162,11.8556114957549,5.43118813693817,113.438390499795,8.69270194651957,7.71978528764081,78.4151681300136,54.8532069376108,17.006659170974,26.5291454719419,47.3536112274726,55.5566220515338,16.8428196038906,56.4107768649627,9.62226912455015,40.7956785606173,15.3212297572076,128.272327731748,22.0319219005736,11.1161458244542,203.789802960929
14.0832098417088,2.85257151462206,6.42641505659165,14.8425844247558,32.9780478276382,140.331469880755,13.3302595148388,16.5950476821447,3.40501664626076,12.5474041016472,14.6875223677176,9.72160496725855,96.1039052971396,6.77061332187229,2.33795204836241,66.481205691726,58.4936408465946,23.1999997665466,36.6791543396048,51.02148661156,51.1975144294316,20.3919440271837,69.5218945652911,12.4072415013225,41.5343357956733,27.0517830470428,136.343140769524,32.1789409699831,14.3480547482596,187.953267727986
15.5779006192418,0,9.34711866892244,16.4114692509421,58.8911282598854,147.528361395592,13.9003399654225,8.35561075287436,2.13276339748504,8.75142639436749,12.7426876276291,9.20409968499069,105.720086576721,9.74316842906802,0,74.3916987481447,51.3271963883425,17.8593952652236,34.7635470221384,46.5006532511479,59.3031275675269,14.0630211266095,58.6372483670164,7.02477056868141,41.5655444164182,9.1525597744023,133.411041237382,18.003031294646,13.2457802327661,168.08966379002
11.5676329530493,4.67142568392037,12.7500946628781,10.2176573185319,51.936353587778,154.75361420508,13.4309918107927,14.1508477231377,1.56429208293448,7.9659315658762,12.3551301189785,8.51732130523734,101.579747381429,8.37987450943046,0,59.3027188269071,59.0768654686492,18.8882834966831,29.2864808734807,58.4004741261851,49.0302963676444,17.5836713199769,50.2856899635268,6.97049716432713,36.778089581089,29.2015653876445,121.515636198005,11.9409836918063,15.3427980836,138.723234490524
10.3019836028528,5.07324828596996,11.1972712371496,12.2938700681077,38.5048663314463,144.13518868752,11.0340710294274,11.0278026148307,2.42682067835026,2.68947242666619,11.06326518804,8.49412825206059,90.5198501470209,12.238152851008,6.37704236781363,56.4841736477916,56.5241054927863,10.6779301750622,26.188075268199,53.7114561063509,48.475036155274,15.2468284815118,51.399013378604,10.7513992888573,37.1991551358464,19.9005626181557,131.246626142396,16.2101464167167,13.7539723115875,101.561110472444
11.1805952757078,8.6666019442947,12.4413500163824,13.5682170529646,40.6335438475053,134.413473494679,13.3901646909102,21.2118735937175,2.423165872543,6.03595633180735,11.8449345950633,7.92632880905122,92.1688922388993,9.48791611875976,14.9262403280065,58.1758636389806,52.6233285260728,17.0335376048192,27.9115635023374,58.8218625305503,55.3351646807034,17.3582792423943,50.302297648879,10.8950261738394,26.4898587666978,18.0675947777491,129.856273007803,13.0771211463885,11.9320579014088,79.6641734868252
14.1553427301935,1.14783496408254,13.1744960899586,9.92882660098496,42.1084068851795,123.784127382521,15.0240148303798,24.5362259167751,2.17401377448054,4.61203030151389,12.8155755491597,4.76647445939356,92.5681473141787,11.6186443121779,20.4103122200326,66.343129330048,51.8259387132238,20.9924681617043,23.9700513151934,60.536208032116,52.0794741296019,17.1094633795157,37.0146395692646,7.07090217687015,37.5097531485413,25.857503647607,130.224211700068,10.1770125378165,11.0296657740788,53.3928454028034
20.7112770910177,3.50244198122853,15.7248203038743,14.7007977608423,48.2900170890697,123.890851859968,15.7743529612069,19.2385448788409,4.21578693772329,2.07249821786457,10.454721047879,6.91871827818088,94.8397823222153,10.6352014414734,19.0686754712941,59.6518938054243,43.9179010500637,19.7711024203089,19.3985730384199,65.7790411411267,48.0662526213903,16.7603967700098,35.3121922075214,6.78320170697775,31.223957433684,20.2923368740869,138.273777174136,18.1636682715076,16.8452575544798,47.36895819162
16.8220994958396,1.78380436371352,9.20080123833241,11.9288209080636,41.9206365130823,145.522237999136,15.2362533864054,25.9419003932186,3.68759336620555,2.19032800667537,13.1699641753673,8.99917452283763,88.3121945457728,6.5255264215024,19.3441331526886,62.6989942896719,45.707109957497,19.2968739478167,32.7933667910459,68.4448054231828,57.5217334050403,12.3710341391845,54.6101497801217,9.37832195399514,35.6525965556559,21.0608913239313,139.46509432713,13.7786930566558,10.3940317157085,30.8056839987839
14.7507202172257,1.58718739997581,13.0094525336193,9.54590415099668,52.4256138380837,136.37989121777,16.2267788719342,31.3630761358647,2.19474040812392,4.00684421644688,13.171073317738,9.09072293783174,81.9129554272146,11.2478382655453,0,63.7040258478345,39.0928044367577,16.9788506168146,18.5747266983956,61.0500481694884,53.313866254918,19.7943387925276,53.2410182351344,14.5048624409853,36.5211070462364,32.0221946983862,145.166129231133,16.0988840363972,12.9177940370682,24.492002446478
11.5382858569503,1.43116069909233,11.492609984981,12.148567257534,33.6208261495198,141.811894205784,17.1087355187461,33.2609247259664,2.95275697385786,2.88080040204137,14.8716387514614,9.68627179426038,82.1102246735666,8.99143571821211,17.3420787164186,53.4005276803066,46.9482238752672,13.9134101519387,22.4862384091086,61.6411339706609,48.3686131132394,20.4901498021478,38.8109002401152,9.81244588070724,26.8940995665331,16.8168676419923,126.871619692595,10.5845051190734,13.3180978428698,22.0073760393021
16.2154736065522,1.94499370080323,13.630990695921,9.09042989825387,39.0796643888373,135.903514327977,15.1939972876838,32.4079843316993,4.34818170967204,6.28765424148741,11.0151291679098,8.02225435897361,79.7533087552408,8.73536169928922,8.36120673258381,61.5347873870471,48.7749245251317,17.3412090239453,18.2792389965925,67.4169758446377,49.4580260451007,18.1220993709449,43.4171921303864,6.83092184816766,24.6121371847512,29.0460334154523,133.445704541159,11.7694619874756,14.3542407830099,20.5455624278859
12.1779801207029,2.2791420965605,16.2324987677541,15.6075620021419,42.2500340334163,132.931798534021,10.1439529452024,42.3732618395139,3.93749813335629,9.98615982247374,10.7710166935329,7.87885450290794,83.5822229250418,9.0152343421283,7.73970012407111,48.7596208160043,50.0648261966399,11.8591354269215,2.98717953220214,65.5088738773464,53.6741621144185,15.7744862942603,51.1173447840091,10.5458999379409,20.3535493772016,29.5848145009924,118.536328478825,8.41328259295504,13.2027984740825,15.3920704368266
8.29354380376846,0.756592591485956,14.5267366559264,9.26349575775046,49.2449357216434,132.328911738979,12.273118617967,43.7822814111273,3.17291620348123,0,12.3118610763843,10.2473285432511,89.0287578627514,9.34070138290665,21.6183917691405,46.3153981659314,59.2880947618777,14.923648435062,7.22021249621722,67.1238284229494,45.5254358165909,18.4243104612009,39.1437121213654,12.3904939326537,21.2175065651932,20.3821476180039,116.817094354663,6.90818457056739,9.40493677389507,16.938453867605
13.1938981778174,5.86505596803381,14.8190199254477,12.671821412709,50.0618056978766,129.673421468134,9.07828111078083,52.0350072321519,3.47479939796746,5.14225456296358,13.9764301136071,8.65929209594973,91.1737892842157,9.83193608758698,16.9899138445303,40.6119465830778,38.9873124744882,19.2539395224321,5.86192938645948,65.8570644528437,49.6903451907633,16.2093749217217,30.6147523544535,6.22693018050788,15.266305463069,26.7690408514768,123.900491668645,8.16251210922595,11.9114006333898,17.2953490066375
14.8521808708046,0,11.9137612882468,8.37764366332661,28.6735100889909,115.515863861845,9.20662004436883,39.4138690569113,2.90485964332862,9.74380002949124,13.1091660186441,10.233687238839,77.8167148807822,9.64155342914651,8.65371918263201,36.457498137971,40.1128584818831,10.2753268622295,1.67589825093791,68.0975199924194,45.8073408373175,14.8873933218634,43.3153955898648,7.02310950177073,22.840999627581,29.85405900859,112.727089297729,5.14378969965161,10.9265642069939,15.3030036432617
24.3393906946918,2.50687358293571,11.8146389845683,10.7608701363428,38.9012447498359,120.307281125883,6.93931103404209,65.9146671026662,3.45393790246444,4.12108242090514,14.9900937758215,11.8273180473684,92.2195506010435,8.30842118789511,3.97836363317316,37.2076393910948,38.2112835681735,9.27049523104367,0.0187389809224733,68.5748731935713,44.5402179601001,15.80600636332,49.1296296302084,12.7413741867771,17.4450492272077,29.1770062501254,106.741114229356,5.91177144416541,15.0140026626826,15.9170368516904
