IAA_10eneg4_Worm3_Neuron1,IAA_10eneg4_Worm3_Neuron2,IAA_10eneg4_Worm3_Neuron3,IAA_10eneg4_Worm3_Neuron4,IAA_10eneg4_Worm3_Neuron5,IAA_10eneg4_Worm3_Neuron6,IAA_10eneg4_Worm3_Neuron7,IAA_10eneg4_Worm3_Neuron8,IAA_10eneg4_Worm3_Neuron9,IAA_10eneg4_Worm3_Neuron10,IAA_10eneg4_Worm3_Neuron11,IAA_10eneg4_Worm3_Neuron12,IAA_10eneg4_Worm3_Neuron13,IAA_10eneg4_Worm3_Neuron14,IAA_10eneg4_Worm3_Neuron15,IAA_10eneg4_Worm3_Neuron16,IAA_10eneg4_Worm3_Neuron17,IAA_10eneg4_Worm3_Neuron18,IAA_10eneg4_Worm3_Neuron19,IAA_10eneg4_Worm3_Neuron20,IAA_10eneg4_Worm3_Neuron21,IAA_10eneg4_Worm3_Neuron22,IAA_10eneg4_Worm3_Neuron23,IAA_10eneg4_Worm3_Neuron24,IAA_10eneg4_Worm3_Neuron25,IAA_10eneg4_Worm3_Neuron26,IAA_10eneg4_Worm3_Neuron27,IAA_10eneg4_Worm3_Neuron28,IAA_10eneg4_Worm3_Neuron29,IAA_10eneg4_Worm3_Neuron30,IAA_10eneg4_Worm3_Neuron31,IAA_10eneg4_Worm3_Neuron32,IAA_10eneg4_Worm3_Neuron33,IAA_10eneg4_Worm3_Neuron34,IAA_10eneg4_Worm3_Neuron35,IAA_10eneg4_Worm3_Neuron36,IAA_10eneg4_Worm3_Neuron37,IAA_10eneg4_Worm3_Neuron38,IAA_10eneg4_Worm3_Neuron39,IAA_10eneg4_Worm3_Neuron40,IAA_10eneg4_Worm3_Neuron41,IAA_10eneg4_Worm3_Neuron42,IAA_10eneg4_Worm3_Neuron43,IAA_10eneg4_Worm3_Neuron44,IAA_10eneg4_Worm3_Neuron45,IAA_10eneg4_Worm3_Neuron46,IAA_10eneg4_Worm3_Neuron47,IAA_10eneg4_Worm3_Neuron48,IAA_10eneg4_Worm3_Neuron49,IAA_10eneg4_Worm3_Neuron50,IAA_10eneg4_Worm3_Neuron51,IAA_10eneg4_Worm3_Neuron52,IAA_10eneg4_Worm3_Neuron53,IAA_10eneg4_Worm3_Neuron54,IAA_10eneg4_Worm3_Neuron55,IAA_10eneg4_Worm3_Neuron56,IAA_10eneg4_Worm3_Neuron57,IAA_10eneg4_Worm3_Neuron58,IAA_10eneg4_Worm3_Neuron59,IAA_10eneg4_Worm3_Neuron60,IAA_10eneg4_Worm3_Neuron61,IAA_10eneg4_Worm3_Neuron62
17.7702002031646,31.7560603011785,97.4362051665225,106.228330545633,47.327657502293,17.6410102855471,22.8628566821564,12.744211067148,16.0725631576185,18.2955326970969,13.823213300933,11.9709588098827,58.9475616771102,10.6491196429575,12.4486212976495,35.2327097773941,45.2260954242256,16.0322062794168,49.3272913593619,29.7608723254963,21.818750820462,72.8222240838093,16.3975573224116,67.6298726591743,1.87108314627353,25.627434469666,15.0241476376116,26.2228564161145,21.9808745143296,5.73402039851341,13.7249776720669,9.57264144089755,17.6137833230363,25.8770106254276,51.7292112836851,13.3643438868662,29.9209282434284,27.5691356654822,7.85613015998069,22.161542046277,11.8656339495044,16.9969369666552,4.01276496085727,12.6272682035226,22.9718719995448,15.9992967267411,22.0859390971309,33.327045093344,5.89267274423674,19.6208470724471,18.7813047357033,10.5977269047341,20.2028330042463,17.1019737832923,122.195144415449,41.1926877251864,66.7414639122264,22.6365693818825,6.31142028119486,11.3434683475835,58.4122554437081,24.15083364829
18.990873328925,46.743855008418,99.8480170345319,109.897839687064,61.366841930928,20.3900157686853,29.5578276633292,13.3691744188878,12.2119022354545,12.3598319273007,15.7624011270925,8.18455472584471,58.7927993338119,12.0715647622698,19.0105102063327,26.7637522292477,59.5762873790828,19.1257810753381,44.615235775906,28.5314207810491,21.4415170269491,73.01489590127,29.4153158200053,67.8937488323979,6.41027287615987,25.7927062898827,12.3529064654526,25.3040412011855,10.595753219705,7.10187937510366,17.3273390800624,12.5730961670105,13.8413140377328,30.9829489005139,46.1464318386939,18.0117153858105,25.3605935835422,24.1328075457355,2.68093587413996,16.4088853751913,11.6589486133383,16.5474982633729,2.11274555000248,11.8411819402604,28.1877928238671,12.3947072461793,18.1907574626751,31.7189661093014,7.90092067550646,14.5524888535809,14.4583644651719,10.8701896678763,17.4046102659603,14.3621354793124,112.419704874561,45.3183513343545,64.7163088522078,31.4646270950833,14.5854210770999,14.4901674960383,82.1105652322078,28.5434033768917
10.7381727966558,60.5975755550044,111.754135575361,86.418771090646,60.3416611314004,20.0636375043272,26.2957194622282,9.43825522239205,20.9257268532151,14.375572297243,12.8521938902599,14.8709113645253,62.8840926793706,9.21948524678336,10.7081382941719,32.7292711599673,59.9784986699847,10.0936109358511,55.1288593194446,30.5152556357882,12.0271360337795,69.1014416285304,25.5237747274328,51.4496283514982,4.98021741302107,25.6734079652281,18.4355053591556,23.2498128352733,13.3788321295748,3.80410948324408,18.6288505528066,10.2857328838786,15.8863402835195,29.0718197897342,42.9291243367013,12.3732561750017,33.3204517139977,20.3281953288604,2.83084728792548,24.2034203906308,14.1102941492431,20.3393753064725,2.30772539126099,15.5122062548272,21.1360271354274,11.4446221861481,19.9137119723221,31.0347040288348,10.2540299778709,22.0237923898146,18.3637078419263,14.74060737625,16.4629663681935,15.9611414779268,120.440615714571,40.2368849009059,64.1064195624549,23.649538239121,4.58944490973816,13.1764772045076,92.5995228519724,22.1551364342757
9.31340299851159,82.5387800111681,98.4216856772478,83.874628856072,57.5169434234058,21.8609154037199,31.7042406133774,10.8221807433208,28.5839904322004,21.6000186679685,14.8470067178292,14.5018860200205,62.3120901813773,4.8405289306364,18.3684164162293,31.5920930234606,66.0074471679501,15.1063198911372,50.055787438586,32.176630997747,20.846103086132,63.4659719266592,26.2803941009734,57.4776964592597,3.94991673049284,25.1830239714151,24.2907302567159,3.3869883197385,12.3416886640538,8.68858802433269,23.6272267151221,11.6957829536057,15.2642849307831,25.5331897986697,54.3997442416515,8.21033459274033,28.8215794427618,14.5960776947475,8.78756062772172,24.1632484513279,9.154869771878,17.3612696729891,2.82054366422785,11.279558847053,26.3028674136153,11.4126731864687,19.5429636732671,27.5583150963371,8.76801478534884,16.5755355560245,20.6555974819357,13.6893797036215,19.5622817427484,15.5105250060552,115.775647320919,25.4262837265186,60.7533646033558,23.3677940217433,13.0460763026469,14.4947719554818,83.7191002367328,31.8802471908779
17.1160471113443,122.298484103441,102.040863435913,69.9928807478092,59.720433478815,15.8334261318956,23.833275886542,13.0099180721603,28.9145195441159,7.50893980698225,19.0369158148998,12.0098441660576,41.114081906713,8.829344373261,9.49544963563502,28.3011831299272,61.9711615647855,12.3208253066703,49.2496875370404,21.4511312000762,15.84518827012,53.8328224331676,22.6503128857073,54.7166876408642,3.57998834942393,23.3856746265073,17.5955690159275,15.3652217561209,12.9336588204621,8.66697094019593,15.8497317250786,12.3090917514306,13.2385184415775,28.0473747013738,47.845595321076,18.1527139001622,32.7943743532187,16.2504889237072,3.39262856071417,24.3805828410648,9.48041787258844,18.1778549733407,4.91324791306786,10.8157427058376,25.0975328547613,8.3456221691183,15.8783723679179,30.8580966008181,11.6966348008047,21.0770155173647,13.0206150765027,15.5461337683624,12.9844443546227,14.5886909846085,98.9466006993596,42.0538461579332,48.0218465550455,24.0223075011136,14.2295363842229,14.9546261165247,81.209080357021,20.0646730160301
13.1395314740884,143.138860538634,93.7295759166311,64.7925507523018,52.3043456508792,20.5743569967019,30.7821526563434,8.04848658169832,24.2923905088768,13.0904924915481,18.154509277694,14.2003667662381,52.497052841719,8.20237611187969,1.74041702602089,27.9963703891751,46.6683611420613,8.53601655914639,41.3965989518789,26.5515320180313,25.0476274257901,54.65513963993,27.0059171454394,46.960145232225,1.06924692624731,25.966630528444,16.4063503099696,15.5996621235563,14.4679287628793,5.88576665394579,16.2862345633911,10.4083285236911,16.354433446107,28.3462099700207,47.7116978381,8.65414466286062,31.8814966897407,19.5569412489901,3.77852893996037,21.1280295106773,12.4212856280104,11.6061085960803,0,13.3128567583822,24.448218653627,11.255498020905,19.7137542395977,33.1710294718028,9.4525879849622,16.1809246603602,14.4191213768375,14.4607504628115,12.2492841294158,14.7274218585463,100.50463233043,39.6191141897419,52.2469457219311,22.6404677846601,8.06345898763787,14.230317328204,109.796062484682,17.7098675860935
11.7649444057117,139.872102839575,91.5459676218613,65.1258898442307,43.3188715140202,23.6126329023788,20.2131098394943,7.86607583675222,23.620066778496,13.7301527564012,16.4243219843428,19.0004324197491,56.2767425933648,13.2777950594815,5.05198488456472,29.3484549074269,53.8096188554957,15.8180182305971,37.1731066675066,20.9568385484003,22.393678159039,49.3164933357481,21.4349026292757,49.806237425329,4.44819266738229,28.2804445254289,19.3876543469126,12.9423190784553,2.02002570368215,5.76453563087919,17.755395169273,6.4200742523884,14.9175486157122,23.8358152454693,42.7107794365372,4.97362530269362,28.3732602993981,24.3282173985222,5.19066314495994,19.3674080043464,8.44646157830701,12.8441908705734,0.930330079220085,7.92010709653743,25.6306547074722,15.6206007531275,16.6908340687773,36.0613832373327,10.0938126215465,18.9417521980603,7.26121138734387,14.613822940191,13.4009860312902,19.0632344511295,102.681791846226,41.428797640962,53.0007597560394,23.6047486889107,19.0761802497302,15.0499969251589,94.7926744228215,18.1151709906801
14.6642902233266,111.153264311496,85.2235213648539,70.2811372781994,32.9662501509797,17.3286103788628,25.5008802644832,9.90812342320394,19.3720972932538,18.1243416761115,14.1554096084645,13.6928643910945,45.9008654445925,14.4414186653674,10.4598172130745,30.6332307757204,40.726708621694,23.221018215259,39.3537610386463,28.5184313052949,21.4970196364073,45.2423912641816,19.663905313181,37.4614104792587,2.31125050950393,25.165690185643,15.2336648519265,10.5000015171542,8.90983866338173,6.33579923561614,34.893891566792,11.3534130909588,13.365356104195,22.1888602023091,31.2082305741026,12.18265357582,29.6866836700556,19.5890213437817,0,23.8337548123975,12.7804410801488,17.8486932191205,2.16784483542958,8.40778374708045,23.1839410627333,8.29579203213554,20.223847841837,31.6358682946294,7.21266688846218,16.9398270257278,4.72737791564408,16.5434458600014,14.384944067811,14.4831439579298,97.0432273569448,37.504287293326,46.4365936238954,23.8292449709155,34.3595837437544,18.4860500598881,94.5228794872089,22.8492243561173
10.8723566102215,81.3259571298092,71.1448824389506,57.9349206889056,25.9127109454167,11.6556926547027,25.4015028953905,10.8629981972496,22.3594554447283,18.4554717758238,14.8771134164639,13.4247672404227,49.2537467495619,9.36998013015324,1.44460338387559,17.9755100977655,60.1976328331836,25.1526889867472,29.6948491481022,24.6965706310588,18.7070752612208,47.0966314351866,21.6638770827118,39.5447567200206,2.75390127443299,22.2610457962129,22.9651337496464,17.2438943028637,5.40984693807567,6.88044384879642,35.4670309784772,6.60343392029101,15.9045079231805,20.2671681878209,37.5928939491883,15.2424239863077,20.6800382522579,14.604428774998,7.73959493656794,14.3354397830003,12.9521505141672,17.4471800796121,0,8.67674760065354,27.3179323094755,11.3018594983804,14.4761557428116,34.8066834263748,10.9700565632839,19.3200064410575,12.0137052105867,10.0701079240425,14.0259195094558,21.0704652614697,84.6334417317625,39.2950659849053,48.3597466160551,19.4200123840975,29.3189780898286,8.64094119124487,93.3049957211065,15.9683839034006
7.43977188858501,94.5860910000068,68.47251075688,59.3075273641771,20.7072419861408,14.2281331227771,23.0479259351786,10.707011736675,14.9473716297319,12.9289699346121,18.1522810670749,12.9447028282203,37.1061785662657,11.63447395591,0.445893941748074,33.6280050333387,49.9610331118882,24.3466128696994,33.8174700935717,27.5786579653145,20.6756770881659,43.1719366031583,22.4850990422259,34.97902865877,6.31646754389777,26.5581953406529,18.0047238947039,10.6619499923361,5.63937780790393,6.87491560068165,27.1227531085081,7.06811399221848,15.036856100614,22.5920076806698,36.0805504862111,8.3461336019204,21.0599292536441,9.72119208609455,1.66931052715178,26.8547592068821,8.11688063899351,18.2504904116025,2.51700712867845,5.06956876315369,27.3451149356647,13.7985500631674,8.4975457924906,30.3942081443173,5.39713436319509,10.0998242902736,9.8590934848086,17.9862701648851,10.0821456559898,16.3433479231757,84.8992921354389,44.0769801994182,57.2757913894645,22.6573565694952,26.0468832888802,16.7674760292229,85.7668156018877,10.9284307062209
