Diacetyl_10eneg7_Worm2_Neuron1,Diacetyl_10eneg7_Worm2_Neuron2,Diacetyl_10eneg7_Worm2_Neuron3,Diacetyl_10eneg7_Worm2_Neuron4,Diacetyl_10eneg7_Worm2_Neuron5,Diacetyl_10eneg7_Worm2_Neuron6,Diacetyl_10eneg7_Worm2_Neuron7,Diacetyl_10eneg7_Worm2_Neuron8,Diacetyl_10eneg7_Worm2_Neuron9,Diacetyl_10eneg7_Worm2_Neuron10,Diacetyl_10eneg7_Worm2_Neuron11,Diacetyl_10eneg7_Worm2_Neuron12,Diacetyl_10eneg7_Worm2_Neuron13,Diacetyl_10eneg7_Worm2_Neuron14,Diacetyl_10eneg7_Worm2_Neuron15,Diacetyl_10eneg7_Worm2_Neuron16,Diacetyl_10eneg7_Worm2_Neuron17,Diacetyl_10eneg7_Worm2_Neuron18,Diacetyl_10eneg7_Worm2_Neuron19,Diacetyl_10eneg7_Worm2_Neuron20,Diacetyl_10eneg7_Worm2_Neuron21,Diacetyl_10eneg7_Worm2_Neuron22,Diacetyl_10eneg7_Worm2_Neuron23,Diacetyl_10eneg7_Worm2_Neuron24,Diacetyl_10eneg7_Worm2_Neuron25,Diacetyl_10eneg7_Worm2_Neuron26
38.5194625635816,0,10.1361894379322,9.13955596138119,12.3412619501803,13.5776465204744,61.3001778237646,19.3777031473419,8.5401009784272,20.2490615597385,15.6953420447758,22.0609198448677,0,41.3704262607804,27.823726423089,14.271723479269,11.2499274531254,12.276360343287,28.102488450869,22.9408707830926,9.06520529467481,15.9700213366965,17.8226151959023,25.1024000818384,75.3657865157904,18.9293983335089
41.3565599708087,5.29123400487153,8.83148261271481,9.33372786051787,10.9564293484394,10.8985620518576,41.3931031126535,19.7184669113431,14.2703803061079,20.3311237199811,8.59424025137878,19.467750778415,0,37.1159859034223,32.8011397794725,16.4956683517998,18.818559317273,9.40896268372918,28.2870293235543,24.513840238367,8.11813985322483,14.0984478227905,7.5275760886889,31.3911218499547,76.6768138078934,19.8834461131092
41.2180940968106,1.87419308060057,8.01848217008637,7.61740888737609,13.4988627069733,8.09985584628996,70.785885638541,17.0756903261544,12.4727912524088,13.7117695481264,11.5610606571927,21.1517778130505,2.44859041482736,28.5837807999139,29.2591585929795,12.7035387176143,15.6580059800592,8.83359523556869,18.485578294949,28.8775900185377,10.0036226766168,15.7118836793971,5.37691739816114,28.4896487102895,75.3004433861869,22.9094306528865
34.1680888881472,0,7.61975589543346,13.9847334792456,14.6670838528547,6.94231359370839,58.1062421423063,17.2845430426471,8.96940404900146,18.615632312286,18.0514878467791,20.8982805676075,4.97711854677604,41.8730512136811,31.2343795950443,16.9355161536551,10.2154829985071,8.68813570397125,25.4612479798072,22.4876173459743,9.3751036806831,17.3267120018674,12.2553197774414,24.2134104233408,82.9992602666219,26.4542120673875
41.1055025234638,8.70119976339718,4.18226374662245,7.41774108644821,16.37547911704,7.72792478109601,57.1788219242946,15.9114592828054,12.9926404529163,16.9544652999735,14.6124275737147,18.8670875118111,0,30.0329115489955,30.7454341117978,14.6695757002971,8.03626235993091,11.954350020945,27.6315483264137,21.7187833265737,7.73667467721588,15.0231338371643,11.3071383540664,21.0168143319475,69.4608500780455,24.7286924690473
42.1467459042743,1.39996451811359,11.0910570954756,10.778556657987,13.1367940115285,12.6059825948882,61.878288045993,19.7189902041777,14.254294187476,15.5451898274029,15.0774025578173,18.57173610558,0.996990958005734,36.0996745547255,29.4077200314189,13.3803482854478,12.2072768441693,10.1591297312324,19.4103257824818,22.7062468064358,7.45943344220859,15.5459696712175,14.4655221180543,21.7305947353141,68.4237175768186,20.2301295542341
31.8841268612229,7.58861795457404,6.85073794289245,7.28094378582324,16.0045278648486,8.3756207063006,65.798153884844,22.9651768982387,11.3067207233752,15.7370476557401,13.2951569823107,17.722371552245,4.77256184344663,38.0899507174033,27.3467892253208,16.0269277846069,13.0807123978143,10.3765137860285,17.0872608454446,30.2413133450073,7.66142755366599,13.6184582340022,12.6923379511218,22.8524401787042,72.1053459778221,26.2033058540442
29.4873199118554,5.71974738739125,10.0969274823442,9.72661951414854,12.5871492640796,10.0358477672785,57.999076807234,20.179840857181,8.63405884425893,16.849930370626,12.6249111675344,17.8588810491338,3.59005213314202,30.6356517348811,24.8271801586418,15.4664463843159,7.37941966796835,9.06317379868025,23.0170883237766,21.6591303135442,8.47510272264889,10.8850528060897,5.43687765012009,24.7899444087993,64.5039444811999,23.4059105567026
33.637572571163,5.97554726814436,9.53711131428082,10.0305267141341,19.6797129915976,11.2753889346614,56.4680539702365,16.9213076743559,8.46138606157165,20.1556252642084,10.7612902120417,20.3380223845678,4.13940215317501,27.7918295013971,26.4186586366578,16.6595424198617,11.0782487436276,10.2039311684433,23.29911272413,23.3919564207619,9.08141225281648,13.0573497846999,9.10321632939154,27.091019782402,64.9162616734306,21.3674861657871
33.5888335550312,2.12251976546001,12.1263007666894,6.76682231909342,15.3376954379841,9.892901928803,56.5886589598822,14.9950954698478,9.79418741634854,16.565357272314,12.462274166111,23.3717585515053,2.38834812471898,32.0868064376754,25.6994031227568,12.2850987797211,8.96902589041714,9.00764537738303,26.6620009165623,21.9571550425056,9.45220137399768,13.7351360930794,16.0339510464065,15.454994122866,64.2943814531022,17.3119513812592
25.5851935231734,0,6.67128743026104,7.03179613780332,13.8808239786768,13.1590705570835,58.3577356521446,12.7046687302913,7.99871515098238,17.278869945463,13.0589973537459,22.4392874770286,1.00393128106298,32.8869098348092,29.4330107207025,15.3655392459985,13.2218505878154,7.72023790098394,23.4453056241776,24.8120688027297,7.63263950305899,12.7358956483226,10.954261537715,18.8974435764906,62.4606252862833,23.8560012214321
29.6922351783003,0.124135878177451,13.1952079392075,11.812893412618,13.8995753395787,14.2922812730285,56.4534040600728,18.6934284906523,16.7407782320892,16.5849817937866,22.8112226391494,23.5845597681611,3.48246391294842,32.6927887650503,21.4216852221862,12.0507683699854,8.49171438022855,10.1866435593434,21.3908392164065,25.0789720416096,8.13709260794351,14.736443457551,10.3595098756701,19.8549600708235,59.577607977217,22.3407865884917
32.3643076516078,5.50821796673163,8.78361635357687,7.31488133334916,16.067411810921,11.9253520944068,54.5808662845165,19.7523903719816,4.85059033986588,17.1594561049149,11.3570780506371,22.8186840832279,4.79896220649243,29.8096219060678,24.0998661957004,13.5765057217688,12.1189308787818,9.15684901396438,25.2519094165475,27.5455800643617,9.0331617832917,17.1884036841768,9.76665511241484,20.5541373436501,61.6242583986251,21.3861086055616
28.5876441351988,0,9.88867511668493,9.4070761666333,16.2621702680835,8.93209471177992,46.1094560071018,14.5032929760281,13.7890536906524,13.9212123818541,14.5881985062546,24.9231213456052,4.65225234270564,32.7184434126769,23.6806019222735,15.6980770099013,12.5347658407238,10.3541803564009,19.6263505609751,28.2416962209837,9.24028131390287,10.641550457587,8.18571457893377,15.5678286217623,63.7936680290974,20.0841857164845
31.1587799795797,4.21444666018603,4.2161704301337,12.4199990069511,15.3015406381101,10.6676919673363,54.0603196629184,20.0167776425246,12.4980360376462,16.1247685711278,13.3040284876726,21.5611541459456,0,29.2939957651927,28.2446471861216,13.5558533363189,11.0253193155374,10.9237578629782,18.4959614083651,27.4003820157622,9.69095675967634,11.864127919495,10.0258421829281,19.0170587120682,56.313610328175,24.4328381576925
28.5415335258764,7.08956462499928,11.6213398196015,8.34288541104947,16.6484932859372,7.90317313022586,55.3308185688802,15.6410567745794,11.1912551183416,16.0602779405177,13.1066247636612,21.1034996033867,2.77326169395509,35.8287549622366,23.1154721675032,17.2133892807331,13.2219590538452,8.08564907792137,20.0961622144965,26.4976033678943,7.78053589473028,15.6401047723286,13.0405472005259,24.0521319019304,53.0036882247704,16.4961289877322
34.245099957825,2.3261275266023,9.89011019516828,9.80570525256017,20.5097864595486,9.28957254586126,59.2980597355286,15.2003053753623,11.6667476732847,20.4371267728115,14.6593540497977,19.1427806824993,0,29.1872307030841,28.8715600249951,16.2056569465932,11.3098737185778,10.4731511259463,26.8786624973393,26.2811159484926,7.29871504319437,15.5356693784662,9.22364076459913,15.34218129543,52.5820054038518,18.556878900891
26.6311620359668,8.73587800032771,9.77016229047551,7.10057848249157,14.0869175638086,9.44577902393435,49.7943702460762,20.9175764828178,11.1191986426332,17.5909290696083,11.9701406501209,19.3467364359461,6.37746690936756,31.4566964403059,22.5790915042019,13.7529647290428,14.5687028830646,9.53472093598824,27.1455611537645,25.3427884394223,6.66492592332713,14.8865782357537,14.9853281525393,21.5325642263468,50.160296685784,15.8555805388639
24.6107407958159,6.60188453968848,10.0426779436586,7.03464691624691,12.433673285699,8.66113859694797,51.2273772497863,15.1814339827881,15.4893549749058,13.8255620641352,14.8894220403713,16.4608385986481,0,37.6703036888397,20.0846185274677,14.3057021771955,12.3338299910213,7.54605268067754,28.4172924265617,26.3051993915979,8.73821780018702,13.6809564181458,5.54661811526841,15.82496946687,53.9259001665108,21.8387543645635
26.6116756349872,0,8.74299727643941,7.44415474784118,12.620951204589,9.1680836651317,43.2052914390277,18.1674587613662,11.9256819814241,20.4495943380893,17.2537298782294,19.3649420385433,6.55827897450907,31.156978062854,24.5378186798917,13.350854145239,5.57583183701012,8.88929979165717,22.7069743050823,23.9335537862485,8.83778591157022,11.9404294079432,4.90355249445019,18.4757280751629,57.5223440503612,19.3901188756742
32.0612339260517,3.09585682062229,9.56454863643266,8.22801682561447,17.4861921921257,13.7894631059091,51.7334278673886,18.1486349099072,8.97512994075974,16.9669264468554,10.9828601758892,20.4111459833362,4.04174952170119,28.1624120412329,25.3592995051592,12.4930072974265,10.5035547239321,9.1404308441438,20.4637994822773,30.964688639825,6.95582474150593,14.0470350025836,17.6449530061445,15.7083769673012,52.8057212084337,20.920064850806
30.8952185403635,2.30450540821187,8.68942155093581,5.87148459763585,12.0982419394926,11.1072202506692,50.3022276150167,18.7506457327589,8.22336830757886,13.475903122642,13.1457746468377,23.3699380667569,2.08655519245065,32.1102710124013,22.6344534966828,12.3099378069893,14.1592175460895,9.48960316642708,21.6751005083278,22.3319421609628,6.30799981562817,11.296875267617,12.5526817415085,17.1893180509382,53.542365811443,20.4239724937122
28.7721717099243,2.6622153183562,7.12490052172108,9.9881247525525,16.8549400814218,10.5922494714428,48.4834423764906,16.6262171908445,14.3037390306101,18.7507657487722,12.5621404682126,19.6325376003049,7.33642241065095,30.2336870101353,23.9182696233031,11.9085179372445,13.4697451195673,10.7457533570386,15.0826719020521,31.5711711032001,7.16880808816385,10.4079878660708,7.49850346953423,15.9857021618621,46.5208674944102,20.7979823874021
25.5340068185299,2.13219248384355,8.55139691553364,7.06348774648125,12.9425458300589,7.58365922187575,47.6917506421957,19.8363667816188,10.4864016765121,17.4164990612606,13.8556798118593,20.192824722915,7.82238748528005,32.2727791898994,25.3419531678412,13.9696184459934,7.83556314752012,8.0628733260076,13.2695734417845,25.6867296027126,7.72835391078376,10.5211920228798,7.95433595819147,19.4451320814833,55.6291978715594,17.2032690137711
29.3087665862751,0,6.71109860586806,9.06746201224911,13.9740649797899,9.00710937529532,48.9654602384636,18.9030881321053,11.6538480643622,17.3910837638106,14.1534197142018,17.8806423035709,1.93621779909414,33.9772427009714,21.8427663476368,12.4928464265827,12.2491563350552,8.6983734043133,15.9198912514987,16.794717485762,6.65922768793967,10.6127889133447,11.5647813812485,17.3291083503636,48.171001903238,16.4525393875205
29.4039030223283,3.48583733821461,7.76411489166346,10.3506050951104,13.5720972261321,4.02007784413156,51.1489333386882,16.6111577608562,11.404231820543,17.206171207332,5.97015366983431,24.4338258818614,6.47533151923456,30.1946899538201,20.7665424957993,13.4260700519389,8.34228225148477,10.1694115534988,23.6595614479805,22.0461103788734,7.92844162145511,14.9459772706361,10.0479625958221,11.2841348470719,47.3976944159678,18.7463405648991
37.0321853140691,0.361292510459711,11.5038495185182,7.80245117538141,14.3103810070554,9.85319852463746,55.0476350906605,15.9959132794526,9.81249385276537,14.939746280733,14.4904613657903,21.0030144374424,1.20135699195043,28.6823719131968,18.6874545127918,13.7045268943195,11.7425168217973,8.78425455225314,19.7727588595149,28.6817337754092,7.58473882381163,7.94182668407316,13.3591505233628,25.5735184405619,51.6005220988685,13.7406438580308
26.5361258790894,1.25579789744237,9.79173473550962,7.4535133257606,13.1462931861201,9.65795163842444,43.9038536937828,13.1394619248554,7.92561825627282,14.3359581858298,14.1194861901299,20.1429128261304,0,32.2171383629631,13.9300315341494,12.3414703271778,8.2229631090808,8.64654985996475,16.4202963778895,20.9955035707839,9.99504244247319,12.9412844020719,5.61279316118936,19.0854926093689,50.9750420996336,19.9377380215116
23.3212812136047,1.34722489435003,11.4797145261897,8.56223829721364,13.8061655914655,11.395155385476,39.6463800096117,18.0605788683441,13.5864921157113,16.0575136140139,10.6732270015454,22.2860128538375,8.55191170629838,39.8671580848844,23.9155116781736,12.1345585383909,11.1506661000238,8.53409833741837,21.3264465715755,18.6030493663469,7.52494059177283,11.7284240067613,5.531764710408,15.3204002421695,49.5494720583596,18.221986656425
22.4997836324116,4.61648094408497,6.52088628119281,7.98771750294579,14.3758304677702,11.1674139087783,46.3116807542081,12.1384636389636,10.2952194018021,14.2455300839457,14.0801855726823,21.6245539343438,4.29979551217505,33.8715802360638,19.669922379612,12.1269811044673,9.86048551388614,7.99583018192827,21.3292383935861,23.6121601176782,8.87310606537592,10.3852829818018,11.2429387109586,15.2098136115201,47.0515587126102,20.530722451997
28.6740499205142,6.77455314134133,10.7257238711189,5.64164279590385,14.2020015954301,9.75260891845501,47.2229119757124,14.7930880631462,13.1490640033959,14.4531998640518,12.2800358834381,26.7665962718415,4.60453351312149,36.0064956418745,18.6984509315739,12.9466613414659,7.17736945435994,9.89298988658782,21.8498141614159,21.7395229171389,7.85242399347361,9.76412385924214,12.6809100361613,16.2047021121868,48.7602714596174,19.6325595623791
28.1400548925658,7.04088987734288,7.48065611650943,8.5054232923795,12.0511991702734,12.0856132708349,41.722901425969,15.2852190640661,14.4484947051719,14.7829982031513,12.5416297039154,25.9375504622227,8.03961237735465,30.0327036236708,21.182881956425,11.398886757653,5.69543425354356,9.21290121359622,16.2651048708197,25.9614551637922,7.01321481885889,7.59404796612255,6.53005916884584,20.0570598383783,42.9891607723766,18.6325690376084
22.1296951054379,6.8528018056538,4.11127081104208,9.913264513183,14.39533836306,9.42983199919695,49.5952945267758,17.2148421956968,9.69292479557718,16.0301197120152,14.5762369915989,14.70113414073,0,36.7986317777077,20.9499155928794,11.4861821032772,16.8060398229483,6.58986305478555,16.2423220702943,22.5448340358758,7.84464648379082,8.6197908469094,6.24717680318147,17.3842268914244,38.2450543389865,24.6041203682802
27.3950445236536,9.45612605367635,3.66126331216922,8.99709366249971,13.7612580100509,11.1931292805071,40.8968066964147,18.1130988783551,10.2540496026839,16.764509612817,9.36525666088797,16.6691707173537,13.6805262914693,21.1490450181717,23.0427076792438,13.6097655167192,13.7617260564473,6.12268389493378,15.9151395253076,20.1439843235237,8.21090546417135,12.1861164299499,3.19652081554456,22.7181867255843,39.0854495738572,23.0663414868189
25.1921027836152,1.26949589299313,7.53200625809794,9.47911927262984,14.8297355887893,7.93073495802958,39.8528473613031,14.420699316399,10.6171528556488,15.835924219273,15.7271170915395,16.3197370396459,6.57433931861994,26.7513307759025,25.9002740985107,12.3515953393967,10.9388323849359,8.63958628627394,20.926155883575,22.4472410297405,6.43502224071852,9.96863525166809,6.41844558135002,17.0342697101307,41.6106632618345,19.4647682893121
20.4132604717453,8.42420441648808,1.47254417587302,6.55845104339689,14.8250069778195,4.64711914508039,37.212001536999,13.9290287248066,5.07829381273006,14.9521355682323,12.6681352881229,21.1777579185232,6.54206276632259,27.6535255192502,20.2345395269618,13.2899337217957,8.57673516378473,6.36483320182034,16.1947987514053,20.1927695835777,9.3656685712452,9.79254391328548,5.25568838203423,18.1088310268905,36.7485537907864,21.669981267107
23.0730909484946,7.25907276920868,8.02180680748194,5.84396130083932,11.0643897443722,10.5452585724326,44.5719068748775,18.2485139199763,12.8731554429058,17.5020105244623,8.86237170792019,20.539043690907,12.3451135750572,23.7188866239424,23.2778566964496,13.8467850818405,9.86593572302442,7.92377837769192,20.8923052083859,21.354121226782,7.94857321366861,13.0986745320116,5.61496014406456,17.0281525373468,42.2840271761591,22.1804107583523
19.5766163155874,0,1.06779908595474,9.33046879426088,14.0817225798768,7.3558943694332,41.4242484121161,16.6035798251317,8.61853081105049,14.8792791807662,16.9533177007173,18.9014018050779,13.1994323271694,30.5825748279988,16.4211379618559,9.56412081603315,16.0710191659825,8.48914211990418,12.3223507525089,17.0903209648686,9.39287293999793,9.38731658534044,8.12594355870563,18.5060049515397,42.4581823544498,25.0851203680898
22.7537053233608,11.3026388844984,6.83774031846802,9.90467055486037,13.906625703954,7.17383589290109,34.9830608514563,12.3742727579298,14.3988921465708,13.3190580407859,15.8370857846046,20.6293049180819,10.257128218436,29.6886426266946,19.7262227477369,11.4380772390875,18.8065825262975,8.36447526855517,11.375367727143,17.105509408287,7.23113824434727,9.74578168643838,4.797737784968,21.0202655048623,41.168780636581,16.6192092736818
21.7108991627872,7.59101573060263,5.4253783817462,6.45737810551075,13.2031055772871,15.1919439097065,54.3002144160253,17.0248675656913,11.297878075901,13.3411160354584,11.1447681479872,17.3653410407241,11.1623205390537,18.2115292376162,21.8128830820206,12.2911941302623,16.4984474332191,7.60195735626323,3.96932855950269,23.3358978832933,7.6604314731865,14.1557993136277,0,17.0025343757193,48.5626427289824,23.2338946825775
23.6988976703985,5.71169881157951,7.02462652211758,7.50732741854794,16.8556722211459,11.0019739447806,34.5086509963334,12.2718259445392,9.29423607979646,16.0746768333496,11.2602671229235,14.543491661798,9.42585185132564,29.0385463757271,26.0703228817778,12.4743430995302,2.30143474423281,9.66120009829208,10.9889330460516,16.3756979129609,6.65268269223801,9.49157865966445,9.48402396386212,18.5067376252301,48.3193939216317,21.1235275143085
28.579369671492,6.94223294632901,7.5945739432655,7.61133565236637,15.0918238048063,11.4493638757834,42.2191324365327,12.4062885687302,8.73199264439234,15.3214218099872,15.3118588020338,20.0920107481734,17.178346361873,34.9652945574923,19.2942625385334,12.4147625603232,6.78663798009095,7.85518793887219,13.969142170397,20.4577327046063,8.87275127926449,6.80974280825443,3.92004339827696,15.7780735719681,42.0152312312246,16.997760711609
31.7462436672143,12.0581530294429,4.98767311718004,5.81754473556158,16.4625996671966,8.53602619404198,32.0841331728118,16.2057474993115,9.5938979109066,12.6506749891482,15.1441457055151,24.7561318651248,8.55521748771162,27.8798515430198,21.6345990298972,12.3342603307527,12.2737128886191,7.75536669657571,12.6677227206414,23.534377061025,7.32178169366708,11.2443171320171,2.53890636196712,20.2761609613434,49.1484876718127,20.4956184478159
28.3475396798134,2.89338658368433,1.89484387379459,12.5250522770965,15.9331948463541,7.43274954122087,39.1065363814199,16.8759366642569,11.40486165297,16.0136807130992,10.5859600927256,20.4066446148867,15.2405973954374,23.6065308431815,19.9990145100531,12.594032116663,6.45476943603129,7.19113048091547,12.512249526884,21.8189164616944,7.91073546518331,10.730999013258,11.5378096131946,24.830970466137,48.9036515606196,22.7764399517988
32.3095139681114,8.19270099622802,3.55275695473068,10.1439980141538,10.5471143340774,6.44848195358856,43.1340858194567,16.5224459783472,8.48325929358689,15.49613364044,14.2473657226794,23.02414060587,13.9855625823419,19.801156923531,22.5564511365315,14.3022429883705,7.92590243969465,8.13732574189817,9.86246818946288,23.2473230888562,8.04861727555974,10.9868136639252,10.446279303348,21.6694923611729,51.4980727612378,22.9076975067057
31.7438382046383,8.47343670696479,2.03326608711831,9.25724023112272,12.8409287728831,6.46439247967438,45.3304390697423,11.876450172291,9.72842918781398,15.798387140098,11.169118791818,24.5545732623954,22.780778494803,25.9028357023969,22.3633402600532,11.3791405868893,8.11626959577491,6.03228709904547,12.3476850433631,22.8485156538398,7.51958775299772,13.6560822820814,10.1625064658274,19.2507334984922,41.1089907409681,20.6209180776737
23.1311937671603,1.48964314949587,7.98578907342756,5.02692605299983,14.1758846597456,8.26340405977071,34.3943627044109,13.8437028607288,8.25866981227995,15.0121999489468,12.3595844087518,24.1843086634913,9.55331270010905,19.6995625556192,19.8754059034507,11.3803427168709,5.17420446870999,11.0848209842342,10.2496859614621,22.9659248693714,8.97610804763873,13.168572395176,9.64634448028927,27.5166689884745,45.0954354898493,17.8607741219763
35.7460546878055,8.52684550441572,1.83246753378343,6.95823809848535,15.7988299151138,8.21174161319156,42.3302412234352,11.8439365277544,7.81087568591153,14.651240058984,14.5530906891458,20.2904793731199,13.3707037414679,26.0048887973314,27.0376452007634,9.48866627944823,10.7358065833087,6.38367952783259,9.73719445514801,21.7584179502146,5.85119795683633,12.9706896485227,10.171455287056,22.3731607486054,50.4121495296678,23.2178433578432
34.4289832113487,9.09606157842969,6.14158499359037,7.23094381925229,18.7010218829985,6.29860950177417,43.0940508526715,14.7909638657143,11.6881092847359,14.2502758509565,13.3394554900611,18.4826551847348,18.878591154493,28.5932151779141,30.5678070821615,13.6331988896155,6.04402782926813,6.5384127208128,19.3723816894362,21.7014748712179,7.24046744152522,12.5426354141625,9.98492938083088,18.7441930041474,53.923581100547,21.8247978779739
23.7447224960189,12.0780950334005,5.21871763531238,9.10679761492462,13.2239834302907,6.3896325761528,41.1827308352081,13.4677209748649,12.1500979315231,18.3691844858603,11.9174627415255,23.4549887866259,15.4655428855373,22.5699463413253,23.8188900336164,12.1131765849956,0.261610107225122,7.80796287239675,11.0089000191071,23.6626597422105,6.74042066429756,11.9765247274203,11.4975530875493,19.9781930440015,55.1740441554801,17.9151589105642
28.573515373731,13.0593039273967,6.3463768167883,7.32088293594266,16.0239675914331,7.1898476199497,43.1208116706167,13.1820117127448,11.9825273352703,17.6660894969284,8.05874427856098,22.199384789553,24.6511771479421,26.1921727746375,24.6366365809986,9.48416186852528,7.06221749068054,6.57101352949772,21.52445018163,21.5052953468268,9.03159559800535,11.0387455400215,13.6630336680494,20.4680691951524,48.72634338979,22.6947458513608
31.0265507066897,3.0248484666058,4.42104278240725,10.5775654357379,14.3320204931114,8.15293982845592,41.3048346994895,17.4987531162592,9.51024572995324,19.0949644959674,13.3988510744588,16.7335658993525,16.7374164057993,20.6461012379005,26.111115392867,12.238392338278,0.106156181701428,7.68005158144242,19.2103447317104,23.7860986228264,9.446108856605,13.0231930434313,10.9846779217532,20.6897964174403,53.7881000883411,19.2309563357221
