Diacetyl_10eneg7_Worm3_Neuron1,Diacetyl_10eneg7_Worm3_Neuron2,Diacetyl_10eneg7_Worm3_Neuron3,Diacetyl_10eneg7_Worm3_Neuron4,Diacetyl_10eneg7_Worm3_Neuron5,Diacetyl_10eneg7_Worm3_Neuron6,Diacetyl_10eneg7_Worm3_Neuron7,Diacetyl_10eneg7_Worm3_Neuron8,Diacetyl_10eneg7_Worm3_Neuron9,Diacetyl_10eneg7_Worm3_Neuron10,Diacetyl_10eneg7_Worm3_Neuron11,Diacetyl_10eneg7_Worm3_Neuron12,Diacetyl_10eneg7_Worm3_Neuron13,Diacetyl_10eneg7_Worm3_Neuron14,Diacetyl_10eneg7_Worm3_Neuron15,Diacetyl_10eneg7_Worm3_Neuron16,Diacetyl_10eneg7_Worm3_Neuron17,Diacetyl_10eneg7_Worm3_Neuron18,Diacetyl_10eneg7_Worm3_Neuron19,Diacetyl_10eneg7_Worm3_Neuron20,Diacetyl_10eneg7_Worm3_Neuron21,Diacetyl_10eneg7_Worm3_Neuron22,Diacetyl_10eneg7_Worm3_Neuron23,Diacetyl_10eneg7_Worm3_Neuron24,Diacetyl_10eneg7_Worm3_Neuron25,Diacetyl_10eneg7_Worm3_Neuron26,Diacetyl_10eneg7_Worm3_Neuron27,Diacetyl_10eneg7_Worm3_Neuron28,Diacetyl_10eneg7_Worm3_Neuron29,Diacetyl_10eneg7_Worm3_Neuron30,Diacetyl_10eneg7_Worm3_Neuron31,Diacetyl_10eneg7_Worm3_Neuron32,Diacetyl_10eneg7_Worm3_Neuron33,Diacetyl_10eneg7_Worm3_Neuron34,Diacetyl_10eneg7_Worm3_Neuron35,Diacetyl_10eneg7_Worm3_Neuron36,Diacetyl_10eneg7_Worm3_Neuron37,Diacetyl_10eneg7_Worm3_Neuron38,Diacetyl_10eneg7_Worm3_Neuron39,Diacetyl_10eneg7_Worm3_Neuron40,Diacetyl_10eneg7_Worm3_Neuron41,Diacetyl_10eneg7_Worm3_Neuron42,Diacetyl_10eneg7_Worm3_Neuron43,Diacetyl_10eneg7_Worm3_Neuron44,Diacetyl_10eneg7_Worm3_Neuron45,Diacetyl_10eneg7_Worm3_Neuron46,Diacetyl_10eneg7_Worm3_Neuron47,Diacetyl_10eneg7_Worm3_Neuron48,Diacetyl_10eneg7_Worm3_Neuron49,Diacetyl_10eneg7_Worm3_Neuron50,Diacetyl_10eneg7_Worm3_Neuron51
0,23.260139483525,16.7070801850068,27.3514221566192,8.22046990342604,9.14425723770676,6.1185909778423,22.9688382353241,5.98572195237987,17.1467967007603,14.9320355670722,13.4504402767175,15.4814281227265,16.6992295482845,94.2296621993554,7.52406243608203,12.1675569519264,35.807619212894,32.5643797974052,11.3237897953115,9.08054406749691,17.3036714771242,20.1339529529539,33.9300860970743,22.1142164066008,4.94976121519687,28.0154788429848,0,20.2006680644863,28.5110852186887,11.2401624886386,9.59142467012361,18.1883365857833,32.090896467244,19.7148057211338,18.0837621221289,20.5269515612034,28.0186427240837,22.649083964297,16.5959747862259,33.13962578472,79.0598968857823,61.3600393090896,24.6864352117051,16.2590870159482,16.0840400076224,135.18978721977,12.5618493383131,15.646642519455,26.3712650802692,17.270374957352
6.20644489581465,6.69309331713285,24.7568846561438,27.1350903593336,6.03418412122645,9.01866898401095,7.80119871777157,20.5466294000633,11.0714837000788,14.2849309951465,27.0809954363444,17.5074603044737,13.8712642102399,19.3911188709759,95.4131843940279,9.31459548119602,10.2075638853523,42.4445463491347,32.6862065562448,8.05724621066355,11.5403497917585,19.0936459836648,19.667925552602,36.8220429475176,17.9466437300644,8.08599731996493,22.5207359182493,0,15.0414551237181,42.670244535827,15.009547897912,13.3366227858328,17.2730969391172,26.618768581118,14.6004386796808,24.1495747701127,22.7405313748338,21.588056464406,21.9536929103832,15.3112076547439,37.9497491597827,88.3264017488628,56.2130707998918,23.3915500583143,12.2161587392452,14.452815581322,129.011678744036,14.7079915177264,17.8738772741734,23.3257709965377,17.4513937412922
0,22.5559188706324,17.8692423370994,28.7542157151878,9.2119360661452,11.8757226180085,7.70225469135697,19.177549051443,8.00819799176562,13.2014604875963,22.6041558700481,16.3403555710068,7.90972351944974,15.8688717519952,91.1720309540714,1.57880788932505,9.75632937267624,35.971475059879,24.957496632255,8.60751132430661,7.99805942089229,17.6619842252572,24.7989717259888,28.0500654974869,19.1589312233664,8.0843295374284,21.5879513632459,2.40836302531603,23.4729830454438,36.7718678183927,9.07231435267398,11.7130537891076,14.9845011611892,23.7113417885341,12.0327856179953,17.6636625428208,23.6718363762345,22.4505590261954,29.1609779682527,18.4755327626473,39.911227835266,92.5250517974416,55.9550521345037,19.0363670123792,16.899618196955,20.8382136914558,113.737932777069,14.9271623640115,13.9158640048304,19.0280628309782,10.3685988690343
16.9325314127422,14.3665761891898,22.9358966707985,29.1426182128601,4.92008514999852,9.05150467747127,7.29865049741247,21.4209237401259,8.5596957064005,18.1956287911363,25.9153131130836,10.7851496985843,10.0016131674775,17.8813574853558,85.1207632197994,0.0423471317490037,10.2439453618857,35.8476435618177,19.3842614765312,12.2687824054595,10.6112700077671,13.8163146161433,25.9006509179065,22.7667439033743,15.4891233007461,7.54614132865738,20.2040883574736,0.124540878363233,18.6066175935803,34.1262908055953,15.168938977006,15.2432881802136,12.9321057173246,21.5304376220837,17.9602950971621,18.9141201679704,21.6739975224672,22.4545031990255,27.1769738343504,15.7397464199433,32.6862813113899,88.4161304281833,55.3569466622251,22.9559643290992,14.9960258639692,16.0596075219994,119.267831692212,17.180175934063,17.6796712872185,21.7109937267326,16.8042255594288
0,10.9573405847861,14.1899555057168,20.4489229473934,11.3096017841752,10.3009027324038,10.4411667255194,15.6612266995815,12.5927321857945,18.3015810728744,25.1890283686329,16.7491342110441,7.74284289865742,20.1953758425237,89.3124889975022,6.78101937794095,11.4835712682542,28.2008913845206,25.0332190328936,11.1935392948487,9.41934217124951,16.9797784227002,24.5975010519124,32.5031336364051,16.5477278951091,6.00970369403254,21.050031376978,5.33104971311522,20.3144632515493,44.0449660138377,16.5306861252233,9.22573804998033,15.736646508957,19.6336046127396,19.9180878186426,10.5888419430823,18.0895737190492,18.5680301647596,31.2007880420494,14.3603253537505,36.0298557839658,84.804840875025,51.7194682195695,13.5280989667115,12.8457459200657,12.8866296088703,120.098227124184,13.6209074343312,14.4002667508487,21.7784537388854,14.6046526585645
0,19.9220831579361,15.8041047098533,27.7196996526086,7.85100780374517,9.81592320497416,2.93969201495427,21.0899598517976,6.15961027447176,18.6234705016107,21.9670631969722,10.4898637767725,9.36371421042293,12.5845606537722,90.0904433847081,0,11.2416597272588,31.0192489314504,23.5986288474432,14.6273239718348,8.13846733257082,20.4230665777222,23.9550139181133,30.2856360584954,14.5879502944161,7.51911374464683,27.2720859078617,0,20.203177485365,34.1322478131523,15.5307851640493,15.3616213980806,13.8541381931732,21.0294490970268,14.6202225345476,15.5765291249433,23.8221988604712,19.0864204443819,26.4742680474718,15.052421396184,32.1086617775891,92.376191011344,52.8891347865873,18.812785273826,14.7663490077665,16.9458806158765,115.214498696553,13.8771543991922,13.2426739095694,21.1771134397559,12.5936730414284
0,1.31410276088234,16.6558028584581,24.2617089585049,5.20584413366685,13.3269969245819,6.06477098862398,20.0146761564952,15.4299963700762,15.0117623659119,23.5747969535568,16.6952246322673,10.943423038313,19.2620169704879,84.9146167281141,4.23847339465788,8.58130229908847,39.6094647921937,30.5293799688337,12.13879647978,10.7546808285554,12.3546367854652,24.11359955639,33.0025136634658,24.9504528039651,7.96973663838481,28.7396391117987,0.841170223615552,18.4149510418089,24.5423310113128,14.9675695484621,14.1578101291047,12.9529159310765,19.4228442173716,11.809806664308,16.0901978528238,23.3363538768237,21.6160026355849,20.6796957341355,14.5555697970364,33.4654906811501,77.5353423442198,43.8539421348331,19.3694824539091,18.1355049733981,12.3435944430045,113.704404897491,14.5516121264541,12.5599256145723,23.1382730299631,11.087658925102
0,10.9688222603191,16.046380417692,30.2279164198312,1.04683573839726,11.6910303438504,7.89060217393107,13.0147568598224,5.13123352914419,17.3013617351026,26.7777652510485,10.3398038233144,12.5616879585169,23.0126831171924,78.9390312243732,10.2914470916885,8.1761871004019,41.1061400240137,14.0536404082018,13.0441225290746,7.06550885091176,16.8196605962282,20.3922601288925,22.6477949534292,17.6781236042344,6.16680826980928,27.3418753704829,0,20.5710743021305,30.582896202868,15.6480091166688,8.16686635704465,7.69935287644244,16.918801290803,12.6143741057053,19.8296989020807,12.3955190112773,23.8822899884143,22.1941451184991,22.9170438917964,41.4808878063622,93.5881925300578,44.6236656342637,15.9674856967608,15.028075887017,16.4524062382875,113.805896568892,17.3395172022289,13.9082901556269,19.694239060101,9.42040913853029
11.8874524481532,0,16.1595755680265,27.9211657622998,10.7149068099256,9.52110029551569,6.80315734744251,15.5453951059302,10.6763741237697,16.024013503709,21.3080705207951,16.4320128888649,7.39893176393451,17.1016241342225,82.6164450319294,1.88034947206224,13.1286347013171,32.5516012582893,14.9046952230446,9.87711242401006,8.18415184959212,17.8105060705366,25.2010095004103,23.8874108226338,15.8755290320497,7.39373145191052,23.8984065987996,1.137740575424,20.6344175601219,25.8787310080886,16.7842505870335,11.9664437788794,7.60370489022069,13.5349676601345,19.4452106572814,17.5001512246195,19.8288071262682,23.3973563385911,26.5240815156343,13.7996578420803,38.7814395282218,92.4866211433956,46.0170561879436,25.3870554555799,14.7959543663928,15.4947973287921,103.125608228568,17.4393396544087,12.663647359552,21.7267853936581,19.0515027047951
7.5655289833526,15.9205161665702,15.6498248185178,22.0023863864924,0.379038123634075,11.3961847756725,6.22928609303359,13.922863841329,5.10870057820181,26.4816007905267,25.4767775956048,10.4606334000319,12.7036087255339,28.9939497568622,84.3066827572587,5.37698486452371,10.4236617517412,30.6212907227582,25.122709195242,10.8444054031925,11.1118357703434,16.2003148863852,23.4132867861796,27.1249954249659,17.4680383753961,7.81003042534911,22.9935252729885,1.46617516640239,23.9129594383548,35.7831718064883,12.0247693273797,11.807827211166,8.96149700265923,20.1341499690696,18.4988052395976,15.2047639996198,19.1241507257856,29.6521717113421,22.761044161814,17.9663682501494,37.5397429749635,96.0189944597369,42.6233726791949,21.5434953444887,13.0762887057734,10.5902177464847,107.703955060396,14.9543462599699,15.3818907029244,24.0562160606518,17.8036600691253
5.71164000093962,4.96356598061225,21.1713205927256,21.9610317525343,3.57869241435307,12.3828026734527,9.34847949290726,11.1277788869356,6.03388854461993,20.2682902810455,19.5352190478699,11.8738345330842,10.8512594738232,26.0572365748368,79.6050418299746,3.83143122986219,11.5183430462441,26.2354345597881,21.8375774318765,11.4506178941981,10.1417863014651,9.93344774226293,22.5163421616993,27.4967150526453,17.9952126342639,7.81316781927833,25.8158742565228,0,21.170013416802,22.2033095230303,13.3374005828048,10.373811143371,7.48718481337634,20.1473243488459,12.2439187352159,18.8710475606829,17.699339458195,26.5137725257569,27.2752675664364,22.4089838224106,27.6863482600518,96.2002870377902,40.4043407205131,25.0697188689744,15.5486516250591,18.0816204144895,105.710856107348,16.0337758949103,17.3618809770091,20.1446259260679,10.2412482849629
2.94223280417667,7.46307536737699,16.943537365572,21.7669188948225,6.24696295663048,11.1736614565377,7.65830795686762,13.4816759563984,10.3008046279938,18.786994517249,21.1733073177557,11.2978218438078,13.0514547405411,15.7140927271934,74.787705818143,2.84121006666716,8.68682480148116,38.6181900942627,22.9711021620644,11.387668549325,3.4744930509239,13.9435524471205,16.6898372283654,25.9271995755183,14.6445150868849,8.38015117720237,21.9870818582408,0,20.5798966038516,25.9809543998465,11.5324525067507,13.0866360575509,8.96859929597943,18.5742738954639,18.5432335832306,18.9105193357702,19.5282938178645,28.183687754813,27.0774705769572,16.5955648249624,31.9065566008161,96.4250167256962,39.8136671781715,21.8190633544191,17.4719604752844,16.8444408985991,101.308539011585,14.2746117785225,13.5023988632098,18.9122043865006,17.5041786860999
8.68338873177132,8.02155121728913,23.1901159640877,24.3203600626666,1.41556033340759,12.5847502687572,3.83207475348116,15.9273248054384,3.61745147269107,19.4238342180587,23.6922268036385,13.0257584567379,7.14750879988621,22.6700724932139,76.7856951828964,2.65078050329715,10.88866133574,26.9590911118902,15.2201815354362,13.4410571928934,11.5149794400188,17.4677764747955,23.745184142525,28.2086437020978,14.9561487405317,7.21657543889251,21.3870115905951,7.15243165397028,21.6386573849596,25.8989118317964,12.5380620643045,9.75863711254192,12.3057007396689,14.3283080489854,8.35727646879683,12.7280254338506,19.1543388864989,26.1096583156652,18.4340791272696,16.4683272865521,34.4270967119864,102.914875130411,37.9027708096843,20.3604634036549,15.5280225824066,14.4935717475374,98.2069393119218,14.9759362661479,13.018981523048,18.3169707789907,9.5540095782271
0,13.5149775395485,20.1332894934093,31.2173692577248,5.57501415157337,10.0994925617818,2.76264649992901,17.3081783985741,1.69461690561769,17.6395361249805,22.7837685393404,11.5185020293925,10.2932168484947,21.3510628844807,75.8155432447418,0,9.52847566976672,34.9461393791112,22.0066395593929,11.4654164753537,4.34535682885198,17.7123288629273,20.929488585436,28.1547546471022,13.99427875754,7.06949309197622,21.6766761083742,0,14.1080215732441,26.9107309943366,8.55724753263728,10.7179452541305,14.8483692375549,14.0095548536303,9.5084858107578,18.6512674593071,21.7427596859868,27.2593540956143,16.7491366705886,15.5695437845969,33.6529816888733,106.047340033848,40.3810167392179,20.4002637059798,15.0239286142472,13.8980014448616,100.681814651417,11.9671613375209,16.3106712076675,22.1203239358831,16.4543035347444
0,7.99496615078394,16.2759230475511,25.9468905812542,9.43961166942875,9.2526067460527,9.99794401063546,15.2662484687074,6.4854656010044,17.8325105455167,16.0352470184798,14.7432585695689,13.9101031618357,18.024887220439,55.1278674669977,3.75337350406561,11.5029460713723,23.8760915551765,14.1759769375335,20.0217680281316,12.4615097989831,16.5831513609751,27.7346290275557,20.5080239207234,26.3483791053091,15.7117502591958,20.0732824956888,0,16.4493717756773,6.56313287854716,9.36076814256447,12.3874487650133,12.134161827451,16.0549957368844,6.61256372841434,12.3780206625033,14.8383462920636,23.0875743741219,25.6530484715568,40.5922752114975,36.1967022333681,122.434236389181,48.654711624201,25.3546900847401,12.6269072783934,14.8532073901557,93.6623970502659,15.4263130431157,34.496261917763,21.3278475559229,16.8181376036189
9.27368356157374,8.46875569774601,15.3143830555835,18.9859130190645,5.42137358482384,11.1890791068347,7.24925276740862,14.0900713774711,2.50630198985351,24.3251598121185,22.8009472858389,12.7952436812991,14.0516206892221,10.9961431061089,46.9587030882267,6.21574350246534,11.7422700375588,15.1123344138848,24.8859888664319,15.5278462437433,12.0820768127938,17.2592681495454,16.2260565669972,25.5373235379846,21.5457264132443,19.5744505500325,30.0603819238676,7.30553779526938,24.7929519821791,15.3494871806392,15.7385233846644,9.76227923505355,17.2100869238301,13.8101742098014,14.2452968982504,10.9260035402112,10.5984305415217,23.2042092926583,25.9488777949945,113.106739589364,36.7629174333896,120.307577059087,46.5476231877745,24.3371890812876,11.8550771383849,12.4455232170356,81.3774933876657,17.1238162170879,63.3817166311741,19.2638810249922,17.1228305482907
14.2742290699344,4.57447489235301,13.5003791259055,23.0330350307178,8.39340667471165,8.00483349723853,13.5580954988091,13.972422698729,3.50607280394663,14.3393107272891,15.9563233654821,10.3950843798639,11.8939060245995,13.0012579081283,40.5378784777415,3.94587681863812,5.91218892749882,16.0606452575479,18.6558800127938,13.3541152284708,13.371394619833,13.7146947769308,19.4657124175332,32.2586380852147,17.9191211912311,29.9895844392478,19.6135474223276,6.10306642776464,22.5302516497455,16.3732855490861,10.2972447527191,7.92403330209839,26.7878033996324,12.6115152255355,4.46897289991061,7.29029726141728,7.05284848629229,24.4077142147629,29.0061272473775,187.578198058797,39.4704514310668,137.910951809848,41.2246764478364,30.8370574276352,13.764148527404,15.109445046204,64.4612235668623,17.2959274480541,110.799097673337,24.4689336845483,18.5298598156452
0,3.50598692038616,10.3976157116638,23.5975959088562,5.02229809927938,16.2869455239841,9.37111650298143,16.1926280985187,7.35121634050424,19.2375675962693,22.406755575328,14.8404662462869,12.1493932699339,13.296934065357,31.6542652889964,4.67884331808981,11.7770399820864,16.8770373434936,14.9916128799468,11.5631654046377,10.2791757555082,16.5435262619385,24.2748178219693,32.1898907159369,26.0058668117566,49.4178241070106,23.4873909293151,7.42437624770317,20.8020700234727,20.3924476255724,8.05012826770755,8.76730438315306,32.321031799952,11.4086902669275,11.7499088487406,11.8049915089501,8.19999042925369,20.7257594080701,33.4078735636831,256.842334165614,36.4496990612648,134.544092001254,43.8309640598951,36.6027452888623,14.753516992867,14.0464046506094,52.9563048413271,20.7239044301413,116.90747310506,23.0731532072547,16.844536319844
0,0.233678696177935,15.4670109283895,22.3582426009053,11.973305895881,12.6632228710665,6.61672734740341,13.7356080094092,6.757578891476,21.0357104174083,24.8755212137101,13.3255720111157,11.4616399513463,23.4869056087528,21.435334426061,0,10.5722938879977,9.90104518479914,18.9886170258605,9.33134374123064,13.6628832703251,13.071765531034,22.0589364499741,22.6802372641495,19.4265962168862,43.6525661242452,22.7619423530463,8.96412488778677,18.7942008760454,31.4107053653468,11.3063956186149,10.0035124037032,34.6051302706258,12.1098091756545,7.67445683273461,19.1852184727246,5.69953197128306,21.2173160438582,21.4130878664607,281.921756632061,45.9977212907471,131.516897967756,41.6138309601806,36.6287037375927,13.6388222706803,14.3040930465224,49.1855957392023,24.8100449266596,127.228539920653,22.7804818113316,19.2502983478137
