IAA_10eneg4_Worm2_Neuron1,IAA_10eneg4_Worm2_Neuron2,IAA_10eneg4_Worm2_Neuron3,IAA_10eneg4_Worm2_Neuron4,IAA_10eneg4_Worm2_Neuron5,IAA_10eneg4_Worm2_Neuron6,IAA_10eneg4_Worm2_Neuron7,IAA_10eneg4_Worm2_Neuron8,IAA_10eneg4_Worm2_Neuron9,IAA_10eneg4_Worm2_Neuron10,IAA_10eneg4_Worm2_Neuron11,IAA_10eneg4_Worm2_Neuron12,IAA_10eneg4_Worm2_Neuron13,IAA_10eneg4_Worm2_Neuron14,IAA_10eneg4_Worm2_Neuron15,IAA_10eneg4_Worm2_Neuron16,IAA_10eneg4_Worm2_Neuron17,IAA_10eneg4_Worm2_Neuron18,IAA_10eneg4_Worm2_Neuron19,IAA_10eneg4_Worm2_Neuron20,IAA_10eneg4_Worm2_Neuron21,IAA_10eneg4_Worm2_Neuron22,IAA_10eneg4_Worm2_Neuron23,IAA_10eneg4_Worm2_Neuron24,IAA_10eneg4_Worm2_Neuron25,IAA_10eneg4_Worm2_Neuron26,IAA_10eneg4_Worm2_Neuron27,IAA_10eneg4_Worm2_Neuron28,IAA_10eneg4_Worm2_Neuron29,IAA_10eneg4_Worm2_Neuron30,IAA_10eneg4_Worm2_Neuron31,IAA_10eneg4_Worm2_Neuron32,IAA_10eneg4_Worm2_Neuron33,IAA_10eneg4_Worm2_Neuron34,IAA_10eneg4_Worm2_Neuron35,IAA_10eneg4_Worm2_Neuron36,IAA_10eneg4_Worm2_Neuron37,IAA_10eneg4_Worm2_Neuron38,IAA_10eneg4_Worm2_Neuron39,IAA_10eneg4_Worm2_Neuron40,IAA_10eneg4_Worm2_Neuron41,IAA_10eneg4_Worm2_Neuron42,IAA_10eneg4_Worm2_Neuron43,IAA_10eneg4_Worm2_Neuron44,IAA_10eneg4_Worm2_Neuron45,IAA_10eneg4_Worm2_Neuron46,IAA_10eneg4_Worm2_Neuron47,IAA_10eneg4_Worm2_Neuron48,IAA_10eneg4_Worm2_Neuron49,IAA_10eneg4_Worm2_Neuron50,IAA_10eneg4_Worm2_Neuron51,IAA_10eneg4_Worm2_Neuron52,IAA_10eneg4_Worm2_Neuron53,IAA_10eneg4_Worm2_Neuron54,IAA_10eneg4_Worm2_Neuron55,IAA_10eneg4_Worm2_Neuron56,IAA_10eneg4_Worm2_Neuron57,IAA_10eneg4_Worm2_Neuron58,IAA_10eneg4_Worm2_Neuron59,IAA_10eneg4_Worm2_Neuron60,IAA_10eneg4_Worm2_Neuron61,IAA_10eneg4_Worm2_Neuron62,IAA_10eneg4_Worm2_Neuron63,IAA_10eneg4_Worm2_Neuron64,IAA_10eneg4_Worm2_Neuron65,IAA_10eneg4_Worm2_Neuron66,IAA_10eneg4_Worm2_Neuron67
6.3476677533941,7.06404393908285,13.1691541916209,11.9881835288964,11.945543194635,13.4831961805934,18.2131833226518,4.3710425723663,4.71835584169486,14.7537297129255,0.989848290297272,9.55042404601355,15.4571279622572,33.4212584261657,10.0542808105534,13.2846210286096,17.5857227225218,9.2110518057482,25.4570355606409,17.7677183961662,8.67516123240863,42.0333457009988,14.5528818458177,22.5809928730101,15.7173450745524,37.8019509088825,43.2178706085545,15.2060613984301,18.0530563418643,12.2319317403542,10.8317991641454,29.8802232691615,12.5676744469971,7.23905664900669,13.5579471171536,10.3586385172855,9.92973417754705,13.1589004811945,30.1395891520532,10.3825851354539,2.78622149857078,38.4081502453592,13.5551656963095,3.43175462260123,5.57333088058222,11.7977665024623,5.50611684115415,10.6973323199113,20.272981567931,1.68542343632513,8.54403457908665,14.2170026197554,11.4201092214158,6.50382104389418,9.857599660414,9.04428266524704,8.86137370667693,11.7308741501954,6.17987570209844,11.1932605281536,7.4866987066033,11.0938772365985,10.4551092094581,153.570400350107,45.7627199926849,16.5810254666444,19.2492178677881
8.6561042728073,1.04504283307751,12.2849589884014,4.22609527640366,11.2239806856528,24.6474611940198,8.62699025732455,5.61791106947872,6.34105631478752,16.1512490199245,3.60429574405891,8.50354993189102,8.7772121071619,33.3698513107237,2.2042607241274,15.061597326805,13.3907140766639,10.6733097166675,20.0405822016659,15.7780710044278,10.0603557523345,28.4031744673943,10.6360512532284,23.3209356234699,10.9280834238953,24.9464542836914,44.6679922312021,16.1166951160892,7.73462410384717,14.4234463693169,15.1772697203309,24.4682596325798,10.1618488595344,11.3750205947913,12.9923133693571,16.6825792998351,6.4406088486427,10.35935673855,25.6216036613858,10.1476323601337,6.93657414463776,38.0083412716764,15.3565137488931,3.64820906886867,4.28022979255068,9.00533220384389,13.128224161103,12.5984440785441,9.08233937608404,4.35945006034335,6.9210464603013,16.0573896111267,11.8245184830773,5.49091352372711,9.71616049949911,10.5317427136999,10.1584925987807,12.0105463801803,7.07105562955857,9.0402369842773,8.17280741495575,13.4405421051607,8.67924521294882,146.95375295615,44.0432492880843,7.05996501046317,20.3905313851153
5.86497753729904,7.184132012815,19.0028980100088,9.85332005771406,14.9816850692283,22.4513966837057,10.4436638764676,5.72146050860552,7.55815566647873,16.9804116643552,0,0.377498299820318,24.1188534989044,29.1412459526806,5.58233515887158,12.3290209979059,19.2075000580625,11.2295211365916,20.5547922335038,18.4429157430391,9.82188771584115,12.5077904136025,6.69318959720553,19.6436780262787,16.2749812182271,12.363521046234,40.0784864801067,26.3688229123039,10.0503089217966,13.1379914829928,16.3451714269366,23.6176600594818,9.50669249242317,6.45678006452588,12.8927286986089,12.1513239682835,9.87537062231102,11.3994345114668,19.1830958954916,10.2222980938879,6.72980214294556,36.2073907305532,7.81900239613586,1.59928151723936,5.27099769347614,12.3714906770962,6.99094482400153,11.7680211755509,15.326348945119,7.24798870572771,10.6509805710663,8.49719251558018,9.18306037434618,7.57022221575953,8.23999300694489,12.2042578561925,7.90154068351597,15.9465018412839,7.57721043151954,10.5394336564528,6.27061903775189,7.00786367399454,7.54423354115792,134.267399650803,42.5155319750952,14.3082196897342,21.4918610274472
2.09552199054584,6.0713672467684,14.2224293326495,8.17014854368855,18.0607601024097,14.3859533548409,10.1048005556562,5.34412967730224,6.5232555724193,14.8270655957871,0.870402590561233,0,15.7115098812676,26.1391709184581,10.8534446758991,10.0148837012975,14.1283547330434,11.6572178780993,19.1326621763603,15.242096360038,7.95385690224801,12.6165319439662,7.53219985188186,22.032976199983,15.321577158536,27.1241108602331,44.2876962478066,25.7630362778601,10.0906885389316,10.557427101349,14.0405424575097,21.9991258784291,7.07032309079051,8.93871782798854,13.3712972226596,8.09173447090404,8.37065039484916,10.2057426259819,18.5684574888862,8.61490225999039,5.40509331354352,32.0417124709276,12.4067402365944,4.34311419375243,6.65695559379301,10.5990647486252,10.9499587363401,11.6481219098059,14.6068005099329,7.39990996215956,17.9890051087947,10.7426144290095,13.9766207635864,4.48539437239609,6.52800524130082,9.8515709453148,8.06972288126037,8.14401449672297,5.72146642151665,14.9966772371866,10.886733322396,8.19796257609808,13.6622561581434,124.180242460811,36.6708676690318,13.7587503154172,21.4900678039023
6.00575678822868,1.008934118128,27.2267302039247,7.45441543339483,10.0770297804425,22.9896525171931,14.4871544268471,38.7847428038725,8.21269592565422,10.957420550486,2.73708357616094,0,37.0611714169187,38.6470599293036,8.47350744684807,7.78831345887837,0.906378950074676,12.1668604316975,7.9846821975533,23.1113236863983,9.92502450126483,7.25787446656122,10.7607015556685,20.0836552969643,24.9066757272262,21.5446529293574,37.7552303578017,13.3442906010783,8.03352035797102,0,17.5186062625097,17.6773455603848,7.64237362404875,8.58721526956825,11.4782019257455,11.5781820767476,5.82252429839882,10.1291958030127,22.0741852089943,6.78415840640736,6.52966607661125,29.2441472394363,7.65457625744456,0,1.48188768493149,6.91806860672385,4.55944230498935,10.0518655868151,0,6.70094672266021,11.0187277483289,12.3945398125446,9.64818509268755,3.85041741993876,4.94271872333324,12.8715401616838,3.54418945122639,7.38826512319064,6.20435432920434,11.010441519176,12.9913363860207,6.00995949443284,5.57312798864767,118.436900700074,8.99889321053663,5.73921715441874,18.068924486803
5.30497389266283,0.198427606906125,17.7652360333672,5.78707594206058,13.8639476401088,18.2670778266428,10.8291444163052,82.4899861782261,8.61375467651109,15.022424125453,2.51610639020044,1.95122174996147,23.4281896179019,22.8239645593504,18.6132238931116,7.73231375133224,9.91844260328955,14.5402026738414,12.6784045019711,20.058262154548,12.0915818000509,6.78270991691911,12.8077793735995,17.9528797406298,17.6167421391804,15.2078340808519,32.8224662853654,22.4280586691616,10.6526823272252,6.10325227329203,15.2516111605828,14.7560516091741,9.06789038987983,12.3485156144295,11.9892077983725,11.4457433240889,5.3759832994986,11.7763366368338,21.2991556967085,7.22771425671193,5.71027413528548,30.286616175362,11.0742397245997,0,4.37173000400032,4.90033439393078,7.08500857434296,9.59282579369924,11.9989195802709,4.84288544540033,5.82511413195915,15.0130162704341,9.93949667567628,0.466980630272569,4.28615320512984,8.62446370717523,5.23845668244348,5.19239494603495,5.66521053991843,10.3163991667332,7.49252863039876,7.18019508045611,8.62820869402371,110.486578094146,21.6457429085043,4.88302283413175,16.9082744623153
5.10271915862988,6.9686285403769,16.1615496905213,11.7920048996278,9.30720250611206,16.0628801069354,7.04202741006278,74.6070946469386,5.91537243864479,10.8394413626892,6.93460099816414,4.24368314555652,21.9546060884967,24.748301957624,4.38223255094496,7.43192182544621,16.6511728847267,10.6029608506747,11.7108012098227,19.2830699436862,6.18035658907449,11.5321706032274,10.9542100703513,15.597188895769,11.1431718048952,17.6297265463582,37.5519121112007,14.910718817324,13.5314824278174,9.92922578522793,11.8159965154825,19.2485252181907,7.11669175582081,9.25043157979519,14.5320634755914,7.65908849858726,8.2318119236799,9.87987744429899,23.0713542507791,9.20689466458977,5.80723550227585,29.3385635778301,12.2886156360156,2.30417042932378,5.79865903765426,11.4636329320084,11.4620797982118,13.6578662541734,9.87778142077897,10.447240379078,5.37763721579685,7.77480205199985,11.5731471842741,4.86709369104088,7.9772443061429,13.5599901538407,4.16409204580169,10.8009543549079,5.30226121585717,13.2877237716457,4.77257074141643,6.56024620826691,8.76305455012463,91.3211904350902,26.233606924648,12.5278373925228,21.6996364750982
10.2786148264309,0.755176278980024,16.2979582283953,9.11580863059945,10.5661756390681,14.7534838593033,15.026349545728,54.5955490406976,7.95161215067575,13.9403288965385,0,5.22524352110206,24.7928111615998,23.6932097023535,8.87385464588882,11.4739789227917,13.8151325884308,10.9083805712408,14.3168146283789,19.0375320195362,7.8556854005095,20.186244556131,10.57847277712,15.677690080122,8.47803626823246,26.2036592094438,32.8744482304351,15.32485357108,10.4991183997677,10.4284902896349,13.7115083054337,16.5399170369312,9.99238190952473,12.964916170336,13.0645802250114,8.59004536869707,7.14450316448682,10.6261909878321,16.6982802906286,9.37182204866766,4.93472572432855,29.7403099868561,11.4176573272606,7.34765283587705,6.64465787950337,9.20239934393037,7.22502900655,8.8891507508984,18.3976595488766,2.18319150611804,9.02931647832908,9.68555176994048,10.4628876765245,7.4004500518879,8.03982002078772,14.5995236312546,6.3232506794389,9.43615236169754,6.14458270550114,10.3293727169093,7.45981031548537,5.20323878688956,14.7527620362064,82.0051334001632,29.2190222096936,11.3264612232844,19.727337699648
11.062601952392,1.01054865962114,17.6470770272232,5.62676652225393,15.4601037529194,15.6630892632413,12.3951889689129,36.5576166069188,7.15666718442872,15.9526707048898,0.243990826441466,9.17735546229106,15.6182226539255,22.5842470485472,7.23819899388954,14.9864703707744,11.894297383825,10.0190181229886,15.070564563902,14.9346384303358,9.275903841379,16.6715514145753,10.1231145259624,20.4195774071419,12.4529160849429,14.3577048589957,36.1523461210769,20.7256292893594,10.2731335760219,8.10708171251644,13.1300469138225,15.7487889722549,8.07487845195597,10.0574704913384,11.0880061861293,17.3160917800471,7.22812505468952,10.7814976285986,23.8008015148216,9.35328710284725,5.25268469700602,30.0442915628083,16.2344993795108,1.82632089099589,5.1002475152958,14.0098822416275,15.8414369039571,12.2410762156449,16.3413148170852,4.37815567070451,12.4930035128744,12.905028892902,8.52468589682623,5.70739670117399,8.60090623029398,8.62804224253923,6.64881026793069,10.9213392336422,5.66593689398014,8.38125577979664,7.68034587845765,7.57463636866499,12.905807736155,93.7673201585439,30.8164805721571,10.7903267144967,20.9366936020368
9.72866225784671,3.63585488137038,10.3894300058112,8.47580476035679,10.9642469956363,17.1494316665197,11.1837579049831,26.2341241877663,7.92650798312617,16.8370611950957,1.68089485460999,3.61925093592282,14.6508436778527,28.4907243045915,7.9943791752041,11.8668372959014,13.0976678608639,10.5907542812683,11.5531127732362,15.6088513906333,10.7916563865614,15.8162635174764,11.5400872920453,20.7802450932392,15.2091881797624,21.7002267897313,39.268605981466,19.8923383406262,11.1221606272794,13.1732327454214,16.7081056395553,14.8039522777451,8.02698740515787,11.6075731867157,10.9734058507909,10.838012825512,8.56422287369436,8.11117587691213,27.2813781219592,10.1116117796728,7.17257334267898,28.6347398629429,18.0619676797285,2.04515028311339,3.45585742682489,15.1093107178088,16.4636154468842,10.4666258753787,9.04654248945477,6.51502264155449,9.94503773341112,11.4117572542168,10.8304976896044,5.09168373362176,5.40505716748983,9.31871188805605,7.38222939450085,9.01678016202452,8.72069815102098,8.482684117999,8.40892221246068,8.38103482986235,10.0722518618635,90.6904607061134,35.7154973929317,14.7295072204219,19.472988560787
